Ticker,Date,3_day,3_day_single,7_day,7_day_single,15_day,15_day_single,30_day,30_day_single
PBH,2016-08-04,-4.580997351421799,-4.587767943269772,-3.460125086213429,-23.025850929940457,-3.7754082903737083,-5.346488198506562,-4.032525788573173,-4.952615316645741
WWE,2016-02-11,-3.3754439614948155,-4.939041626945187,-3.4598274479528306,-5.319956521215137,-3.7793208005938985,-5.175584583475747,-3.7406832718583947,-3.1016121326246426
CTXS,2015-07-28,-3.086637644333219,-6.224690383256426,-3.458999120848253,-4.128174420534046,-3.8134700862145907,-5.40319202771161,-3.5695519658486043,-4.340517583327926
DVA,2017-08-01,-3.039943084213431,-4.292171251914288,-3.4540771510673074,-4.976204656286811,-3.7424434061196705,-5.204900384123279,-3.9655255479614384,-4.772506620450549
PLAB,2016-05-18,-3.093180703536377,-4.751433659783347,-3.4539936224350853,-3.3854469750014458,-3.7932075750230423,-6.863875745731885,-3.9456504177745084,-5.690368338611189
WRLD,2018-01-26,-3.2702315155945305,-3.7699901860536422,-3.453713409499065,-4.214414218668247,-3.6099781589322935,-5.034060694134134,-3.8770694416761122,-5.297311292045194
IIIN,2015-07-16,-4.983112258111594,-5.391865351044668,-3.4531334723834592,-3.9126220346463363,-3.7517122975279986,-4.171286143131132,-3.6258134610788413,-5.829046257175235
BKS,2016-09-08,-3.390855757065518,-3.677987008990837,-3.452391889890099,-5.376203883585014,-3.76122662626134,-4.915408430515711,-3.964080753281783,-4.668144974499489
LGND,2015-11-09,-3.379887931208221,-3.366987873320051,-3.452008052490957,-2.9178190664509787,-3.665799854709839,-4.315904884190901,-3.6492497714625003,-5.27887153040268
ANDV,2015-08-06,-3.764112699299542,-3.9486352625140326,-3.451815886164847,-3.851030975972367,-3.3624040216381523,-4.405842342008239,-3.563539571590082,-4.728330406552025
EGRX,2018-02-26,-3.662361229094456,-3.8623338582030713,-3.45169398098267,-3.8838044505004143,-3.5361020205940346,-3.4624005294820255,-3.725112993188169,-4.792902728554998
BELFB,2017-11-03,-3.5103584127684195,-5.1239397320146765,-3.4509068206007987,-23.025850929940457,-3.4662579542876335,-4.7095225266867,-3.588405194555803,-5.602073186852813
CVCO,2018-02-07,-3.0251507550307823,-3.263126953697343,-3.448906183343735,-5.637454374952834,-3.4507638945811663,-3.7612009745560706,-3.6703387541205643,-3.6322534249246465
SNX,2016-03-28,-2.930613187081297,-3.482687919611277,-3.4485385955093837,-6.066230222719802,-3.776342716256203,-7.113849905083152,-3.9881754885434963,-4.51085928645077
ACXM,2015-08-05,-3.1784167442674742,-3.5658193578198665,-3.4461341002681527,-4.176308493561033,-3.5538272745060575,-3.350666570162763,-3.777507626640777,-6.934883843620442
ECPG,2017-11-02,-2.9532735006181996,-3.995136242489828,-3.445918421564567,-6.192377730683687,-3.690451258811055,-6.115869175420456,-3.9878005682087365,-4.149913351487792
MOV,2015-03-31,-3.1090149719190467,-6.110220766716934,-3.4454724951032474,-4.840087396874235,-3.689111533243544,-5.1423497183007525,-3.7194619480983127,-5.390812131916223
ATGE,2015-08-18,-3.2573891295721027,-3.802052315871393,-3.443948511439752,-3.5153647231279894,-3.6258919840918566,-6.4700097157737995,-3.7571691951303148,-5.419429052845878
SRCL,2017-02-15,-3.300249237913971,-4.938709732308548,-3.4435414062621312,-5.1313511127594404,-3.7641807864243875,-6.522559910712221,-4.078827253478223,-4.732610410554551
VICR,2015-07-28,-2.9949925466807827,-2.9253912977427516,-3.443397526416711,-4.0915665585565915,-3.5597595853356436,-3.547280806140658,-3.5046319543807716,-2.8999421405861927
ACLS,2016-02-02,-2.962961347000554,-3.721670234169282,-3.4425531837997476,-5.411646987387288,-3.398068736365902,-3.7094997103708467,-3.5219272253441627,-4.484884997188864
LMNX,2016-05-02,-2.9874262040146555,-3.3195493144702963,-3.442542979152787,-3.837984956256204,-3.70024935725125,-5.8026217402076865,-3.9028136073644233,-5.665932221638975
DAKT,2016-06-01,-3.523657920897326,-3.9990243130592154,-3.4424951214669197,-4.185091963195654,-3.557223261688075,-4.086744944782507,-3.7782893800523953,-3.649214349041648
CHUY,2017-11-02,-3.0072841279497697,-3.225520772083608,-3.437666652108164,-4.17438617348273,-3.6817277410145914,-4.071157438748708,-3.6385367865469904,-3.5224312280711123
ROG,2017-02-21,-3.119201385290836,-4.299631827096664,-3.4374034111923724,-3.9753181588085402,-3.8506471492997196,-4.681762878810098,-3.9273607673616633,-6.386041470288985
CRUS,2015-04-28,-3.036924023437687,-2.8167711355417486,-3.4370999958136066,-3.541964957206404,-3.797890933098133,-4.680495440051093,-3.6958659278609094,-3.4437331839002305
NKE,2017-03-21,-2.922123515745921,-4.024092220970423,-3.4364178818876296,-4.483705126525396,-3.8508367081348807,-7.917707779558825,-4.1442540247399196,-4.624785989016458
GEF,2016-09-01,-4.40779567416913,-3.1973082854759816,-3.4357246784465043,-3.62057813331985,-3.7547376478697574,-5.463993374569298,-3.9519468654876326,-4.016599348672018
ECHO,2017-04-26,-3.7966217736933925,-4.8283137248023005,-3.43478752030456,-4.359269639731257,-3.7542788885321032,-3.4312954097277646,-3.850543444087424,-5.265277493119828
MDCO,2016-05-09,-3.501905770161594,-4.160984233354838,-3.4324044168878305,-3.4833549969834325,-3.8152206460478326,-6.442274675680586,-3.8386412706736324,-3.2761360120519516
RGS,2018-02-01,-4.288983063536168,-4.624318954715161,-3.4323323881167225,-2.5503415540761893,-3.6889235153993254,-5.108971178267126,-3.900462264071997,-5.993976608059576
WD,2015-05-06,-2.925439189656508,-5.34278352347116,-3.4306631262559497,-4.319288878348129,-3.6424281961970246,-4.0389590403818,-3.853123304571269,-6.715296230155972
EA,2016-01-28,-3.3277079764789907,-2.8978742555791275,-3.4302116246213497,-4.214839836887597,-3.4564163383386544,-3.867611178186554,-3.572513890562169,-4.1814897994435025
MTH,2016-01-28,-3.1703698381925602,-3.0649475383874623,-3.4281939828980064,-3.3741666348380424,-3.4477317381658574,-4.42618604791185,-3.6048896850721097,-3.2952491247522193
CRUS,2018-02-05,-4.893581599026687,-3.1253378453396703,-3.4277241921037604,-5.70735190657812,-3.579194138057785,-4.3174878474128,-3.6819700318769475,-4.028398697859996
SLCA,2016-04-27,-5.6008361105593085,-3.7349336342758495,-3.4276382876264644,-3.3911470428386057,-3.2876829731351886,-3.203485265777935,-3.4365278808659014,-3.576699041879489
MAT,2018-04-26,-3.0331147698136043,-2.995732593741307,-3.4257561231236675,-3.4389930312147574,-3.4723876063559462,-4.348987696959145,-3.707829548597071,-3.3630492440677937
SCVL,2015-09-01,-3.032583629536984,-4.009760674957703,-3.424766999403575,-3.4595520641519086,-3.601977482110337,-5.990537108950771,-3.7098183393982094,-3.724150431120265
LMAT,2015-02-25,-3.6182574080107166,-5.2496538708386264,-3.423603702378017,-23.025850929940457,-3.6479344284802004,-5.293335585221995,-3.8901568284351247,-5.1179407673651784
LRCX,2015-04-20,-2.9755717805357413,-4.114436055603171,-3.421222726832241,-8.940486385725912,-3.731614532465273,-4.257903864741719,-3.99349251787845,-6.630609858400478
ARRS,2016-10-26,-2.88334722009927,-3.6409164087603108,-3.419483275284472,-4.926872210362226,-3.5643320013139586,-5.140975308141557,-3.7788582097269336,-4.342472524929624
NWL,2016-01-29,-3.6528722777396143,-3.597860476274714,-3.4179020121043497,-8.13785359817921,-3.4604539484590635,-4.05404272882159,-3.6200832766341096,-5.924671076341311
INGN,2017-02-28,-3.061955953107869,-5.021403341742103,-3.417460123557118,-5.489219442368362,-3.5578081181289036,-3.8357299339910496,-3.80402979949373,-4.160470532209835
EGRX,2018-05-10,-3.3896940845156243,-3.7749308408963786,-3.4164058603506224,-4.285269272866102,-3.68476843862005,-5.5970877633471545,-3.6633939243055242,-5.347766991503159
PATK,2017-04-27,-3.3891331209902704,-5.359939207118136,-3.4135687749489643,-3.5609101260149556,-3.633970603272464,-4.567318398986628,-3.699770995429869,-4.475342188630346
MU,2017-06-29,-2.981639991918959,-3.057301796782808,-3.4128536807735004,-3.5569928072741646,-3.791970622843133,-8.070885214973444,-3.7421528112169513,-3.9677468053955907
IBKR,2015-10-20,-3.20765797173146,-3.9130690403136255,-3.4116523197012794,-5.627967941939586,-3.6447846374623616,-4.465659167423502,-3.8956054890027625,-5.217650498998163
SIVB,2016-10-20,-2.9812746272650155,-3.468010321183858,-3.41126297549583,-5.701177428607854,-3.4298169174927784,-2.8280785428928845,-3.641982390415574,-5.725248503900125
PTC,2016-10-26,-4.042004817381387,-4.44564279947859,-3.4110838698701684,-4.028361397397315,-3.736193311947027,-6.8570322101493755,-3.8546530357257756,-4.736402534964685
WWW,2015-10-20,-2.976575611783881,-3.663566574072343,-3.4110261229210503,-7.523894728228687,-3.644983704250772,-3.8865969432893,-3.71535376180663,-4.813260741019702
ABMD,2015-05-05,-4.054724557489442,-3.3900718895289454,-3.4094385887436607,-3.470729478848822,-3.635549264577254,-4.002242438821294,-3.733699546363991,-6.998661728153401
JNPR,2015-04-23,-3.1249359581779674,-4.216501023039811,-3.4091460210003963,-5.125060776894162,-3.737244735425353,-4.574703140922899,-3.9294862085570315,-4.771043413497213
LYV,2017-05-04,-2.939475232833614,-7.438360472126483,-3.4067264448735175,-4.293723496307578,-3.7468666167165123,-4.025347825032115,-4.0549998997228425,-4.860370290844756
EGHT,2016-05-19,-3.067075040810175,-3.5634798498039237,-3.4060136785403996,-4.091164755080505,-3.735188694776945,-4.838438533410863,-3.6854387140582743,-6.188241162962934
WLH,2018-05-08,-3.4365281244753043,-4.5060862187075434,-3.4052791000635714,-3.95776902198231,-3.657080202484655,-4.024133410879617,-3.7387510577310694,-3.8611506703023872
EBS,2016-02-25,-2.9913865736509178,-3.266708063342795,-3.404837637281271,-5.338939414499675,-3.7322414455118667,-3.285546555289961,-3.5510768228161522,-5.962270203760705
MASI,2016-08-03,-2.887237633714374,-5.3720745580081095,-3.3991068337180805,-6.182750420170483,-3.7316019204645174,-4.533450802039009,-3.9351005751901225,-3.82637794409196
KBH,2016-03-23,-3.2383667262804186,-6.536747323791033,-3.3989472688850837,-3.884041813609921,-3.7391586453128633,-5.098490567573327,-3.7751126873113607,-4.408243124219977
CWT,2018-03-01,-3.6152059503228706,-3.3404116129983787,-3.398940234383809,-3.918673401723461,-3.7122887865793635,-4.556514413877144,-3.7861381325301737,-4.211439247696404
BEL,2016-05-05,-3.4503227113546644,-4.032677725186041,-3.398862717724481,-3.8690056155549852,-3.677454693821371,-4.647590891438709,-3.939115783047163,-4.457513517184297
HBI,2017-05-02,-3.0701443259256482,-3.583515362189671,-3.3987298428219703,-3.879578211936012,-3.6732903427480093,-4.593193782108833,-3.864072679834246,-5.431514168901068
APA,2017-11-02,-3.1935253338952587,-4.42080970218093,-3.3985391813929304,-4.233405800654812,-3.6513848184350244,-4.642955209503314,-3.7069704973676023,-6.670189697982882
GME,2015-08-27,-3.2084029346400724,-3.486665775984303,-3.398190270333533,-4.335844122008243,-3.656199574434361,-3.482619658359929,-3.8634592027675883,-4.627720499252772
ULTA,2016-05-26,-3.0181373104734748,-4.150890178034447,-3.398189184122937,-4.574969719761049,-3.7337565510084647,-4.903267408180814,-4.002463785092951,-5.139482711507519
FTK,2018-02-21,-3.840564648058453,-3.529625007689544,-3.3972502399995337,-3.4111470904889964,-3.5043660619636228,-3.853412214942008,-3.5905955769296294,-3.2713850102954845
NKTR,2016-03-01,-3.6027526882318885,-4.8450704462124365,-3.3959110919556523,-3.422889869303177,-3.4522532510525594,-3.645529267765432,-3.5011916666332996,-3.5655002734536843
MDR,2016-07-26,-4.07490142488641,-4.446565147278119,-3.395465759486527,-5.099866411424197,-3.5844850225678737,-5.545177418879563,-3.868970202954308,-5.174264700211392
SWKS,2015-04-30,-2.893103021164183,-3.0966057945171004,-3.3951028006354247,-5.1798640629875,-3.630727187378153,-6.539124903470083,-3.7549114824689718,-5.045639756508983
CNSL,2016-02-25,-2.9366012762747937,-3.8656524344676075,-3.3935823926240536,-5.706711293548773,-3.666276056813615,-4.33579876941499,-3.7953407007989903,-5.486044468780629
RDC,2016-08-02,-5.08883858623549,-4.55947521717262,-3.3911697716535,-3.603586497833944,-3.3391750825041555,-4.461299806908394,-3.366403405213181,-4.378112727383994
ASIX,2018-05-04,-2.872949131457597,-2.9169150782427526,-3.3894288355131224,-5.344468264267519,-3.727295491351217,-4.848135059341249,-3.952435522294238,-6.36715264663623
HAFC,2018-04-24,-3.0087162040360074,-5.638326280188667,-3.38942659409519,-4.237720114443129,-3.6200947462898987,-4.72027582474014,-3.846494507369537,-5.321348720933424
PRAA,2018-05-09,-2.8822915998571323,-3.4164653990911726,-3.3890390376494213,-5.30082944754998,-3.6571883097741913,-3.837550298764033,-3.8517283346230817,-3.0150568982548855
MDC,2016-02-03,-3.1909149825014285,-3.234467917088677,-3.3890208860861266,-3.1354942136291655,-3.7065886927560436,-4.7421823443096365,-3.8749050301702512,-3.976561521232429
ITRI,2018-05-14,-3.679044705826289,-3.6510775906144644,-3.3882615117017414,-4.673679493773934,-3.6491802574011523,-4.284449192733834,-3.808181769684474,-4.072439733961312
AMZN,2018-02-01,-3.3325210609522906,-3.2697911906927635,-3.388131224872109,-3.3578834815568355,-3.7328644497582832,-4.618273920167227,-4.0235776610183205,-5.002031230407254
POWL,2016-02-03,-3.147125663684765,-4.918385903337374,-3.3880886460859276,-4.091634125985943,-3.641260167364177,-4.866754694831718,-3.7742432393760708,-3.4801896661618477
MU,2017-09-26,-3.4239715718832193,-3.3217172477797656,-3.3871083714159487,-5.3384985057331935,-3.540464322135389,-3.6301428894822187,-3.693866021924888,-4.1236738487326825
ICUI,2015-05-05,-3.056702463417329,-5.369803738342812,-3.3865132262886783,-4.0583385368188,-3.6642340561512574,-4.3211525319614195,-3.9067648800699484,-4.656495084658881
GFF,2018-01-31,-3.384345662587785,-3.956729089161902,-3.386430791348589,-4.116291645152259,-3.5308990037430026,-6.016119452278381,-3.6769098605240718,-4.346376766810878
SANM,2018-01-29,-3.050177327137039,-3.3692101125307956,-3.3863954907691376,-4.298255654338375,-3.712291624960138,-6.276658709387171,-3.9007115589949186,-4.968071850612526
SEIC,2016-01-27,-2.9794256361394544,-6.077693078031859,-3.3852509962120014,-3.9914242789886316,-3.3679961845249373,-4.373755454018733,-3.6202321393563888,-5.881492110813194
HVT,2017-08-01,-3.1558368763140776,-3.2980117695546696,-3.3852451444114497,-4.147087650415068,-3.674297375615979,-5.463868097741461,-3.952872074303667,-6.214644010939518
EXPO,2016-10-19,-3.246062037124626,-4.375111214848581,-3.3851723851129565,-4.852189054046245,-3.653346911983287,-3.361250858861115,-3.8720537100885046,-4.903631583108151
SONC,2016-01-05,-2.998922478412699,-4.017383859808228,-3.384734044737089,-4.814199139481589,-3.5692260707733077,-3.7838551215324583,-3.52162364942935,-3.280227685186452
CRVL,2018-01-30,-3.084465512161277,-3.2846635913107147,-3.384422618009054,-3.040627279966237,-3.5978973037346633,-4.58190151804274,-3.744312042557299,-3.7445894211161015
WMB,2016-08-02,-3.012412037527002,-3.648862133730909,-3.383544529684325,-3.306923123407306,-3.430921204754585,-3.189415359226383,-3.6090423658877375,-7.998034223457622
SXC,2016-04-27,-3.3944347277440436,-5.917560931240641,-3.3813446298984267,-6.536792793766953,-2.906661274592823,-3.1570075759843874,-3.1049145317521165,-3.678542275786529
IIIN,2017-07-20,-3.048779912093633,-3.6194907400449874,-3.380932044799382,-5.315504996237729,-3.7167650343839482,-5.928330012726549,-3.896471622607362,-4.597907642997753
MTDR,2016-05-04,-3.7975527101083086,-3.754753492028901,-3.378948654601075,-3.1887618120981944,-3.5591243504521075,-3.765753530397803,-3.6089616361753007,-3.613609070237012
BID,2016-05-09,-2.9288123461679647,-3.0643547039244607,-3.378765958360274,-4.52684820996595,-3.706577352820849,-6.395261538215455,-3.6827198008671527,-3.891480099298482
MOV,2016-05-26,-2.8820219353136767,-23.025850929940457,-3.378306798159429,-5.830381485143244,-3.549309703054408,-3.818437590587571,-3.5919608400024887,-3.927377815639247
KRA,2016-07-28,-2.8446247103715896,-3.5108667791966384,-3.37781884244319,-3.9328570872257282,-3.2111707321197276,-4.172501656312416,-3.411057241012653,-2.790804160501711
ILMN,2016-07-26,-3.1810284778668065,-7.773677743685278,-3.377444895347728,-5.6005471492654255,-3.6438083211355194,-3.8443389693214467,-3.907727451170804,-5.64767145324287
RDC,2016-05-04,-2.952259145601605,-2.813774285356719,-3.376894024898634,-3.564056385850581,-3.456465391528442,-2.8609843340193892,-3.3375911303949652,-3.71979204305038
GPS,2015-11-19,-3.3125625236497394,-3.627669093536716,-3.3764490392980187,-6.28154306298572,-3.7278018534930784,-4.242476559172581,-3.756537748739294,-3.500434865454743
ESE,2017-02-07,-2.8893601874560964,-4.587749011184231,-3.37615005877974,-5.618550595482624,-3.7211719713311613,-4.098048261172963,-3.882516941505458,-5.075165012713892
SNBR,2015-04-22,-3.358574081415506,-3.1288507824937426,-3.373493074558841,-3.036122039431466,-3.725143108214706,-4.037932462085364,-3.9103653561065728,-5.481606416802847
ANIK,2016-10-27,-3.5333295014329678,-4.465678532128547,-3.37283628808926,-2.8072023707991907,-3.5992788622813294,-4.69112446158312,-3.88883266215668,-3.4686483083587514
EXPO,2015-04-22,-3.0866614590085826,-4.0568778980870155,-3.3728239283347166,-5.757305358356034,-3.7610350538035595,-5.9266617256238545,-4.084877718306829,-4.709545373485423
NSA,2016-05-10,-4.134467997498913,-3.4795978725013263,-3.36803889342888,-2.945351025727756,-3.7157360107075195,-5.696555359312777,-3.9270454260474748,-5.229592223988998
IDXX,2015-04-28,-2.928047754572889,-2.808399527303358,-3.367730779580264,-3.992590070233192,-3.7392535245302514,-6.570065347838842,-4.0412687735577775,-4.832268207696028
FLO,2016-02-11,-3.0297502514444603,-3.9562036820826703,-3.3659074568640825,-6.044493736302814,-3.7250760165134484,-4.247916002578217,-3.9404672874818334,-3.763414779775664
CVX,2016-01-29,-3.101718372143243,-3.1795354145090147,-3.3656750028159053,-3.3325522654376716,-3.58009264370666,-3.6185645201520997,-3.698526592389777,-5.688870306535415
CRR,2015-04-30,-2.9910866442400517,-3.1216183929433394,-3.3636648316113233,-4.164611125578067,-3.49115884093871,-3.6033820782833628,-3.5849970956698285,-5.327434744527649
TREX,2018-02-21,-3.0776722169483337,-4.383567284891652,-3.362683942522784,-4.217488019605353,-3.7169972248916303,-5.763448476813009,-3.7676531014988583,-4.475293801013074
STX,2016-04-29,-2.9370737032513,-3.30983365923507,-3.3626657316013175,-3.878658298175525,-3.5721867845412842,-5.228671163127668,-3.6702601932850873,-3.91809129249854
GMED,2017-11-08,-3.9704562610409733,-3.2670380958789766,-3.360852914235066,-4.478693019602653,-3.63311094253146,-4.364004695877516,-3.711394661349501,-7.603376213271559
PES,2018-05-02,-3.3766652714200536,-3.8066624852703232,-3.359968237025473,-4.605170175988091,-3.1055174743780003,-2.7814776680427435,-2.9490312706197837,-3.951243713381419
EXPO,2015-10-21,-2.92515570816851,-4.231848182714101,-3.3595206265400073,-5.658066934066885,-3.7516759831711894,-7.449371283538144,-4.036340131243693,-6.486437766796127
ANIP,2018-02-27,-2.8914374320855547,-3.5983791531483633,-3.357999889299321,-3.970757259719578,-3.5714816638347298,-4.171902449285766,-3.6881236524774894,-3.9874691509725513
EGHT,2015-10-22,-3.3457880379788723,-4.405779796356546,-3.3577575546525535,-4.081295131173787,-3.691841870317299,-5.205829463577282,-3.670745306433702,-6.335078967263563
AN,2016-01-28,-3.077541652047423,-3.2909747801137805,-3.357048228726172,-3.7839701938548465,-3.561870055456567,-3.212886733011903,-3.651154935422544,-3.835660059912599
SPXC,2016-05-05,-2.964106281964966,-3.880000762565078,-3.356186660784555,-6.679623906874256,-3.5643055151047247,-4.9163334507395415,-3.7268898238519497,-3.943254457480547
CENTA,2016-08-02,-2.9938628474143925,-4.565148225328028,-3.355658614161522,-4.945990955060232,-3.6140830071564536,-5.318112961157666,-3.8015044042756374,-3.859411002077114
WBS,2016-01-21,-2.8420175537654053,-2.6852510164789756,-3.3550248099077313,-5.21645753051264,-3.6106871572536363,-3.5439237925581804,-3.6796427048434923,-4.863396727585158
GILD,2016-04-28,-2.9731067105597346,-3.884327517856349,-3.352925017740397,-4.448910838558982,-3.681569509168473,-4.718449206454929,-3.8649550259485768,-4.174052904536306
DFS,2016-01-27,-2.9097442333528876,-5.171130438158162,-3.3526296547891916,-6.648971906344198,-3.4812495410702056,-6.834219942702779,-3.756082851768133,-5.042388930876307
IVZ,2016-01-28,-3.000113600581928,-3.0862467317794864,-3.35236962627513,-3.036418567342359,-3.4397174546172895,-3.5984098611651483,-3.5416617642295662,-2.83109790314861
FTNT,2016-04-26,-2.8996082451426877,-5.190800266141775,-3.3519959892979694,-5.7733094837290055,-3.7288066716422583,-5.69220796248239,-4.037149222262034,-4.711275619615237
CY,2015-10-22,-3.273657170899345,-4.029312086329061,-3.3519816667113416,-4.187759000274044,-3.58223720981553,-3.6674986551735875,-3.793136259884572,-4.183956714349315
BJRI,2016-04-21,-2.973048257830422,-4.131895146404766,-3.3519451711325092,-4.968948863264443,-3.6568581985138833,-6.441793675542438,-3.9349497667957722,-6.133868703795949
CNC,2015-04-28,-3.118863932824972,-4.2212839491284,-3.350350641468081,-5.146082128600377,-3.618127380984141,-4.739356120026192,-3.8466016045511306,-4.319958022690765
INGN,2018-02-27,-2.9600948815825197,-3.473286180504977,-3.350112893273622,-5.276998922982691,-3.6816601374359172,-4.848672966776352,-3.7791597379291653,-5.291933771951152
TRIP,2016-02-11,-3.2475686083621,-3.4401676801293273,-3.3500958041878817,-3.265252470808909,-3.576242577486013,-4.938137011205734,-3.598278130691827,-5.403819878636631
SUPN,2016-05-04,-3.0890304242683895,-2.9391616741882065,-3.3493521723372166,-2.779372390286679,-3.6754827171602518,-5.056785355622692,-3.8595287239459273,-5.917294854249715
SPPI,2015-08-06,-3.0892609482801268,-6.605297847048219,-3.3480418286374856,-3.835861639829255,-3.4473825906118454,-3.7625671655992097,-3.5008359113155683,-4.9155917317693625
EFII,2016-01-27,-3.134011348979452,-4.477820247791164,-3.3472114624676172,-3.0798582840313693,-3.5453558042733264,-5.010635279096266,-3.747209413934513,-6.527714154830751
NATI,2018-01-30,-3.1766295134872986,-6.123887325287395,-3.3461331921998934,-3.572052114788432,-3.693898546304945,-4.098198907253195,-3.962071163140987,-4.80249489719278
AMWD,2017-12-01,-3.119636009686546,-2.8620008334104132,-3.3443768192259418,-5.247021705657274,-3.6498229382268,-4.855539686952577,-3.935448718210669,-4.276287320940848
SONC,2015-06-22,-2.9324288493129407,-4.55386730987758,-3.343867821154341,-4.2043503343532,-3.491900958183939,-5.425254800254768,-3.63888028650892,-4.784491377418911
HPQ,2017-02-22,-3.0139989310736115,-23.025850929940457,-3.343817371542068,-6.358482578821971,-3.7486860697710207,-5.163046958181297,-4.004862941128775,-6.381429285248263
CLDT,2016-02-24,-3.348842488555354,-3.6782302831635523,-3.343132010758711,-4.150581148238637,-3.7124616590490165,-5.451966964186949,-3.78061868791829,-3.888308185244165
PBF,2016-07-29,-3.588519707001537,-2.900984291194633,-3.3424736352983992,-3.6802301998855316,-3.6096529971143916,-4.459507313037535,-3.4935439254443343,-2.6484102311687288
HSKA,2017-07-31,-3.3054566821922013,-3.2069019822153617,-3.3403828295610545,-3.3351598833727927,-3.6367875888033305,-4.112818686966572,-3.7720566089885446,-3.471329202218287
QNST,2017-05-09,-4.013517888348305,-4.333362393728875,-3.340345445999932,-5.209487111667202,-3.48190726605238,-4.341200795431936,-3.4752316791351667,-3.2362239663946495
MOV,2015-11-24,-2.8980348730979353,-3.2491576911847404,-3.338692635931535,-4.856845345657671,-3.6161211412066248,-3.467267195996629,-3.6583638932234384,-3.022902291778964
SM,2016-08-03,-2.9938660595546867,-2.8122717321099127,-3.3371684792409018,-4.863840493197261,-3.420056116491653,-3.8454150925383312,-3.435004282492031,-3.652031738270936
MRO,2016-05-05,-3.0709649316224104,-3.1302720194490226,-3.335633733594922,-3.140407125744122,-3.5614578336029252,-3.5999043259858823,-3.5582839572614953,-3.252588311218749
IIIN,2016-04-21,-2.8459463909767053,-3.2073291809131885,-3.333963571590718,-4.570917505373163,-3.5339348273346762,-4.5966434000769425,-3.7615411817677096,-7.923849474711403
INTC,2016-01-14,-2.9744238639883265,-4.955178792565935,-3.3323405273319593,-4.466568182143598,-3.5646360574066036,-3.7082262124586896,-3.786268681333111,-4.955188377796781
NSP,2016-05-02,-3.13244172359788,-4.355150747230255,-3.3309568309054245,-4.349388787713557,-3.564506834290885,-4.124334084302579,-3.8260167891962156,-4.549644638397934
MPAA,2016-08-09,-3.1234739243399905,-4.4004400625180775,-3.330159852776939,-2.946514101734902,-3.54023929154972,-4.762886887521699,-3.762819848780654,-5.878436732090204
SVU,2015-10-21,-3.864836935107912,-3.398160427063238,-3.32989518349748,-4.705011770019243,-3.4361172947902237,-4.085212451470894,-3.550905087682268,-4.561365136897881
PTEN,2016-02-04,-5.594070909932488,-3.319470043325345,-3.3296881471073654,-3.0529333405575545,-3.393439217035677,-3.38913274224078,-3.459782915480566,-2.8403294224604476
HPE,2017-11-21,-2.998094339515756,-4.48638364386727,-3.3270930670370675,-3.348825195373054,-3.6933272453772377,-4.388961499167234,-3.928936292269602,-7.317167910920043
ZEUS,2017-03-02,-3.5689900170376996,-2.967666296895595,-3.3269965073623533,-3.2173182096146427,-3.239197651249484,-5.163215280592173,-3.2888793354244226,-4.220030314397998
CTL,2017-05-03,-2.839120976738641,-2.9789251532708976,-3.326035669250452,-4.856952328262653,-3.7154581535534352,-4.696123049471408,-3.864049071947493,-4.328904175431467
LYV,2015-04-30,-2.8860028838738727,-3.4740580169894217,-3.325447698387117,-4.804388006952438,-3.7162520362851996,-5.828578842281535,-3.946578427973892,-4.647481110100922
HSKA,2018-02-28,-3.1130979585881433,-8.807919953353938,-3.3249858213790966,-3.0818282938474266,-3.665626228654679,-5.746075355550461,-3.8166976129211108,-7.0146858785237
ROCK,2016-05-06,-2.836307422131581,-5.149310614158403,-3.324691491563261,-5.62763631735183,-3.5774901949849256,-4.175414945389957,-3.8633982876735633,-3.7512758907005623
HZO,2015-04-23,-3.036080882354073,-5.821781418522223,-3.3246244455993286,-3.9498689365863515,-3.5182279198733704,-4.750406239575632,-3.570638630002284,-4.703237063196091
PII,2016-01-26,-2.9786298644336986,-2.8007102456801327,-3.3244088251181485,-2.8364077500067357,-3.4162089797155084,-3.2310429200323356,-3.6229581478825854,-4.2046776535982024
CTL,2016-05-04,-2.938487956345722,-4.459969227921881,-3.3228939244849065,-3.893226763196476,-3.6763673788372024,-7.2152398427239195,-3.9519331199936105,-7.909489220374867
DIS,2015-08-04,-2.966553900177928,-4.910373240957424,-3.319707833550598,-5.307600958227098,-3.526697425744259,-5.192540156818619,-3.6386929493197284,-5.273776103534119
UEIC,2015-11-05,-2.9807132142437576,-3.4668502247452833,-3.318043399572478,-3.561820803666104,-3.5651624047847617,-4.594931085851057,-3.798245377676938,-4.929061940355486
BJRI,2016-07-26,-2.9529211031128577,-4.838577344133982,-3.3171172186762004,-5.061587282586227,-3.5790845800201527,-5.216175048560534,-3.919457689060211,-5.193971297288716
MDXG,2018-04-26,-3.221265968882074,-3.71479179011461,-3.314912049445278,-4.110869288143709,-3.343736091937527,-6.597170414016,-2.817901418482504,-3.448399927611516
VSI,2016-05-04,-3.3868777614488206,-3.3053156072331578,-3.3107890810911,-6.317164631347271,-3.552828481485657,-3.6975225462352315,-3.8557077057372173,-6.419017190340128
SPOK,2017-04-27,-2.9085246181667,-3.7926680798821675,-3.3098194429959467,-4.756497911998048,-3.6111104856844314,-3.8622371119420107,-3.8285745404397233,-4.485828851378734
