Ticker,Date,3_day,3_day_single,7_day,7_day_single,15_day,15_day_single,30_day,30_day_single,3_day_alpha,3_day_single_alpha,7_day_alpha,7_day_single_alpha,15_day_alpha,15_day_single_alpha,30_day_alpha,30_day_single_alpha,3_day_diff,7_day_diff,15_day_diff,30_day_diff,3_day_pct_change,7_day_pct_change,15_day_pct_change,30_day_pct_change,3_day_single_diff,7_day_single_diff,15_day_single_diff,30_day_single_diff,3_day_single_pct_change,7_day_single_pct_change,15_day_single_pct_change,30_day_single_pct_change
HAFC,2016-01-26,-3.4981796795818636,-3.726870428200433,-3.4000718301108863,-3.2857132190568303,-3.6305868070278793,-5.536842559574671,-3.646841042997464,-4.296318390774401,-3.326679855752499,-3.726873921389156,-3.3591439263409266,-3.285726483091323,-3.6546102838979206,-5.536841994514012,-3.656163230418,-4.296313109056689,0.17149982382936457,0.040927903769959695,-0.02402347687004136,-0.009322187420536032,5.15528488660569,1.2184028034351582,0.6573471588992107,0.25497186074677114,-3.4931887231692826e-06,-1.3264034492532772e-05,5.650606587082052e-07,5.281717712080081e-06,9.372972622232498e-05,0.00040368650771118104,1.02054683747175e-05,0.00012293605186610224
ALK,2015-10-22,-4.0566312633255,-3.1924997024991004,-3.6366329804946083,-4.8647196325379936,-4.00655842163486,-8.271001926965798,-4.107952575732983,-3.4053659199928448,0.0,0.0,-3.5601572352217867,-4.864745405867876,-3.9839879688457502,-8.269500376881705,-4.097505832850394,-3.405371165774925,4.0566312633255,0.07647574527282153,0.022570452789110185,0.010446742882589177,inf,2.1481002163674754,0.5665291402887782,0.2549537037589033,3.1924997024991004,-2.577332988273895e-05,0.0015015500840931395,-5.245782080276484e-06,inf,0.0005297981236931957,0.018157688078603726,0.00015404435595738522
ECPG,2015-02-26,-3.4403685738618432,-2.767210399728713,-3.625973036109911,-4.098436376330378,-3.624466288972475,-4.554358350389184,-3.840308183928105,-5.042959566883509,0.0,0.0,-3.5164645429350028,-4.098438727730135,-3.5940888313796875,-4.554355236565774,-3.8305478245393485,-5.042947089945253,3.4403685738618432,0.1095084931749084,0.030377457592787316,0.009760359388756523,inf,3.114164577456754,0.8452060874946743,0.2548032249128825,2.767210399728713,-2.3513997566837475e-06,3.1138234097838335e-06,1.2476938255900905e-05,inf,5.737306113116003e-05,6.837023569843054e-05,0.00024741362606753737
DTE,2016-02-10,-4.8503371913446305,-5.453450919910696,-4.5037886708634645,-5.57672140739654,-4.593529369019427,-4.549352736526374,-4.507681746146469,-5.863442544156557,-4.50380961375273,-5.453419950745163,-4.4102300711630456,-5.576659051908322,-4.630792028719748,-4.549355397424461,-4.519188092875439,-5.863631140397991,0.34652757759190056,0.09355859970041891,-0.037262659700321166,-0.011506346728969774,7.694099158493553,2.121399523171499,0.8046714140739115,0.2546109277263694,3.09691655333566e-05,6.235548821731385e-05,-2.660898086759289e-06,-0.00018859624143363618,0.0005678852135553018,0.0011181513454005389,5.848956290083889e-05,0.0032163728740419255
ADI,2017-05-31,-3.635848113748545,-4.146923574878723,-3.7022196114815165,-4.212110761469992,-3.721247164401528,-4.219755611440265,-3.9219086511196424,-7.166667366990498,-4.012462244476297,-4.146912678372625,-3.6605489215099083,-4.217761408808657,-3.695140822910119,-4.21975482552261,-3.9119668677607673,-7.166780512616925,-0.3766141307277522,0.041670689971608166,0.02610634149140889,0.009941783358875078,9.38611026798353,1.1383727103535004,0.7065046433290941,0.2541377188239279,1.0896506098312386e-05,-0.005650647338664605,7.859176545110813e-07,-0.00011314562642716908,0.0002627618892276388,0.1339726644296051,1.8624723165373633e-05,0.0015787511034833456
LZB,2015-08-19,-3.71107217656988,-3.855096094078029,-3.606262247211214,-3.848657931165414,-3.8294760530393983,-5.953359554662496,-3.9768776410586217,-3.6952821855110916,-3.541664997940093,-3.8550998533050813,-3.5743838470279856,-3.8486533868025417,-3.8381027693233496,-5.953243295788425,-3.9869948532746253,-3.69528744638362,0.16940717862978705,0.031878400183228184,-0.008626716283951286,-0.01011721221600359,4.783263767982512,0.8918572136491246,0.22476511970710358,0.2537553367467744,-3.759227052313463e-06,4.544362872227481e-06,0.00011625887407085145,-5.260872528278782e-06,9.751309162823827e-05,0.0001180766989256711,0.0019528661654580428,0.00014236707169904513
INGN,2017-05-09,-4.585586632165019,-4.167805651266738,-4.692247079900554,-5.3467427408077945,-4.277462435803654,-4.047042841025015,-4.253532341886839,-3.37423368936888,-4.386659652221197,-4.167806324341861,-4.583334875925467,-5.346741142254493,-4.24573081212826,-4.0470465670737665,-4.2427883133820465,-3.374234562984182,0.19892697994382225,0.10891220397508672,0.031731623675394616,0.010744028504792169,4.534816824530598,2.3762654687782367,0.7473771908654869,0.25323036906896257,-6.730751227479459e-07,1.5985533012852216e-06,-3.7260487513179896e-06,-8.736153018773507e-07,1.6149385800796092e-05,2.9897712620723202e-05,9.206834390374027e-05,2.589076976037857e-05
ROST,2017-02-28,-4.076021512991734,-4.517824337749559,-4.261314509357597,-4.845461070485094,-4.560871994356406,-5.555858093025071,-4.629611691421429,-4.788358383053538,-3.873714408689197,-4.517814760316112,-4.154341158235171,-4.845523277637192,-4.532965177116862,-5.555936637754374,-4.617919207496988,-4.788400408707356,0.2023071043025375,0.10697335112242534,0.027906817239543358,0.011692483924441,5.2225611637434834,2.5749775246640865,0.6156415535778096,0.2531981050135907,9.577433447205408e-06,-6.220715209881433e-05,-7.854472930279854e-05,-4.2025653818278386e-05,0.0002119926104835532,0.0012838066919605886,0.0014137081544282179,0.0008776553803198623
CRI,2015-10-29,-3.3597769146774046,-3.343436393462912,-3.8315108121390904,-3.7392022061259227,-3.8174076973233055,-4.165977603145112,-4.008952944087918,-5.4044033386932355,0.0,0.0,-3.852946640934325,-3.739211634428705,-3.7806193779181894,-4.165970772883907,-3.9988693559285897,-5.404477540136631,3.3597769146774046,-0.021435828795234535,0.03678831940511618,0.010083588159328194,inf,0.5563489659445797,0.9730765180961906,0.25216098006249205,3.343436393462912,-9.428302782499287e-06,6.830261205514887e-06,-7.420144339587154e-05,inf,0.0002521468080514193,0.00016395365157078663,0.0013729623787833455
LNTH,2018-05-02,-2.973144470940301,-2.4961424419066995,-3.2596400041184967,-3.7135709992746544,-3.188393009876199,-3.723969679869436,-3.3207028371604785,-3.149882315265237,-3.5749573230471268,-2.4961427218413688,-3.6538658373776833,-3.7135720626043067,-3.188960256754807,-3.7239707697823516,-3.3123900667279655,-3.1498829510479145,-0.6018128521068258,-0.3942258332591866,-0.0005672468786079854,0.008312770432512995,16.834126892286047,10.789280471833516,0.017787831548118284,0.25095988893374777,-2.799346692228255e-07,-1.0633296523288038e-06,-1.0899129154751108e-06,-6.357826776159925e-07,1.1214690040492624e-05,2.86336075994469e-05,2.9267493835318453e-05,2.0184327084423184e-05
DHR,2015-07-23,-3.9291004784183072,-4.250203619154256,-4.1740174004979425,-4.561147165754608,-4.427266533375609,-5.190485204530632,-4.4316154753626975,-3.8926144865537102,0.0,0.0,-4.081005295381858,-4.561163290951947,-4.419400802513832,-5.190448242428427,-4.442753569470634,-3.892609247882805,3.9291004784183072,0.0930121051160846,0.00786573086177711,-0.011138094107936425,inf,2.2791468862179336,0.17798183992053732,0.25070249640840553,4.250203619154256,-1.612519733829032e-05,3.6962102205606584e-05,5.23867090507224e-06,inf,0.0003535325597809255,0.0007121177300924848,0.00013457993267424823
PBF,2017-02-16,-3.8023729307166785,-4.648574533480494,-3.63919473285722,-3.4990318426408766,-3.571858658334515,-4.164086069401921,-3.7650999577851456,-3.905337293906074,0.0,0.0,-3.659531142359923,-3.511545435480966,-3.5407467367977414,-4.164077893803453,-3.7556914547223887,-3.9053340123108167,3.8023729307166785,-0.020336409502702768,0.031111921536773668,0.009408503062756868,inf,0.5557107922188202,0.8786824884547194,0.250513205788688,4.648574533480494,-0.012513592840089238,8.175598467552447e-06,3.281595257309533e-06,inf,0.3563557148841302,0.0001963363480716468,8.402854267944645e-05
KMT,2016-08-02,-4.227284580627971,-3.1526649221839618,-4.063607711606733,-23.025850929940457,-4.084540987189352,-4.874493625888297,-4.196794435525479,-4.844871947830213,-4.132061534414311,-3.152660379919419,-3.952690277653255,-23.025850929940457,-4.039996726470461,-4.874503106680625,-4.186345139507607,-4.844902637286706,0.0952230462136594,0.11091743395347775,0.04454426071889106,0.010449296017872811,2.3044924529943276,2.8061250986588897,1.1025816042630092,0.24960426504876868,4.542264542717334e-06,0.0,-9.480792328098175e-06,-3.06894564934268e-05,0.0001440771918107282,0.0,0.0001944976158719546,0.000633438043878088
PFS,2017-07-28,-5.462818905454867,-4.015036559704433,-4.424512656037436,-23.025850929940457,-4.470242323992525,-4.864693840738823,-4.468048379663324,-5.734523452059016,0.0,0.0,-4.4162366839553435,-23.025850929940457,-4.537921397818476,-4.872783793273057,-4.479204256200123,-5.73455410238538,5.462818905454867,0.008275972082092409,-0.06767907382595073,-0.011155876536798282,inf,0.18739874409720594,1.4914113289508768,0.24905933953238002,4.015036559704433,0.0,-0.008089952534233724,-3.065032636406784e-05,inf,0.0,0.16602321952806548,0.0005344849105411412
ALGN,2017-01-31,-3.375848809386529,-4.92630447768673,-3.485497005346641,-6.151150871187704,-3.8593059685824476,-4.137863735426678,-4.1164685203839175,-5.880626127162822,-3.174534987416661,-4.92630804482225,-3.392478680996131,-6.151135628541687,-3.822935007145769,-4.13786354725058,-4.106297096356416,-5.880629266513476,0.20131382196986802,0.09301832435050983,0.036370961436678506,0.010171424027501708,6.341521601363449,2.7418985673094025,0.9513884324136949,0.2477030713760818,-3.5671355194111243e-06,1.5242646016488948e-05,1.8817609781507372e-07,-3.139350654102202e-06,7.24099160457562e-05,0.0002478021447903382,4.547663200254828e-06,5.3384604126957135e-05
ES,2017-05-04,-5.5641946210364,-6.899197516532597,-5.330765843318659,-5.467694626198533,-5.201668457976714,-6.138448789745035,-5.2860687061029195,-8.044806757111198,0.0,0.0,-5.394966379962686,-5.467722507716435,-5.196944509455628,-6.138557365679424,-5.27304384364015,-8.044786365806749,5.5641946210364,-0.06420053664402747,0.00472394852108593,0.013024862462769349,inf,1.1900080949989444,0.09089857535501675,0.2470084233886793,6.899197516532597,-2.7881517902450526e-05,-0.00010857593438906576,2.0391304449418612e-05,inf,0.0005099292779233431,0.0017687532741179888,0.00025347229276452923
HOMB,2017-07-20,-4.805574849653732,-5.4058657215325105,-3.6972917585767955,-5.433766107505171,-3.991678731149573,-5.515010525054551,-3.9928672574816493,-5.355252681586107,0.0,0.0,-3.6615052530780035,-5.433721980653399,-3.9844951089332428,-5.515040325219595,-3.9830290471182663,-5.355298975913141,4.805574849653732,0.03578650549879203,0.007183622216330399,0.009838210363382949,inf,0.9773714094417454,0.18028939727456833,0.24700322912535436,5.4058657215325105,4.412685177257458e-05,-2.9800165044058247e-05,-4.629432703406877e-05,inf,0.0008120925569929211,0.0005403435566515405,0.0008644583102136711
XOXO,2016-05-04,-3.6791833786140016,-3.9529907009689977,-3.9812969505163824,-4.490996265912643,-4.243225584027916,-4.800862613813248,-4.15913371813119,-5.12396010250028,-4.184445077960871,-3.9529904387072703,-4.011875032990223,-4.490999031727071,-4.299564442346948,-4.800863467586388,-4.148901662702125,-5.123963962603263,-0.5052616993468693,-0.030578082473840418,-0.05633885831903207,0.010232055429065134,12.074759972547882,0.7621893060574536,1.3103387348761102,0.24662082307347655,2.6226172744614473e-07,-2.765814428151714e-06,-8.53773140185865e-07,-3.860102983033187e-06,6.634514591234658e-06,6.158572755443425e-05,1.7783741319665057e-05,7.533431170097529e-05
MSI,2016-08-04,-3.766887718587109,-3.0701880185289423,-4.088844468848229,-4.092715743152694,-4.252218887808572,-5.3805027859120385,-4.475550604787399,-4.201447880121163,0.0,0.0,-3.9775899047782883,-4.092730350877193,-4.212062564941519,-5.3804238554689565,-4.464540405896939,-4.201442691100167,3.766887718587109,0.11125456406994028,0.04015632286705273,0.011010198890460288,inf,2.7970345544242736,0.9533648241905985,0.24661438556850307,3.0701880185289423,-1.4607724498461039e-05,7.893044308193709e-05,5.189020995999272e-06,inf,0.0003569188108210005,0.0014669930325602112,0.00012350569500783795
IVZ,2017-10-26,-4.519109681405787,-4.96209574897666,-4.389698741927492,-4.493111223911676,-4.726909074249582,-4.619360815013021,-4.727692140192796,-5.527977860256647,0.0,0.0,-4.39253134819979,-4.493120673239672,-4.785187105969581,-4.61935481083735,-4.739358281752616,-5.52801082356105,4.519109681405787,-0.002832606272297866,-0.05827803171999957,-0.01166614155981982,inf,0.0644868766493554,1.2178840749465574,0.24615445522944676,4.96209574897666,-9.449327996513546e-06,6.0041756713147265e-06,-3.296330440250017e-05,inf,0.00021030657050437736,0.00012997866405993505,0.0005962959454060145
RHI,2016-04-26,-2.765150721353264,-4.294337937288567,-2.9339143579479305,-4.062006471001963,-3.2874274682576274,-4.812201336369053,-3.5273659979570113,-5.672561882436668,-2.7363577362118625,-4.294328908530841,-2.8873828766842564,-4.062009175770252,-3.2706920359803857,-4.812184343072439,-3.518798607410683,-5.672586589809439,0.028792985141401495,0.046531481263674124,0.016735432277241724,0.00856739054632838,1.0522376062298675,1.6115452384031879,0.5116786323242231,0.2434748760069766,9.028757726348147e-06,-2.704768289341075e-06,1.6993296613421194e-05,-2.4707372771715086e-05,0.0002102483977976673,6.658695665866357e-05,0.0003531306243054577,0.00043555743716809593
GS,2015-07-16,-4.585705954480445,-5.105802176984472,-4.884340533181086,-4.574016452910991,-4.78392081305634,-4.577548812234334,-4.7771717020497535,-5.055130859440756,0.0,0.0,-4.88349711386518,-4.574007816314001,-4.756186282143499,-4.577562520936127,-4.765590110567753,-5.05515044477106,4.585705954480445,0.0008434193159061465,0.027734530912840505,0.011581591482000775,inf,0.01727080606869856,0.5831254132531836,0.2430253381699458,5.105802176984472,8.636596989575196e-06,-1.3708701792403133e-05,-1.9585330304217052e-05,inf,0.00018881902559875953,0.00029947601435708314,0.00038743318360536037
BANC,2016-04-21,-2.937091581880925,-2.9318523654819,-3.523810739901364,-4.1896315254625085,-3.4144144792386615,-2.6545870034010397,-3.617057278212886,-6.44893563748124,0.0,0.0,-3.5405984376482404,-4.1896547354264415,-3.389200321930357,-2.6545916211554954,-3.6083396664914003,-6.448889330947696,2.937091581880925,-0.016787697746876606,0.025214157308304674,0.008717611721485774,inf,0.4741485950049575,0.7439559457478061,0.2415962056577234,2.9318523654819,-2.3209963933013e-05,-4.61775445570467e-06,4.6306533543649664e-05,inf,0.000553982736017759,0.00017395347815098752,0.0007180543992502456
ADI,2015-08-18,-3.249026001935641,-7.204713147114345,-3.4811263483496377,-3.8865961767010395,-3.1865811577629986,-3.9413932950684,-3.343479560236219,-4.722092016763587,-3.047233887773448,-7.204520835616655,-3.3696114552187098,-3.886608429300594,-3.1550141396153455,-3.9413950785914644,-3.3354238356417607,-4.722098144084503,0.20179211416219323,0.111514893130928,0.03156701814765306,0.008055724594458358,6.622140655886399,3.3094288351322674,1.0005349184109096,0.2415202682302705,0.0001923114976900564,-1.2252599554507526e-05,-1.7835230643470368e-06,-6.1273209164269815e-06,0.002669316975798515,0.00031525171051801623,4.5251060317059464e-05,0.00012975844062247706
AEE,2017-02-16,-7.928731805768515,-4.813127203368776,-5.5669923060518025,-6.291087032560558,-5.237412492367559,-5.479162885879365,-4.9687517887700565,-4.352139017240562,0.0,0.0,-5.461186969767441,-6.291013375654122,-5.210859461023047,-5.479188572799065,-4.956794232466498,-4.352119549741621,7.928731805768515,0.1058053362843614,0.0265530313445117,0.011957556303558547,inf,1.9374054920677255,0.509571051438385,0.2412356806186904,4.813127203368776,7.365690643545975e-05,-2.5686919699730026e-05,1.9467498940883843e-05,inf,0.0011708273697288254,0.00046880882741014634,0.0004473107578591125
IVR,2017-02-22,-4.489158131629226,-4.092442803021269,-4.423693688581038,-6.656099145185372,-4.457794075189872,-5.001946234392621,-4.359500212693165,-4.276016469106316,-4.169514770006368,-4.092419627824077,-4.384770049285023,-6.656083566304507,-4.421321601503591,-5.001930838596027,-4.349063770135322,-4.276004517354068,0.319643361622858,0.038923639296014834,0.03647247368628115,0.01043644255784315,7.666200487457915,0.8877008111830561,0.8249224321044117,0.2399698672967129,2.3175197192415453e-05,1.5578880865341205e-05,1.539579659404211e-05,1.195175224744105e-05,0.0005662957198926742,0.00023405476674312071,0.0003077970705881151,0.00027950747476844636
CENTA,2016-08-02,-2.9920148831136424,-4.565148225328028,-3.20137713978916,-3.355597379443518,-3.4573032289218197,-4.672828726883152,-3.7589027358016254,-5.847680959673449,-2.993862751712656,-4.565149143056337,-3.2407284561551344,-3.355599787357001,-3.4549540986132974,-4.672828823761918,-3.767932582103889,-5.847676619673432,-0.0018478685990137578,-0.03935131636597422,0.0023491303085223514,-0.009029846302263778,0.06172188748320791,1.214273793635318,0.0679930974905054,0.23964989037096332,-9.177283093464439e-07,-2.4079134832710736e-06,-9.68787663424564e-08,4.34000001625634e-06,2.0102920640442226e-05,7.175806520024959e-05,2.073235934725787e-06,7.421751062046092e-05
EGHT,2016-05-19,-2.821064164292547,-2.613823973562653,-3.2937381166003497,-4.126328583264574,-3.579575324981324,-6.095801607200494,-3.763130612403948,-3.411778919814538,0.0,0.0,-3.2236382029927797,-4.1263276018801545,-3.5624723106629297,-6.095824518032285,-3.7541363439907407,-3.411779487960777,2.821064164292547,0.07009991360756995,0.017103014318394116,0.008994268413207163,inf,2.1745589670233523,0.4800883439066357,0.2395828917509701,2.613823973562653,9.813844199513255e-07,-2.291083179084552e-05,-5.681462389439673e-07,inf,2.3783482908728802e-05,0.0003758446740563502,1.6652490026064047e-05
CCL,2015-06-23,-4.748392616907797,-4.492642983521218,-4.090511714780294,-4.7117866853486365,-4.155220065808329,-3.676995228512339,-4.259329643580308,-4.53814619697779,-5.6284774831665505,-4.492641171916071,-4.001383561357848,-4.711779909921407,-4.113969003459096,-3.6769981222744392,-4.249172712284733,-4.538152394192491,-0.8800848662587537,0.08912815342244595,0.04125106234923326,0.010156931295575156,15.636286524924014,2.2274333878704895,1.0027071743746405,0.23903314793984654,1.8116051476724238e-06,6.775427229932518e-06,-2.8937621001645653e-06,-6.197214701408882e-06,4.032383353909813e-05,0.00014379761702506036,7.869903665804985e-05,0.00013655810037008686
WDC,2016-01-28,-5.902669034817823,-2.9933352032454277,-3.3537645502450477,-3.776723824750824,-3.0942244139757737,-3.7115712786563972,-3.1990736139303984,-6.086463132641374,0.0,0.0,-3.3127229716917737,-3.77672381304013,-3.1119593299150625,-3.7115790375381765,-3.2067365831865247,-6.086547384364844,5.902669034817823,0.04104157855327406,-0.017734915939288776,-0.007662969256126306,inf,1.2389076570539357,0.5698954921680429,0.2389647249575965,2.9933352032454277,1.171069419214632e-08,-7.758881779285076e-06,-8.425172347070742e-05,inf,3.100754720721721e-07,0.00020904530661514358,0.001384228498526664
PPBI,2018-05-01,-4.0561433965401745,-4.588793427397099,-4.242304879092485,-4.489890686827112,-4.580317957618077,-5.335113695974962,-4.3756636768315476,-6.717908271934592,-3.8989095638648408,-4.58878669690019,-4.205873625374367,-4.489884021619063,-4.600494372826742,-5.3351313189205385,-4.365281597110687,-6.7178046123216255,0.15723383267533375,0.03643125371811795,-0.020176415208664977,0.010382079720860915,4.032764292164649,0.8661994382885242,0.43857058771420077,0.23783298946241302,6.730496909135297e-06,6.6652080485951615e-06,-1.7622945576611926e-05,0.00010365961296621151,0.00014667269048879243,0.00014844944805927684,0.00033031887170450363,0.0015430578730450375
NWL,2016-01-29,-3.924720930345003,-5.127675851101544,-3.365683437135231,-3.538697712367536,-3.3865459620871987,-3.4897191393663567,-3.5573848331678475,-3.857301634994454,0.0,0.0,-3.4280665961840295,-3.538696424454784,-3.418073458754846,-3.4897178642084827,-3.5658214939610438,-3.8573027884942044,3.924720930345003,-0.06238315904879865,-0.03152749666764709,-0.008436660793196271,inf,1.8197767545776617,0.9223762171317436,0.236597956669573,5.127675851101544,1.2879127520015743e-06,1.275157873958932e-06,-1.1534997503837019e-06,inf,3.6395118357744015e-05,3.654042887069198e-05,2.9904309141206924e-05
ROST,2016-08-18,-4.021183459872232,-3.3619037785278736,-4.082493764456373,-4.9333930028739905,-4.392133140336162,-5.183025941659745,-4.388488065433865,-8.03858639781415,0.0,0.0,-3.9876541111475867,-4.933378543187863,-4.368365228125797,-5.1830668178554475,-4.378167983254064,-8.038350303757325,4.021183459872232,0.09483965330878652,0.02376791221036445,0.010320082179800849,inf,2.378331988315132,0.5440916903498435,0.2357169076032224,3.3619037785278736,1.4459686127565874e-05,-4.0876195702921336e-05,0.00023609405682556428,inf,0.0002930990598224453,0.0007886488277964034,0.0029370958953506675
ORI,2015-07-23,-4.3693400745499495,-4.999067856537696,-4.858515263303754,-4.415231047884059,-4.864342673578868,-6.7159481923966355,-4.593156878562441,-3.6586580960875956,0.0,0.0,-4.797813425210231,-4.415219593759669,-4.890674785772491,-6.71598918081054,-4.603995773444338,-3.6586656716364714,4.3693400745499495,0.060701838093522476,-0.026332112193623303,-0.010838894881897154,inf,1.2651979706956327,0.538414704454001,0.2354236497004507,4.999067856537696,1.1454124389409515e-05,-4.098841390476338e-05,-7.575548875760063e-06,inf,0.00025942366276862893,0.0006103108983837964,0.00020705769686716477
SVU,2016-04-26,-2.663452335797153,-2.224180340464424,-2.7822043979505384,-2.555038202274152,-3.1152286342197155,-3.332203476996375,-3.269766403948411,-5.032619516589324,-2.5523754435965285,-2.2241803864001586,-2.77461512695144,-2.5550384722749016,-3.127738522849395,-3.3322045073752045,-3.2774774742488986,-5.03261418548172,0.11107689220062467,0.007589270999098563,-0.012509888629679278,-0.007711070300487677,4.351902557254949,0.27352517923583664,0.3999659350770367,0.23527454760783145,-4.5935734771518355e-08,-2.700007497580259e-07,-1.030378829369738e-06,5.331107603367968e-06,2.065288186713374e-06,1.0567384901943504e-05,3.09218364926039e-05,0.0001059311802352613
HBAN,2016-07-21,-4.174317869888834,-4.335095078906395,-4.833960516221298,-5.461701781360452,-4.2039782330882325,-3.1516615993015944,-4.313976848273347,-23.025850929940457,0.0,0.0,-5.18486281762644,-5.461710889906525,-4.196933051295674,-3.1516670728372778,-4.303867136485207,-23.025850929940457,4.174317869888834,-0.3509023014051422,0.00704518179255853,0.010109711788140352,inf,6.7678222886093735,0.16786500300221724,0.2348983244031214,4.335095078906395,-9.108546073832713e-06,-5.4735356833646165e-06,0.0,inf,0.00016677093052775267,0.00017367112568895433,0.0
ADC,2016-04-26,-3.9269602362200704,-3.743721325259207,-3.948739756922422,-4.1538283745307965,-3.923650818428007,-3.9624492674546907,-4.094246951678336,-5.119219400618602,-4.800444937807825,-3.7437302386694897,-3.9900265234749255,-4.153830009140464,-3.9117163005295943,-3.962437860065931,-4.103886882147404,-5.119190683930388,-0.8734847015877545,-0.04128676655250363,0.011934517898412711,-0.00963993046906797,18.195911272896314,1.0347491754653015,0.3050967141148998,0.2348975677425049,-8.9134102827515e-06,-1.6346096671782107e-06,1.1407388759820947e-05,2.871668821402551e-05,0.00023808901054578381,3.935186715829168e-05,0.00028788814267061185,0.0005609614876072081
AMD,2015-07-16,-6.110866874686138,-3.151666538945516,-3.8148259478272726,-4.0887744435695925,-2.9845270652159592,-23.025850929940457,-2.9313760580594854,-3.5779464380050476,0.0,0.0,-3.95613783893045,-4.088773511205976,-2.9792340869073053,-23.025850929940457,-2.9245443313255803,-3.5779478898266537,6.110866874686138,-0.14131189110317743,0.0052929783086539395,0.006831726733905086,inf,3.5719658125304705,0.17766238416493463,0.233599698275339,3.151666538945516,9.323636165348148e-07,0.0,-1.4518216060466216e-06,inf,2.2803014497611924e-05,0.0,4.0576935459978433e-05
INGN,2018-02-27,-3.1627033342326447,-3.473286180504977,-3.270585715783528,-3.6153156987149657,-3.6013865359908643,-5.121373207563309,-3.721205180923877,-3.6638957428366394,-2.960094666908396,-3.473285666105734,-3.168885305418794,-3.6153157088218033,-3.578813641790768,-5.12137603037062,-3.7125407456339374,-3.663895671459004,0.20260866732424887,0.10170041036473387,0.02257289420009645,0.008664435289939654,6.844668502979295,3.209343367234723,0.6307367876467973,0.23338290091844235,5.143992432010691e-07,-1.0106837589063389e-08,-2.822807311453346e-06,7.13776353578055e-08,1.4810162268565034e-05,2.7955615506555884e-07,5.51181419742199e-05,1.9481350387191054e-06
TEL,2016-01-20,-5.724732494729767,-4.434305710582652,-3.958641508572826,-4.266558873075615,-3.8561648353719336,-3.8899657371945437,-3.9676635337551853,-4.890195197615931,-5.4211067908983965,-4.434312075342562,-3.915628181244049,-4.266545627671137,-3.842153840127386,-3.889963282472466,-3.958444849315586,-4.89017424389103,0.30362570383137033,0.04301332732877716,0.01401099524454752,0.00921868443959939,5.600806542699612,1.0985038756951442,0.3646651286634318,0.23288651959350393,-6.364759909338602e-06,1.3245404478112732e-05,2.4547220776049983e-06,2.095372490096281e-05,0.0001435343250812339,0.0003104479744036545,6.310399094679303e-05,0.000428486263595595
BKE,2015-03-13,-3.6596907998637067,-3.852228160785626,-4.332022238851657,-3.9416765193131686,-4.094226205911198,-6.199533823604048,-3.9448276839228447,-3.5305704622092926,0.0,0.0,-4.823911364836451,-3.9416818875914164,-4.0975062975898595,-6.1994944113620765,-3.9357021645851464,-3.5305835004507213,3.6596907998637067,-0.49188912598479373,-0.003280091678661279,0.009125519337698229,inf,10.196893947313866,0.08005092464630545,0.23186508927969476,3.852228160785626,-5.368278247708247e-06,3.9412241971348294e-05,-1.3038241428731112e-05,inf,0.00013619257973627495,0.0006357331639676262,0.00036929423782404875
EQIX,2015-04-29,-3.636401790560437,-4.463093948617574,-3.930310636996002,-5.454522457164703,-4.055683693918533,-5.011334621150462,-4.266383239008779,-5.482008600866573,-3.729761216387618,-4.463098790561719,-3.8884589417035293,-5.454466025658335,-4.0303468917829175,-5.011328680246338,-4.256530202458234,-5.482088740636463,-0.09335942582718104,0.04185169529247279,0.025336802135615066,0.009853036550545369,2.50309390898762,1.0763054443912325,0.6286506550409299,0.23148048015388303,-4.841944145184129e-06,5.643150636824856e-05,5.940904124202007e-06,-8.013976989040827e-05,0.00010848839276028505,0.0010345926824512116,0.0001185494806521047,0.0014618473666134807
DGII,2015-07-23,-3.40100743392373,-3.248697269714318,-4.013136680955391,-6.904823178912543,-4.165125957570192,-4.118021337677074,-4.328326251053125,-5.520461323317316,0.0,0.0,-3.98893939885096,-6.904750670261917,-4.146298761838196,-4.11802039176364,-4.318445883268145,-5.52046039255363,3.40100743392373,0.02419728210443095,0.01882719573199587,0.00988036778497925,inf,0.606609418819477,0.45407233808808156,0.22879452590249694,3.248697269714318,7.250865062591316e-05,9.45913433803014e-07,9.30763685680347e-07,inf,0.0010501269935524363,2.2970100772082484e-05,1.6860254752227256e-05
SBSI,2018-02-06,-3.9595191681389057,-4.869584800244474,-4.192775653030928,-6.5228261068565425,-4.413815587355425,-4.921133314770576,-4.343319565690083,-4.00901301938464,-3.86996720219196,-4.869603301769042,-4.210079715075394,-6.522974694006544,-4.441418576317529,-4.929280601225216,-4.353267434768118,-4.009010094593549,0.0895519659469457,-0.017304062044465773,-0.027602988962104114,-0.009947869078034799,2.3140238991230526,0.41101506896659534,0.6214903749285958,0.22851499998792707,-1.8501524568392824e-05,-0.0001485871500017666,-0.00814728645463969,2.924791091096779e-06,0.000379939050921695,0.002277904743955113,0.1652834787415959,7.29554434158467e-05
