,CLB_Open,CLB_High,CLB_Low,CLB_Close,CLB_Adj Close,CLB_Volume,CLB_Dividend Amount,CLB_Split Coefficient
2023-06-09,26.01,26.01,24.8,24.9,24.8326904152861,436003,0.0,1.0
2023-06-08,25.63,26.44,25.36,26.2,26.1291762602609,436356,0.0,1.0
2023-06-07,23.71,25.72,23.5,25.64,25.5706900501179,289251,0.0,1.0
2023-06-06,23.27,24.41,23.1,23.48,23.4165289538521,291081,0.0,1.0
2023-06-05,26.05,26.31,23.65,23.69,23.6259612826557,687200,0.0,1.0
2023-06-02,24.04,26.01,23.78,25.91,25.8399601871511,454888,0.0,1.0
2023-06-01,22.08,23.49,21.9,23.35,23.2868803693546,348101,0.0,1.0
2023-05-31,21.63,22.34,21.63,21.87,21.810881099691,577605,0.0,1.0
2023-05-30,22.64,22.758,21.7,22.12,22.0602053006477,267710,0.0,1.0
2023-05-26,23.33,23.38,22.8622,23.13,23.0674750725127,313083,0.0,1.0
2023-05-25,23.27,23.27,22.2,22.87,22.8081779035178,302155,0.0,1.0
2023-05-24,24.12,24.39,23.28,23.72,23.6558801867705,432859,0.0,1.0
2023-05-23,23.99,24.64,23.038,24.05,23.9849881320334,523606,0.0,1.0
2023-05-22,22.13,24.24,22.13,23.86,23.7955017393063,1059290,0.0,1.0
2023-05-19,21.46,21.935,20.9196,21.79,21.7310973553849,1558177,0.0,1.0
2023-05-18,20.93,21.4,20.31,21.26,21.2025300493567,371007,0.0,1.0
2023-05-17,20.78,21.52,20.48,21.08,21.0230166246679,683298,0.0,1.0
2023-05-16,21.06,21.26,20.4141,20.57,20.5143952547163,449903,0.0,1.0
2023-05-15,20.59,21.52,20.48,21.06,21.0030706885914,364832,0.0,1.0
2023-05-12,20.71,20.91,20.18,20.55,20.4944493186397,170005,0.0,1.0
2023-05-11,20.73,20.91,20.3,20.65,20.5941789990224,203589,0.0,1.0
2023-05-10,21.38,21.38,20.65,21.17,21.1127733370123,245819,0.0,1.0
2023-05-09,20.54,21.18,20.47,21.06,21.0030706885914,249621,0.0,1.0
2023-05-08,22.26,22.35,20.82,20.9,20.8435031999791,194000,0.0,1.0
2023-05-05,22.17,22.45,21.43,21.89,21.8308270357676,239947,0.01,1.0
2023-05-04,22.18,22.24,21.1215,21.46,21.3922168122179,310763,0.0,1.0
2023-05-03,20.96,22.31,20.81,22.21,22.1398478750867,659649,0.0,1.0
2023-05-02,21.7,21.7,20.164,21.29,21.222753771301,356512,0.0,1.0
2023-05-01,22.13,22.69,21.8301,22.03,21.9604164199982,613357,0.0,1.0
2023-04-28,22.79,22.95,22.35,22.51,22.4389003002342,379043,0.0,1.0
2023-04-27,21.27,23.0,20.8,22.56,22.4887423710921,512267,0.0,1.0
2023-04-26,21.21,21.45,20.63,20.85,20.7841435477513,360200,0.0,1.0
2023-04-25,21.47,21.7,20.97,21.08,21.0134170736977,359951,0.0,1.0
2023-04-24,21.37,22.275,21.151,22.0,21.9305111774834,321339,0.0,1.0
2023-04-21,21.7,21.7,20.83,21.28,21.2127853571294,385932,0.0,1.0
2023-04-20,21.38,21.53,21.06,21.52,21.4520272972474,404792,0.0,1.0
2023-04-19,21.81,21.95,21.2902,21.87,21.8009217932528,270855,0.0,1.0
2023-04-18,20.83,22.37,20.62,22.0,21.9305111774834,366564,0.0,1.0
2023-04-17,22.53,22.92,22.19,22.31,22.2395320168025,221065,0.0,1.0
2023-04-14,23.1,23.11,22.155,22.56,22.4887423710921,272911,0.0,1.0
2023-04-13,23.28,23.54,22.74,22.98,22.9074157662986,301986,0.0,1.0
2023-04-12,23.22,23.365,22.435,23.17,23.0968156355587,270039,0.0,1.0
2023-04-11,22.54,23.33,22.1601,23.02,22.9472894229849,198688,0.0,1.0
2023-04-10,22.34,22.86,22.17,22.46,22.3890582293762,263225,0.0,1.0
2023-04-06,22.67,22.68,22.13,22.29,22.2195951884593,187186,0.0,1.0
2023-04-05,22.93,23.07,22.26,22.75,22.6781422403522,185483,0.0,1.0
2023-04-04,23.68,23.68,22.45,23.08,23.0070999080144,294108,0.0,1.0
2023-04-03,23.23,23.96,23.23,23.57,23.495552202422,421502,0.0,1.0
2023-03-31,22.12,22.5396,21.91,22.05,21.9803532483413,267240,0.0,1.0
2023-03-30,22.36,22.36,21.68,21.96,21.8906375207971,166343,0.0,1.0
2023-03-29,21.8,22.18,21.55,21.96,21.8906375207971,213090,0.0,1.0
2023-03-28,20.91,21.65,20.89,21.55,21.4819325397622,207077,0.0,1.0
2023-03-27,20.65,21.28,19.9411,21.0,20.9336697603251,255410,0.0,1.0
2023-03-24,19.76,20.73,19.71,20.27,20.2059755257995,447748,0.0,1.0
2023-03-23,20.99,21.465,19.9514,20.29,20.2259123541427,308939,0.0,1.0
2023-03-22,21.18,21.63,20.78,20.81,20.744269891065,277625,0.0,1.0
2023-03-21,21.32,21.74,20.75,21.14,21.0732275587272,731199,0.0,1.0
2023-03-20,20.26,21.265,20.26,20.75,20.6844594060355,435096,0.0,1.0
2023-03-17,19.82,20.14,19.34,20.08,20.0165756565394,1088015,0.0,1.0
2023-03-16,19.73,20.64,19.56,20.21,20.14616504077,723295,0.0,1.0
2023-03-15,20.35,20.865,19.72,20.29,20.2259123541427,653595,0.0,1.0
2023-03-14,21.63,22.24,20.9,21.5,21.4320904689042,503598,0.0,1.0
2023-03-13,22.14,22.74,21.24,21.36,21.2925326705021,464173,0.0,1.0
2023-03-10,23.43,24.07,22.9,23.06,22.9871630796712,495648,0.0,1.0
2023-03-09,24.77,24.92,23.84,23.9,23.8245098700842,642065,0.0,1.0
2023-03-08,24.95,25.4099,24.24,24.6,24.5222988620951,231947,0.0,1.0
2023-03-07,25.47,25.47,24.675,25.01,24.93100384313,264957,0.0,1.0
2023-03-06,26.44,26.6,25.23,25.56,25.4792666225671,269998,0.0,1.0
2023-03-03,25.23,26.59,25.015,26.55,26.4661396255538,200835,0.0,1.0
2023-03-02,25.82,26.34,25.02,25.6,25.5191402792534,469420,0.0,1.0
2023-03-01,23.89,26.1,23.89,26.05,25.9677189169747,724718,0.0,1.0
2023-02-28,24.06,24.22,23.68,23.87,23.7946046275695,441173,0.0,1.0
2023-02-27,23.89,24.495,23.42,24.06,23.9840044968296,210577,0.0,1.0
2023-02-24,22.9,23.894,22.43,23.85,23.7746677992263,179195,0.0,1.0
2023-02-23,22.99,23.32,22.55,23.26,23.1865313631029,231785,0.0,1.0
2023-02-22,22.82,23.3,22.15,22.36,22.2893740876604,363416,0.0,1.0
2023-02-21,23.59,24.205,22.71,22.87,22.7977632104112,238259,0.0,1.0
2023-02-17,25.13,25.25,23.115,23.83,23.7547309708832,343707,0.0,1.0
2023-02-16,24.89,25.886,24.6497,25.51,25.4294245517092,249725,0.0,1.0
2023-02-15,24.92,25.24,24.54,25.04,24.9609090856448,304836,0.0,1.0
2023-02-14,25.71,26.08,25.02,25.34,25.2599615107923,292403,0.0,1.0
2023-02-13,25.57,26.27,25.3201,25.93,25.8480979469157,286368,0.0,1.0
2023-02-10,25.76,26.09,25.38,25.9,25.8181927044009,221947,0.01,1.0
2023-02-09,26.42,26.45,25.59,25.6,25.5092911320982,360449,0.0,1.0
2023-02-08,26.5,26.8,26.0,26.37,26.2765627794308,193176,0.0,1.0
2023-02-07,26.11,26.44,25.62,26.4,26.3064564799762,223396,0.0,1.0
2023-02-06,26.39,26.45,25.275,25.67,25.5790431000375,313040,0.0,1.0
2023-02-03,25.29,26.53,25.29,26.17,26.0772714424613,330010,0.0,1.0
2023-02-02,25.75,26.36,24.98,25.37,25.2801060945832,413205,0.0,1.0
2023-02-01,25.18,26.1,24.54,25.79,25.6986179022192,555918,0.0,1.0
2023-01-31,24.78,25.94,24.75,25.6,25.5092911320982,358485,0.0,1.0
2023-01-30,24.67,25.2,24.4037,24.88,24.7918423190079,354370,0.0,1.0
2023-01-27,24.32,25.29,24.32,25.07,24.9811690891289,318189,0.0,1.0
2023-01-26,25.35,25.35,24.25,24.45,24.3633659445234,397052,0.0,1.0
2023-01-25,23.88,25.295,23.47,25.0,24.9114171211896,278710,0.0,1.0
2023-01-24,24.6,24.6,23.9,24.07,23.9847124042814,243607,0.0,1.0
2023-01-23,24.65,24.65,24.02,24.39,24.3035785434326,169487,0.0,1.0
2023-01-20,23.39,24.29,23.12,24.29,24.2039328749478,186815,0.0,1.0
2023-01-19,23.6,23.77,22.73,23.38,23.2971572917365,182999,0.0,1.0
2023-01-18,24.46,24.68,23.65,23.75,23.6658462651301,618872,0.0,1.0
2023-01-17,23.6,24.16,23.22,24.15,24.0644289390692,311745,0.0,1.0
2023-01-13,23.28,23.46,22.87,23.37,23.2871927248881,181677,0.0,1.0
2023-01-12,23.0,24.3,22.705,23.28,23.1975116232518,571320,0.0,1.0
2023-01-11,23.0,23.0,22.2316,22.71,22.6295313128886,186237,0.0,1.0
2023-01-10,22.07,22.86,21.67,22.68,22.5996376123432,293915,0.0,1.0
2023-01-09,22.01,22.68,21.67,22.09,22.0117281682831,620988,0.0,1.0
2023-01-06,19.76,21.35,19.62,21.02,20.9455195154962,684096,0.0,1.0
2023-01-05,19.22,19.68,18.83,19.37,19.3013659854977,245672,0.0,1.0
2023-01-04,18.76,19.77,18.73,19.47,19.4010116539825,308543,0.0,1.0
2023-01-03,19.93,20.46,18.85,19.09,19.0223581137404,244095,0.0,1.0
2022-12-30,19.75,20.3,19.58,20.27,20.1981770018605,257115,0.0,1.0
2022-12-29,18.8,19.96,18.74,19.91,19.8394525953154,248566,0.0,1.0
2022-12-28,19.49,19.63,18.57,18.74,18.6735982740437,280561,0.0,1.0
2022-12-27,19.67,20.05,19.43,19.67,19.600302990952,157209,0.0,1.0
2022-12-23,19.44,19.76,19.14,19.66,19.5903384241035,285571,0.0,1.0
2022-12-22,20.41,20.64,18.6,19.14,19.0721809479828,343417,0.0,1.0
2022-12-21,20.03,20.328,19.38,20.23,20.1583187344666,356319,0.0,1.0
2022-12-20,18.27,19.65,18.27,19.5,19.4309053545279,399438,0.0,1.0
2022-12-19,18.8,19.25,18.2,18.3,18.2351573327108,291786,0.0,1.0
2022-12-16,18.22,18.78,18.04,18.67,18.6038463061044,1106190,0.0,1.0
2022-12-15,19.18,19.375,18.49,18.9,18.8330313436193,394233,0.0,1.0
2022-12-14,19.28,19.845,18.92,19.47,19.4010116539825,319778,0.0,1.0
2022-12-13,19.35,19.84,18.711,19.07,19.0024289800434,288199,0.0,1.0
2022-12-12,18.01,18.83,17.77,18.75,18.6835628408922,460115,0.0,1.0
2022-12-09,18.78,19.15,17.99,18.07,18.0059722951959,407362,0.0,1.0
2022-12-08,19.25,19.739,18.731,18.92,18.8529604773163,325552,0.0,1.0
2022-12-07,19.73,20.08,18.58,18.72,18.6536691403468,298785,0.0,1.0
2022-12-06,20.76,21.23,19.58,19.74,19.6700549588913,293935,0.0,1.0
2022-12-05,22.37,22.37,20.75,20.96,20.8857321144054,408133,0.0,1.0
2022-12-02,21.25,22.28,21.21,21.97,21.8921533661014,259054,0.0,1.0
2022-12-01,22.04,22.22,21.49,21.5,21.4238187242231,354785,0.0,1.0
2022-11-30,21.13,21.68,20.79,21.68,21.6031809274956,475493,0.0,1.0
2022-11-29,20.51,21.1,20.51,20.81,20.7362636116782,299277,0.0,1.0
2022-11-28,20.09,20.83,20.08,20.13,20.0586730659819,235166,0.0,1.0
2022-11-25,20.79,21.34,20.79,20.9,20.8259447133145,75073,0.0,1.0
2022-11-23,20.54,21.05,20.4281,20.99,20.9156258149508,240505,0.0,1.0
2022-11-22,20.81,21.47,20.55,21.12,21.045165183981,319401,0.0,1.0
2022-11-21,21.1,21.35,19.83,20.52,20.4472911730724,629643,0.0,1.0
2022-11-18,21.98,22.045,21.47,21.77,21.6928620291319,353437,0.0,1.0
2022-11-17,21.67,22.52,21.45,22.48,22.4003462753737,301050,0.0,1.0
2022-11-16,22.62,22.82,22.235,22.3,22.2209840721011,315987,0.0,1.0
2022-11-15,22.63,23.22,22.04,23.02,22.9384328851914,299599,0.0,1.0
2022-11-14,22.81,23.59,22.36,22.48,22.4003462753737,543734,0.0,1.0
2022-11-11,21.24,23.16,21.24,22.97,22.888610050949,451460,0.0,1.0
2022-11-10,20.97,21.2,20.06,20.5,20.4273620393755,317015,0.0,1.0
2022-11-09,20.64,20.82,20.01,20.24,20.1682833013151,472806,0.0,1.0
2022-11-08,20.95,21.44,20.6,21.18,21.1049525850718,315698,0.0,1.0
2022-11-07,20.88,21.23,20.779,20.95,20.8757675475569,376079,0.0,1.0
2022-11-04,20.8,21.67,20.425,20.71,20.6366179431935,385938,0.01,1.0
2022-11-03,18.97,20.33,18.84,20.29,20.208348362326,386653,0.0,1.0
2022-11-02,19.57,19.76,18.87,19.03,18.9534188928075,382542,0.0,1.0
2022-11-01,19.89,20.25,19.385,19.7,19.6207226583451,463566,0.0,1.0
2022-10-31,19.19,19.64,19.13,19.46,19.381688473675,488830,0.0,1.0
2022-10-28,19.66,19.66,18.49,19.33,19.2522116236453,503425,0.0,1.0
2022-10-27,20.9,21.5,19.01,19.16,19.0828957428372,833077,0.0,1.0
2022-10-26,20.0,21.13,19.9,20.49,20.4075435162179,778149,0.0,1.0
2022-10-25,19.19,20.0,19.12,20.0,19.9195153891829,600904,0.0,1.0
2022-10-24,18.94,19.66,18.77,19.44,19.3617689582858,751453,0.0,1.0
2022-10-21,18.33,19.36,18.15,19.06,18.9832981658913,561688,0.0,1.0
2022-10-20,18.11,18.135,17.6901,17.98,17.9076443348754,808502,0.0,1.0
2022-10-19,17.04,18.03,16.96,17.98,17.9076443348754,350963,0.0,1.0
2022-10-18,16.82,17.37,16.66,16.99,16.9216283231109,208905,0.0,1.0
2022-10-17,16.71,17.28,16.71,16.87,16.8021112307758,330842,0.0,1.0
2022-10-14,16.4,16.8,16.17,16.28,16.2144855267949,337466,0.0,1.0
2022-10-13,15.36,16.95,15.36,16.78,16.7124734115244,491835,0.0,1.0
2022-10-12,15.66,15.74,15.25,15.48,15.4177049112276,217300,0.0,1.0
2022-10-11,15.67,16.3,15.49,15.81,15.7463769151491,324275,0.0,1.0
2022-10-10,16.59,16.59,15.6,16.1,16.0352098882922,362815,0.0,1.0
2022-10-07,16.58,16.73,16.15,16.61,16.5431575307164,390190,0.0,1.0
2022-10-06,16.09,16.6,16.09,16.45,16.3838014076029,240385,0.0,1.0
2022-10-05,15.7,16.48,15.4,16.42,16.3539221345192,365158,0.0,1.0
2022-10-04,15.17,15.78,15.09,15.69,15.626859822814,477396,0.0,1.0
2022-10-03,14.27,15.0,14.19,14.85,14.7902401764683,445203,0.0,1.0
2022-09-30,14.1,14.25,13.48,13.48,13.4257533723093,465987,0.0,1.0
2022-09-29,14.05,14.22,13.557,14.19,14.1328961686253,364206,0.0,1.0
2022-09-28,13.85,14.53,13.64,14.33,14.2723327763495,375110,0.0,1.0
2022-09-27,13.84,14.525,13.6,13.62,13.5651899800335,537242,0.0,1.0
2022-09-26,13.66,13.9251,13.19,13.33,13.2763570068904,618208,0.0,1.0
2022-09-23,15.01,15.01,13.75,13.91,13.8540229531767,523191,0.0,1.0
2022-09-22,16.11,16.11,15.42,15.74,15.6766586112869,272187,0.0,1.0
2022-09-21,16.46,16.5,15.75,15.77,15.7065378843707,265901,0.0,1.0
2022-09-20,16.52,16.52,15.69,16.09,16.0252501305976,332222,0.0,1.0
2022-09-19,16.0,16.68,16.0,16.55,16.4833989845488,321134,0.0,1.0
2022-09-16,17.55,17.55,16.29,16.59,16.5232380153272,1172534,0.0,1.0
2022-09-15,17.84,18.075,17.45,17.75,17.6785699078998,349424,0.0,1.0
2022-09-14,17.54,18.41,17.4444,18.34,18.2661956118807,437910,0.0,1.0
2022-09-13,17.66,18.0299,17.1834,17.31,17.2403405693378,399039,0.0,1.0
2022-09-12,17.91,18.62,17.73,18.06,17.9873223964321,501087,0.0,1.0
2022-09-09,17.09,18.12,17.055,18.09,18.0172016695159,552904,0.0,1.0
2022-09-08,16.5,17.16,16.26,16.58,16.5132782576326,429027,0.0,1.0
2022-09-07,16.52,16.82,16.09,16.54,16.4734392268542,420838,0.0,1.0
2022-09-06,17.17,17.185,16.36,17.04,16.9714271115838,704874,0.0,1.0
2022-09-02,16.81,17.09,16.33,16.93,16.8618697769433,347154,0.0,1.0
2022-09-01,15.82,16.28,15.22,16.17,16.1049281921544,679536,0.0,1.0
2022-08-31,15.93,16.63,15.85,16.15,16.0850086767652,377270,0.0,1.0
2022-08-30,16.4,16.73,15.81,16.31,16.2443647998786,406236,0.0,1.0
2022-08-29,16.73,17.16,16.6141,16.82,16.7523124423028,202397,0.0,1.0
2022-08-26,17.43,17.59,16.75,16.85,16.7821917153866,353225,0.0,1.0
2022-08-25,17.71,17.97,17.52,17.7,17.6287711194269,257943,0.0,1.0
2022-08-24,17.35,17.75,17.18,17.69,17.6188113617323,299913,0.0,1.0
2022-08-23,16.75,17.62,16.75,17.34,17.2702198424216,544336,0.0,1.0
2022-08-22,16.08,16.54,15.65,16.43,16.3638818922137,392916,0.0,1.0
2022-08-19,16.74,16.95,16.36,16.37,16.3041233460462,189077,0.0,1.0
2022-08-18,16.75,17.06,16.6,16.98,16.9116685654163,184320,0.0,1.0
2022-08-17,16.15,16.57,15.93,16.33,16.2642843152678,211486,0.0,1.0
2022-08-16,16.68,16.93,16.015,16.15,16.0850086767652,243917,0.0,1.0
2022-08-15,16.36,16.69,15.88,16.59,16.5232380153272,295750,0.0,1.0
2022-08-12,17.17,17.22,16.78,17.16,17.0909442039189,372376,0.0,1.0
2022-08-11,16.97,17.46,16.97,17.24,17.1706222654757,229176,0.0,1.0
2022-08-10,16.51,16.8684,15.95,16.5,16.4336001960759,303751,0.0,1.0
2022-08-09,16.8,17.25,16.2743,16.45,16.3838014076029,462037,0.0,1.0
2022-08-08,16.4,16.86,16.25,16.59,16.5232380153272,540011,0.0,1.0
2022-08-05,16.16,16.89,16.11,16.35,16.284203830657,567114,0.01,1.0
2022-08-04,17.49,17.49,16.23,16.29,16.214528141895,376511,0.0,1.0
2022-08-03,18.75,18.75,17.07,17.24,17.1601267750933,419833,0.0,1.0
2022-08-02,17.88,19.02,17.8681,18.38,18.2948451349313,711148,0.0,1.0
2022-08-01,18.38,18.38,17.25,18.02,17.9365130212982,536247,0.0,1.0
2022-07-29,19.07,19.42,18.64,18.94,18.8522506450271,442568,0.0,1.0
2022-07-28,18.1,18.99,17.51,18.54,18.4541038521015,669233,0.0,1.0
2022-07-27,17.53,18.94,17.49,18.73,18.6432235787412,500811,0.0,1.0
2022-07-26,18.06,18.3574,17.09,17.28,17.1999414543859,572289,0.0,1.0
2022-07-25,17.56,18.25,17.39,17.87,17.7872079739512,502555,0.0,1.0
2022-07-22,17.13,17.6,17.0,17.31,17.2298024638553,789908,0.0,1.0
2022-07-21,17.01,17.01,16.37,16.94,16.8615166803991,341781,0.0,1.0
2022-07-20,17.61,17.77,17.1,17.66,17.5781809076652,285850,0.0,1.0
2022-07-19,16.81,17.7399,16.81,17.68,17.5980882473115,348772,0.0,1.0
2022-07-18,16.47,16.98,16.3635,16.69,16.6126749348206,312434,0.0,1.0
2022-07-15,15.69,15.9,15.209,15.88,15.8064276791463,353102,0.0,1.0
2022-07-14,16.05,16.22,15.22,15.4,15.3286515276356,480729,0.0,1.0
2022-07-13,16.33,16.955,16.2,16.65,16.5728602555281,519785,0.0,1.0
2022-07-12,17.14,17.52,16.45,16.72,16.64253594429,507506,0.0,1.0
2022-07-11,18.19,18.548,17.68,17.85,17.7673006343049,283631,0.0,1.0
2022-07-08,19.11,19.11,17.94,18.73,18.6432235787412,344578,0.0,1.0
2022-07-07,18.8,19.58,18.46,18.73,18.6432235787412,564652,0.0,1.0
2022-07-06,18.46,18.84,17.35,18.14,18.0559570591759,640206,0.0,1.0
2022-07-05,19.2,19.21,17.85,18.59,18.5038722012172,520601,0.0,1.0
2022-07-01,19.86,20.2743,18.65,19.83,19.7381272592866,308190,0.0,1.0
2022-06-30,19.98,20.43,19.28,19.81,19.7182199196403,351500,0.0,1.0
2022-06-29,20.75,20.84,19.85,20.55,20.4547914865527,327570,0.0,1.0
2022-06-28,20.58,20.92,20.14,20.33,20.2358107504436,375181,0.0,1.0
2022-06-27,19.56,20.14,19.25,20.0,19.90733964628,347431,0.0,1.0
2022-06-24,19.0,19.76,18.66,19.13,19.0413703716668,458800,0.0,1.0
2022-06-23,19.83,19.83,18.41,18.66,18.5735478899792,503122,0.0,1.0
2022-06-22,19.94,20.4868,19.64,19.85,19.7580345989329,358434,0.0,1.0
2022-06-21,20.73,21.66,20.41,20.92,20.8230772700088,427227,0.0,1.0
2022-06-17,21.53,22.0299,20.04,20.09,19.9969226746882,1032416,0.0,1.0
2022-06-16,21.69,22.185,20.95,21.62,21.5198341576286,567095,0.0,1.0
2022-06-15,22.29,23.04,21.73,22.49,22.3858034322418,398622,0.0,1.0
2022-06-14,24.06,24.08,21.91,22.43,22.326081413303,344854,0.0,1.0
2022-06-13,25.19,25.34,23.53,23.62,23.5105681222566,412842,0.0,1.0
2022-06-10,26.78,27.12,25.19,26.08,25.9591708987491,641965,0.0,1.0
2022-06-09,29.63,29.835,27.13,27.15,27.0242135698251,512290,0.0,1.0
2022-06-08,31.42,31.42,29.9,30.27,30.1297585546447,243480,0.0,1.0
2022-06-07,30.33,31.07,30.0279,31.02,30.8762837913802,490700,0.0,1.0
2022-06-06,30.0,30.685,29.6825,30.33,30.1894805735836,351362,0.0,1.0
2022-06-03,29.15,29.88,28.69,29.78,29.6420287333109,366854,0.0,1.0
2022-06-02,28.77,29.38,28.33,29.03,28.8955034965754,575670,0.0,1.0
2022-06-01,28.53,28.88,27.78,28.74,28.6068470717043,476199,0.0,1.0
2022-05-31,28.09,29.195,27.45,28.18,28.0494415616085,1002524,0.0,1.0
2022-05-27,26.61,28.05,26.61,27.58,27.4522213722201,270894,0.0,1.0
2022-05-26,26.59,27.12,26.46,26.89,26.7654181544234,240461,0.0,1.0
2022-05-25,25.96,26.43,25.79,26.15,26.0288465875111,335058,0.0,1.0
2022-05-24,25.33,26.13,25.13,26.02,25.8994488798102,335096,0.0,1.0
2022-05-23,24.84,25.91,24.475,25.88,25.7600975022863,293008,0.0,1.0
2022-05-20,25.05,25.25,23.94,24.52,24.4063984063392,276064,0.0,1.0
2022-05-19,23.83,24.97,23.63,24.7,24.5855644631558,269044,0.0,1.0
2022-05-18,24.66,24.89,23.86,24.29,24.177464000407,488438,0.0,1.0
2022-05-17,24.3,25.0,24.27,24.47,24.3566300572235,263088,0.0,1.0
2022-05-16,23.55,24.4984,23.55,24.01,23.8987612453591,223126,0.0,1.0
2022-05-13,23.16,24.35,23.12,23.36,23.251772706855,432969,0.0,1.0
2022-05-12,23.17,23.305,21.81,22.99,22.8834869233988,907704,0.0,1.0
2022-05-11,23.95,24.92,23.18,23.33,23.2219116973856,522802,0.0,1.0
2022-05-10,24.65,24.98,22.49,23.53,23.4209850938484,601131,0.0,1.0
2022-05-09,26.74,26.74,24.025,24.15,24.0381126228831,544284,0.0,1.0
2022-05-06,26.44,27.54,26.18,27.47,27.3427310041655,434136,0.01,1.0
2022-05-05,26.64,26.64,24.62,26.04,25.9099241393184,420041,0.0,1.0
2022-05-04,25.75,26.26,24.91,26.09,25.9596743776812,385504,0.0,1.0
2022-05-03,25.3,25.94,24.84,25.11,24.9845697057713,583032,0.0,1.0
2022-05-02,25.78,26.67,24.875,25.48,25.3527214696557,493493,0.0,1.0
2022-04-29,25.96,26.72,25.56,26.0,25.8701239486282,652966,0.0,1.0
2022-04-28,27.55,27.55,24.76,26.21,26.0790749497518,687527,0.0,1.0
2022-04-27,27.07,27.41,26.38,26.85,26.7158780007949,389096,0.0,1.0
2022-04-26,27.3,27.91,26.55,27.03,26.8949788589008,467133,0.0,1.0
2022-04-25,28.33,28.33,26.655,27.41,27.2730806704577,550585,0.0,1.0
2022-04-22,29.33,30.35,28.73,29.17,29.0242890608264,593926,0.0,1.0
2022-04-21,31.28,31.28,29.17,29.76,29.6113418735068,417025,0.0,1.0
2022-04-20,32.14,32.22,29.78,30.82,30.666046926797,634877,0.0,1.0
2022-04-19,33.02,33.48,32.04,32.23,32.0690036486265,495971,0.0,1.0
2022-04-18,32.66,34.019,32.66,33.42,33.2530593216598,631675,0.0,1.0
2022-04-14,32.83,34.06,32.4304,33.61,33.4421102274383,281917,0.0,1.0
2022-04-13,33.27,33.74,32.445,33.01,32.8451073670853,285533,0.0,1.0
2022-04-12,32.68,33.84,32.5,32.82,32.6560564613069,333920,0.0,1.0
2022-04-11,33.36,33.46,31.29,31.83,31.6710017417245,739972,0.0,1.0
2022-04-08,32.55,34.08,32.5,33.62,33.4520602751108,651333,0.0,1.0
2022-04-07,32.15,32.81,30.64,32.62,32.4570555078559,645379,0.0,1.0
2022-04-06,31.52,32.49,31.38,31.89,31.7307020277598,533641,0.0,1.0
2022-04-05,32.65,33.4,31.31,31.56,31.4023504545657,499115,0.0,1.0
2022-04-04,32.66,33.48,31.8,32.63,32.4670055555284,458170,0.0,1.0
2022-04-01,31.6,32.6,31.25,32.43,32.2680046020774,824540,0.0,1.0
2022-03-31,31.51,32.5,31.43,31.63,31.4720007882735,338440,0.0,1.0
2022-03-30,32.37,32.9,31.46,32.1,31.9396530288833,455534,0.0,1.0
2022-03-29,30.8,32.04,29.62,31.92,31.7605521707774,562138,0.0,1.0
2022-03-28,31.3,31.9,30.72,31.32,31.1635493104245,465980,0.0,1.0
2022-03-25,29.75,32.16,29.75,31.98,31.8202524568127,487956,0.0,1.0
2022-03-24,29.11,30.38,29.01,30.18,30.0292438757538,354650,0.0,1.0
2022-03-23,29.8,30.17,29.09,29.17,29.0242890608264,417465,0.0,1.0
2022-03-22,29.38,30.32,28.7501,29.24,29.0939393945342,357259,0.0,1.0
2022-03-21,29.5,30.83,29.06,29.3,29.1536396805695,549649,0.0,1.0
2022-03-18,30.7,30.78,28.68,29.0,28.855138250393,940989,0.0,1.0
2022-03-17,29.19,32.46,29.14,31.21,31.0540987860264,1124354,0.0,1.0
2022-03-16,30.5,30.75,29.18,30.55,30.3973956396382,918601,0.0,1.0
2022-03-15,30.15,31.2,29.19,30.51,30.357595448948,839162,0.0,1.0
2022-03-14,31.49,31.77,30.03,31.72,31.5615512173264,758068,0.0,1.0
2022-03-11,33.22,33.5,31.67,31.78,31.6212515033617,549381,0.0,1.0
2022-03-10,33.67,34.18,32.875,33.58,33.4122600844206,566446,0.0,1.0
2022-03-09,34.09,35.07,32.36,33.29,33.1237087019167,1000495,0.0,1.0
2022-03-08,31.86,35.8287,31.745,35.04,34.8649670446128,1684217,0.0,1.0
2022-03-07,27.42,31.98,27.31,30.99,30.8351977372303,1176642,0.0,1.0
2022-03-04,27.06,27.525,26.49,27.14,27.0044293832989,734300,0.0,1.0
2022-03-03,27.56,28.07,26.96,27.14,27.0044293832989,546223,0.0,1.0
2022-03-02,28.01,28.5,27.48,27.87,27.730782863395,460592,0.0,1.0
2022-03-01,27.88,28.53,27.07,27.51,27.3725811471832,953276,0.0,1.0
2022-02-28,26.79,27.56,26.3024,27.56,27.4223313855459,446117,0.0,1.0
2022-02-25,26.19,26.7,25.49,26.64,26.5069269996714,328011,0.0,1.0
2022-02-24,26.0,26.44,25.0,26.18,26.0492248067341,582382,0.0,1.0
2022-02-23,26.18,26.715,25.54,25.74,25.6114227091419,267452,0.0,1.0
2022-02-22,26.99,26.99,25.87,26.17,26.0392747590616,387692,0.0,1.0
2022-02-18,26.26,26.61,25.48,26.28,26.1487252834596,371918,0.0,1.0
2022-02-17,27.17,27.38,26.14,26.85,26.7158780007949,340435,0.0,1.0
2022-02-16,27.52,28.39,26.925,27.26,27.1238299553694,356348,0.0,1.0
2022-02-15,27.23,28.1,26.77,27.39,27.2531805751126,458402,0.0,1.0
