,CRZO_Open,CRZO_High,CRZO_Low,CRZO_Close,CRZO_Adj Close,CRZO_Volume,CRZO_Dividend Amount,CRZO_Split Coefficient
2019-10-17,7.89,8.09,7.75,8.09,8.09,8478050,0.0,1.0
2019-10-16,7.6,7.92,7.53,7.81,7.81,4342506,0.0,1.0
2019-10-15,7.51,7.885,7.37,7.675,7.675,5528776,0.0,1.0
2019-10-14,7.89,7.92,7.45,7.595,7.595,3649131,0.0,1.0
2019-10-11,7.91,8.19,7.9,8.02,8.02,3060949,0.0,1.0
2019-10-10,7.75,7.89,7.32,7.81,7.81,7313648,0.0,1.0
2019-10-09,7.65,7.825,7.52,7.65,7.65,3388701,0.0,1.0
2019-10-08,7.36,7.84,7.36,7.52,7.52,3800257,0.0,1.0
2019-10-07,7.38,7.78,7.3,7.53,7.53,4225670,0.0,1.0
2019-10-04,7.54,7.7228,7.21,7.45,7.45,3257434,0.0,1.0
2019-10-03,7.46,7.7,7.17,7.5,7.5,9629125,0.0,1.0
2019-10-02,7.69,7.99,7.45,7.535,7.535,7812748,0.0,1.0
2019-10-01,8.68,8.88,7.69,7.78,7.78,7111819,0.0,1.0
2019-09-30,8.58,8.64,8.24,8.585,8.585,3815653,0.0,1.0
2019-09-27,8.6,8.91,8.53,8.635,8.635,3122693,0.0,1.0
2019-09-26,8.84,8.885,8.4167,8.82,8.82,4207859,0.0,1.0
2019-09-25,8.68,8.99,8.55,8.91,8.91,4021864,0.0,1.0
2019-09-24,8.76,9.03,8.6512,8.83,8.83,4665192,0.0,1.0
2019-09-23,8.64,9.14,8.62,8.82,8.82,7154402,0.0,1.0
2019-09-20,8.57,8.94,8.54,8.63,8.63,5961251,0.0,1.0
2019-09-19,9.16,9.19,8.65,8.7,8.7,4610532,0.0,1.0
2019-09-18,8.88,9.05,8.73,8.95,8.95,3029814,0.0,1.0
2019-09-17,10.02,10.135,9.14,9.14,9.14,5775847,0.0,1.0
2019-09-16,9.75,10.26,9.34,10.22,10.22,8746902,0.0,1.0
2019-09-13,8.45,8.7,8.27,8.55,8.55,3858358,0.0,1.0
2019-09-12,8.47,8.92,8.24,8.26,8.26,5027364,0.0,1.0
2019-09-11,9.04,9.22,8.36,8.81,8.81,5588418,0.0,1.0
2019-09-10,8.96,9.265,8.87,9.02,9.02,5960273,0.0,1.0
2019-09-09,8.12,8.96,8.11,8.94,8.94,13284732,0.0,1.0
2019-09-06,8.01,8.195,7.88,8.0,8.0,3768272,0.0,1.0
2019-09-05,7.72,8.17,7.64,8.06,8.06,4596309,0.0,1.0
2019-09-04,7.75,7.8,7.45,7.56,7.56,5430829,0.0,1.0
2019-09-03,8.02,8.09,7.48,7.48,7.48,4607115,0.0,1.0
2019-08-30,8.64,8.64,8.02,8.29,8.29,6279664,0.0,1.0
2019-08-29,8.3,8.69,8.3,8.59,8.59,2698827,0.0,1.0
2019-08-28,7.93,8.435,7.88,8.2,8.2,3308603,0.0,1.0
2019-08-27,8.27,8.3017,7.74,7.76,7.76,2849029,0.0,1.0
2019-08-26,8.35,8.54,8.07,8.13,8.13,3020609,0.0,1.0
2019-08-23,8.6,8.82,8.13,8.19,8.19,3233113,0.0,1.0
2019-08-22,9.16,9.34,8.82,8.82,8.82,1929217,0.0,1.0
2019-08-21,8.98,9.1825,8.83,9.13,9.13,3054535,0.0,1.0
2019-08-20,8.72,8.84,8.54,8.83,8.83,2514806,0.0,1.0
2019-08-19,8.76,8.95,8.7,8.89,8.89,4754309,0.0,1.0
2019-08-16,8.3,8.77,8.17,8.67,8.67,6427162,0.0,1.0
2019-08-15,8.21,8.48,8.07,8.27,8.27,4281800,0.0,1.0
2019-08-14,8.57,8.65,8.045,8.29,8.29,6705699,0.0,1.0
2019-08-13,9.03,9.57,8.82,8.87,8.87,4307884,0.0,1.0
2019-08-12,9.83,9.97,9.075,9.12,9.12,4027762,0.0,1.0
2019-08-09,9.8,10.15,9.69,10.02,10.02,5054821,0.0,1.0
2019-08-08,9.38,9.8,9.25,9.79,9.79,6223608,0.0,1.0
2019-08-07,8.27,9.47,8.13,9.2,9.2,5052160,0.0,1.0
2019-08-06,8.26,8.54,8.16,8.52,8.52,4671414,0.0,1.0
2019-08-05,8.31,8.35,7.92,8.28,8.28,6926012,0.0,1.0
2019-08-02,8.76,9.03,8.63,8.72,8.72,4260903,0.0,1.0
2019-08-01,9.38,9.45,8.17,8.71,8.71,5737282,0.0,1.0
2019-07-31,9.98,10.18,9.52,9.53,9.53,4945350,0.0,1.0
2019-07-30,9.39,10.085,9.25,9.93,9.93,4692133,0.0,1.0
2019-07-29,9.7,9.79,9.27,9.41,9.41,4369504,0.0,1.0
2019-07-26,9.89,10.01,9.62,9.7,9.7,5174033,0.0,1.0
2019-07-25,10.49,10.53,9.76,9.88,9.88,4898877,0.0,1.0
2019-07-24,10.74,11.01,10.22,10.4,10.4,7277511,0.0,1.0
2019-07-23,10.13,10.73,10.1164,10.7,10.7,6157278,0.0,1.0
2019-07-22,9.48,10.21,9.48,10.13,10.13,7074704,0.0,1.0
2019-07-19,9.58,9.76,9.33,9.45,9.45,7256766,0.0,1.0
2019-07-18,10.36,10.47,9.375,9.58,9.58,13483914,0.0,1.0
2019-07-17,11.19,11.21,10.25,10.38,10.38,16569605,0.0,1.0
2019-07-16,10.7,11.63,10.7,11.19,11.19,29121885,0.0,1.0
2019-07-15,11.37,11.7,10.49,10.7,10.7,29113168,0.0,1.0
2019-07-12,10.3,10.63,10.22,10.5,10.5,2321549,0.0,1.0
2019-07-11,10.33,10.51,10.17,10.31,10.31,2350205,0.0,1.0
2019-07-10,9.99,10.4,9.85,10.35,10.35,3572765,0.0,1.0
2019-07-09,9.55,9.815,9.355,9.74,9.74,3078030,0.0,1.0
2019-07-08,9.7,9.995,9.56,9.63,9.63,2717351,0.0,1.0
2019-07-05,9.62,9.9,9.585,9.81,9.81,2656946,0.0,1.0
2019-07-03,9.82,9.88,9.63,9.71,9.71,1959042,0.0,1.0
2019-07-02,10.3,10.31,9.57,9.71,9.71,3802202,0.0,1.0
2019-07-01,10.49,10.67,10.13,10.31,10.31,2719417,0.0,1.0
2019-06-28,10.03,10.22,9.9,10.02,10.02,5727309,0.0,1.0
2019-06-27,9.86,10.1,9.75,9.97,9.97,3174081,0.0,1.0
2019-06-26,9.89,10.295,9.79,9.86,9.86,3959702,0.0,1.0
2019-06-25,9.61,9.7113,9.3,9.61,9.61,3135511,0.0,1.0
2019-06-24,9.92,10.02,9.605,9.66,9.66,3621360,0.0,1.0
2019-06-21,10.16,10.435,9.81,9.89,9.89,3532431,0.0,1.0
2019-06-20,9.76,10.4,9.69,10.07,10.07,6187765,0.0,1.0
2019-06-19,9.73,9.838,9.22,9.31,9.31,3937555,0.0,1.0
2019-06-18,9.3,9.85,9.3,9.7,9.7,3507679,0.0,1.0
2019-06-17,9.06,9.325,8.64,9.24,9.24,3525634,0.0,1.0
2019-06-14,9.56,9.65,9.07,9.12,9.12,3175038,0.0,1.0
2019-06-13,9.63,9.73,9.25,9.55,9.55,3599876,0.0,1.0
2019-06-12,9.93,10.04,9.23,9.27,9.27,5047850,0.0,1.0
2019-06-11,10.36,10.5262,10.04,10.08,10.08,2568050,0.0,1.0
2019-06-10,10.48,10.81,10.1,10.11,10.11,3226809,0.0,1.0
2019-06-07,10.16,10.605,9.91,10.46,10.46,4396640,0.0,1.0
2019-06-06,10.0,10.27,9.88,10.2,10.2,2321774,0.0,1.0
2019-06-05,10.69,10.69,9.63,9.96,9.96,4090764,0.0,1.0
2019-06-04,10.43,10.77,10.23,10.75,10.75,3368057,0.0,1.0
2019-06-03,10.29,10.49,10.12,10.29,10.29,2850403,0.0,1.0
2019-05-31,10.03,10.22,9.81,10.18,10.18,4522121,0.0,1.0
2019-05-30,10.9,11.01,10.34,10.38,10.38,2571972,0.0,1.0
2019-05-29,10.42,10.9,10.255,10.89,10.89,3265881,0.0,1.0
2019-05-28,10.95,11.04,10.465,10.68,10.68,2420753,0.0,1.0
2019-05-24,11.43,11.48,10.583,10.85,10.85,3509129,0.0,1.0
2019-05-23,11.75,11.85,11.07,11.11,11.11,4563973,0.0,1.0
2019-05-22,12.85,12.99,12.28,12.31,12.31,3134873,0.0,1.0
2019-05-21,12.53,13.09,12.47,13.06,13.06,2886436,0.0,1.0
2019-05-20,12.85,13.1066,12.39,12.45,12.45,3182686,0.0,1.0
2019-05-17,12.79,13.295,12.69,12.92,12.92,4031364,0.0,1.0
2019-05-16,12.7,13.22,12.7,12.99,12.99,3537145,0.0,1.0
2019-05-15,12.09,12.695,12.01,12.55,12.55,3367849,0.0,1.0
2019-05-14,12.0,12.515,11.81,12.24,12.24,3413775,0.0,1.0
2019-05-13,12.28,12.78,11.9,11.91,11.91,4386569,0.0,1.0
2019-05-10,12.2,12.45,12.0,12.42,12.42,3138341,0.0,1.0
2019-05-09,11.85,12.44,11.5894,12.32,12.32,4801728,0.0,1.0
2019-05-08,11.26,12.3301,11.26,12.08,12.08,7344605,0.0,1.0
2019-05-07,11.65,11.8,10.935,11.13,11.13,5499728,0.0,1.0
2019-05-06,11.2,12.225,11.15,11.86,11.86,4715159,0.0,1.0
2019-05-03,11.28,11.5668,11.07,11.5,11.5,2912003,0.0,1.0
2019-05-02,11.81,11.865,11.11,11.15,11.15,3995008,0.0,1.0
2019-05-01,12.8,12.88,12.05,12.05,12.05,4151599,0.0,1.0
2019-04-30,12.84,12.99,12.39,12.82,12.82,3335992,0.0,1.0
2019-04-29,12.88,13.05,12.55,12.71,12.71,2464009,0.0,1.0
2019-04-26,13.01,13.0694,12.3105,12.81,12.81,4450801,0.0,1.0
2019-04-25,13.36,13.8,13.15,13.2,13.2,3114074,0.0,1.0
2019-04-24,13.65,13.89,13.15,13.36,13.36,3359111,0.0,1.0
2019-04-23,13.71,13.95,13.3,13.66,13.66,3984131,0.0,1.0
2019-04-22,12.14,13.91,12.14,13.85,13.85,8913310,0.0,1.0
2019-04-18,12.3,12.41,11.75,11.92,11.92,3875656,0.0,1.0
2019-04-17,12.5,12.66,12.18,12.25,12.25,2190138,0.0,1.0
2019-04-16,12.64,12.72,12.16,12.45,12.45,2908465,0.0,1.0
2019-04-15,12.91,13.125,12.55,12.6,12.6,2840766,0.0,1.0
2019-04-12,13.19,13.3,12.665,12.92,12.92,4174677,0.0,1.0
2019-04-11,13.02,13.305,12.5,12.57,12.57,3312239,0.0,1.0
2019-04-10,13.22,13.4,12.81,13.19,13.19,2983680,0.0,1.0
2019-04-09,13.41,13.6,13.045,13.09,13.09,2203856,0.0,1.0
2019-04-08,13.09,13.51,13.04,13.45,13.45,2970618,0.0,1.0
2019-04-05,12.45,12.98,12.4301,12.98,12.98,3429432,0.0,1.0
2019-04-04,11.93,12.49,11.8668,12.4,12.4,2346449,0.0,1.0
2019-04-03,12.43,12.56,11.85,11.91,11.91,3621971,0.0,1.0
2019-04-02,12.87,13.0051,12.22,12.34,12.34,3251616,0.0,1.0
2019-04-01,12.7,12.985,12.51,12.85,12.85,2527541,0.0,1.0
2019-03-29,12.83,13.0,12.25,12.47,12.47,3125550,0.0,1.0
2019-03-28,12.24,12.64,12.01,12.58,12.58,2287527,0.0,1.0
2019-03-27,12.0,12.38,11.87,12.32,12.32,2039958,0.0,1.0
2019-03-26,12.23,12.5,11.86,12.04,12.04,3123496,0.0,1.0
2019-03-25,12.14,12.15,11.645,11.83,11.83,3161547,0.0,1.0
2019-03-22,13.01,13.02,12.0399,12.19,12.19,5555864,0.0,1.0
2019-03-21,12.62,13.29,12.51,13.21,13.21,3960388,0.0,1.0
2019-03-20,11.94,12.89,11.93,12.68,12.68,3152068,0.0,1.0
2019-03-19,12.53,12.73,11.77,11.92,11.92,3555132,0.0,1.0
2019-03-18,11.79,12.53,11.72,12.37,12.37,5439104,0.0,1.0
2019-03-15,11.38,11.62,11.25,11.62,11.62,4348006,0.0,1.0
2019-03-14,11.42,11.67,11.34,11.39,11.39,2564184,0.0,1.0
2019-03-13,10.9,11.4721,10.9,11.31,11.31,2830028,0.0,1.0
2019-03-12,10.51,11.01,10.5,10.76,10.76,4151309,0.0,1.0
2019-03-11,10.27,10.53,10.17,10.4,10.4,3795868,0.0,1.0
2019-03-08,10.28,10.37,9.91,10.18,10.18,4178734,0.0,1.0
2019-03-07,10.67,10.83,10.37,10.66,10.66,2991098,0.0,1.0
2019-03-06,11.0,11.08,10.4834,10.67,10.67,4526480,0.0,1.0
2019-03-05,11.39,11.6,11.06,11.16,11.16,2115660,0.0,1.0
2019-03-04,11.23,11.6,11.095,11.37,11.37,2840540,0.0,1.0
2019-03-01,11.1,11.34,10.98,11.14,11.14,4207020,0.0,1.0
2019-02-28,11.34,11.41,10.91,10.98,10.98,4713315,0.0,1.0
2019-02-27,12.06,12.08,11.2399,11.3,11.3,6397083,0.0,1.0
2019-02-26,11.65,12.48,11.04,11.95,11.95,5826191,0.0,1.0
2019-02-25,11.79,11.9,11.54,11.62,11.62,3152096,0.0,1.0
2019-02-22,12.09,12.3311,11.72,11.78,11.78,2496905,0.0,1.0
2019-02-21,12.54,12.68,11.81,11.88,11.88,2418448,0.0,1.0
2019-02-20,12.58,12.725,12.46,12.6,12.6,1755032,0.0,1.0
2019-02-19,12.55,12.8,12.44,12.57,12.57,2290152,0.0,1.0
2019-02-15,12.33,12.69,12.3244,12.68,12.68,2458670,0.0,1.0
2019-02-14,11.8,12.32,11.75,12.18,12.18,2318402,0.0,1.0
2019-02-13,11.71,12.155,11.71,11.92,11.92,2141629,0.0,1.0
2019-02-12,11.59,11.99,11.55,11.62,11.62,2725881,0.0,1.0
2019-02-11,10.91,11.36,10.78,11.27,11.27,2630218,0.0,1.0
2019-02-08,11.6,11.72,10.68,11.02,11.02,4836726,0.0,1.0
2019-02-07,12.41,12.4199,11.5,11.65,11.65,4948608,0.0,1.0
2019-02-06,12.63,12.79,12.455,12.52,12.52,2395041,0.0,1.0
2019-02-05,12.92,13.1,12.54,12.69,12.69,3401047,0.0,1.0
2019-02-04,12.66,13.05,12.56,13.03,13.03,2156303,0.0,1.0
2019-02-01,12.4,12.995,12.35,12.84,12.84,2952873,0.0,1.0
2019-01-31,12.46,12.523,12.16,12.28,12.28,2993195,0.0,1.0
2019-01-30,11.5,12.56,11.46,12.44,12.44,4032465,0.0,1.0
2019-01-29,11.23,11.48,11.09,11.41,11.41,3395560,0.0,1.0
2019-01-28,11.05,11.33,10.94,11.16,11.16,3241241,0.0,1.0
2019-01-25,11.56,11.7,11.23,11.34,11.34,7022552,0.0,1.0
2019-01-24,11.32,11.575,11.1,11.45,11.45,3069291,0.0,1.0
2019-01-23,12.14,12.24,11.3,11.35,11.35,2621180,0.0,1.0
2019-01-22,12.29,12.4,11.85,12.05,12.05,3595902,0.0,1.0
2019-01-18,12.01,12.55,12.0,12.53,12.53,3290162,0.0,1.0
2019-01-17,12.02,12.11,11.7393,11.87,11.87,3998105,0.0,1.0
2019-01-16,12.54,12.675,12.07,12.12,12.12,3074774,0.0,1.0
2019-01-15,12.48,12.83,12.33,12.54,12.54,2414850,0.0,1.0
2019-01-14,12.03,12.57,12.0,12.34,12.34,2499533,0.0,1.0
2019-01-11,12.42,12.56,12.09,12.24,12.24,3003939,0.0,1.0
2019-01-10,12.73,12.785,12.4,12.64,12.64,2768435,0.0,1.0
2019-01-09,12.81,13.11,12.61,12.93,12.93,3057667,0.0,1.0
2019-01-08,12.86,13.09,12.46,12.49,12.49,2663127,0.0,1.0
2019-01-07,12.19,12.775,11.91,12.54,12.54,2930671,0.0,1.0
2019-01-04,11.76,12.32,11.62,12.18,12.18,3526301,0.0,1.0
2019-01-03,11.49,11.5699,10.86,11.45,11.45,2805983,0.0,1.0
2019-01-02,10.91,11.66,10.78,11.51,11.51,2826516,0.0,1.0
2018-12-31,11.46,11.63,11.15,11.29,11.29,1793819,0.0,1.0
2018-12-28,11.46,11.705,11.11,11.27,11.27,1977108,0.0,1.0
2018-12-27,10.98,11.38,10.7346,11.36,11.36,2408706,0.0,1.0
2018-12-26,10.03,11.25,9.67,11.23,11.23,3397027,0.0,1.0
2018-12-24,10.0,10.28,9.82,9.88,9.88,1479263,0.0,1.0
2018-12-21,10.64,10.69,10.01,10.17,10.17,6747671,0.0,1.0
2018-12-20,11.24,11.4,10.535,10.57,10.57,3537534,0.0,1.0
2018-12-19,12.31,12.62,11.4,11.54,11.54,4282503,0.0,1.0
2018-12-18,12.34,12.51,11.895,12.01,12.01,4610243,0.0,1.0
2018-12-17,12.54,12.72,12.22,12.33,12.33,3773765,0.0,1.0
2018-12-14,13.66,13.74,12.34,12.515,12.515,3725628,0.0,1.0
2018-12-13,14.2,14.28,13.805,13.99,13.99,2816057,0.0,1.0
2018-12-12,14.78,14.8,14.11,14.24,14.24,3188474,0.0,1.0
2018-12-11,14.99,15.1,14.12,14.41,14.41,2847593,0.0,1.0
2018-12-10,15.5,15.75,14.3338,14.62,14.62,3012525,0.0,1.0
2018-12-07,16.64,17.14,15.67,15.9,15.9,3427541,0.0,1.0
2018-12-06,16.95,17.0,15.74,16.36,16.36,2758798,0.0,1.0
2018-12-04,17.76,17.99,17.42,17.48,17.48,3213773,0.0,1.0
2018-12-03,18.02,18.2,17.46,17.75,17.75,2982852,0.0,1.0
2018-11-30,17.27,17.45,16.72,17.11,17.11,2391787,0.0,1.0
2018-11-29,17.4,17.85,17.24,17.7,17.7,1472877,0.0,1.0
2018-11-28,17.04,17.4,16.56,17.2,17.2,1531714,0.0,1.0
2018-11-27,17.11,17.4,16.65,17.05,17.05,1477041,0.0,1.0
2018-11-26,16.86,17.75,16.86,17.28,17.28,2071460,0.0,1.0
2018-11-23,16.67,17.04,16.56,16.59,16.59,935592,0.0,1.0
2018-11-21,16.96,17.8431,16.88,17.49,17.49,1106179,0.0,1.0
2018-11-20,17.28,17.31,16.51,16.64,16.64,2097455,0.0,1.0
2018-11-19,17.51,18.0,17.1,17.81,17.81,1677905,0.0,1.0
2018-11-16,18.2,18.63,17.56,17.88,17.88,1640145,0.0,1.0
2018-11-15,17.16,18.09,17.11,18.04,18.04,1984874,0.0,1.0
2018-11-14,17.48,17.86,16.98,17.28,17.28,2725403,0.0,1.0
2018-11-13,18.57,18.6,16.91,16.94,16.94,3415075,0.0,1.0
2018-11-12,19.46,19.58,18.54,18.57,18.57,1941165,0.0,1.0
2018-11-09,18.9,19.14,18.36,19.03,19.03,4525827,0.0,1.0
2018-11-08,20.26,20.41,19.24,19.29,19.29,2597320,0.0,1.0
2018-11-07,19.55,20.51,19.15,20.4,20.4,3988783,0.0,1.0
2018-11-06,19.04,19.75,17.56,18.99,18.99,5537598,0.0,1.0
2018-11-05,18.16,18.7,17.94,18.32,18.32,3142954,0.0,1.0
2018-11-02,18.63,18.92,17.63,17.71,17.71,2889955,0.0,1.0
2018-11-01,18.29,18.83,17.98,18.62,18.62,1624422,0.0,1.0
2018-10-31,18.05,18.94,17.98,18.21,18.21,2476233,0.0,1.0
2018-10-30,16.93,17.76,16.81,17.74,17.74,2539465,0.0,1.0
2018-10-29,18.26,18.41,16.845,17.25,17.25,1895374,0.0,1.0
2018-10-26,18.12,18.35,17.32,18.22,18.22,2502202,0.0,1.0
2018-10-25,18.38,18.72,17.91,18.53,18.53,3197372,0.0,1.0
2018-10-24,20.34,20.81,18.07,18.1,18.1,2481926,0.0,1.0
2018-10-23,20.73,20.74,19.86,19.97,19.97,2161842,0.0,1.0
2018-10-22,21.33,21.51,20.96,21.34,21.34,1488485,0.0,1.0
2018-10-19,21.79,22.16,21.27,21.4,21.4,1547627,0.0,1.0
2018-10-18,21.32,21.68,20.69,21.53,21.53,1409934,0.0,1.0
2018-10-17,22.47,22.75,21.39,21.7,21.7,1567840,0.0,1.0
2018-10-16,22.52,22.965,22.1,22.56,22.56,1744163,0.0,1.0
2018-10-15,22.88,23.01,21.96,22.43,22.43,2103401,0.0,1.0
2018-10-12,22.43,22.49,21.55,22.08,22.08,1404673,0.0,1.0
2018-10-11,22.53,22.92,21.67,21.74,21.74,2261674,0.0,1.0
2018-10-10,23.84,23.9,22.54,22.8,22.8,2208195,0.0,1.0
2018-10-09,23.81,24.43,23.55,23.95,23.95,1927481,0.0,1.0
2018-10-08,23.48,24.25,23.31,23.65,23.65,1185531,0.0,1.0
2018-10-05,24.5,24.6401,23.18,23.79,23.79,2409141,0.0,1.0
2018-10-04,25.02,25.56,24.58,24.6,24.6,2261866,0.0,1.0
2018-10-03,24.31,25.27,24.24,25.19,25.19,1735461,0.0,1.0
2018-10-02,24.44,24.79,23.97,24.51,24.51,1786210,0.0,1.0
2018-10-01,25.47,25.47,24.35,24.55,24.55,2429224,0.0,1.0
2018-09-28,25.26,25.56,24.89,25.2,25.2,3102409,0.0,1.0
2018-09-27,25.96,26.02,25.3,25.31,25.31,1627045,0.0,1.0
2018-09-26,25.73,26.13,25.45,25.51,25.51,914452,0.0,1.0
2018-09-25,26.52,26.67,25.83,26.0,26.0,1137088,0.0,1.0
2018-09-24,25.79,26.555,25.79,26.28,26.28,1556879,0.0,1.0
2018-09-21,25.44,25.785,25.11,25.62,25.62,2560031,0.0,1.0
2018-09-20,25.51,25.79,25.1,25.22,25.22,1384970,0.0,1.0
2018-09-19,24.23,25.44,24.23,25.23,25.23,1836342,0.0,1.0
2018-09-18,23.99,24.51,23.81,24.39,24.39,1231260,0.0,1.0
2018-09-17,23.73,24.09,23.52,23.58,23.58,1607429,0.0,1.0
2018-09-14,23.62,24.18,23.36,23.61,23.61,2426635,0.0,1.0
2018-09-13,23.95,23.96,23.33,23.7,23.7,1978397,0.0,1.0
2018-09-12,24.32,24.7,23.71,24.2,24.2,2865997,0.0,1.0
2018-09-11,23.08,24.29,22.94,24.2,24.2,1442625,0.0,1.0
2018-09-10,23.1,23.695,22.99,23.21,23.21,1740137,0.0,1.0
2018-09-07,22.65,23.06,22.27,22.94,22.94,1701567,0.0,1.0
2018-09-06,23.67,23.83,22.78,22.84,22.84,2249602,0.0,1.0
2018-09-05,23.98,24.04,23.48,23.6,23.6,1466763,0.0,1.0
2018-09-04,24.38,24.765,23.93,24.23,24.23,1749093,0.0,1.0
2018-08-31,24.3,24.45,23.98,24.22,24.22,2232550,0.0,1.0
2018-08-30,23.76,24.6436,23.76,24.49,24.49,2308437,0.0,1.0
2018-08-29,23.44,23.93,23.09,23.73,23.73,1734810,0.0,1.0
2018-08-28,23.88,23.99,23.01,23.29,23.29,1904874,0.0,1.0
2018-08-27,24.44,24.59,23.8,23.88,23.88,2110993,0.0,1.0
2018-08-24,24.5,24.89,24.06,24.35,24.35,1960684,0.0,1.0
2018-08-23,23.87,24.55,23.6,24.16,24.16,1773074,0.0,1.0
2018-08-22,24.0,24.36,23.79,24.05,24.05,2274236,0.0,1.0
2018-08-21,23.01,23.9112,22.84,23.66,23.66,2095634,0.0,1.0
2018-08-20,22.61,23.04,22.27,22.79,22.79,1712962,0.0,1.0
2018-08-17,22.85,22.96,22.345,22.75,22.75,2357718,0.0,1.0
2018-08-16,22.91,23.05,22.36,22.76,22.76,2293029,0.0,1.0
2018-08-15,23.23,23.72,21.66,22.63,22.63,13439672,0.0,1.0
2018-08-14,24.37,24.44,23.79,24.32,24.32,1893331,0.0,1.0
2018-08-13,24.69,24.86,23.67,23.68,23.68,2319864,0.0,1.0
2018-08-10,24.41,24.93,24.22,24.74,24.74,1581267,0.0,1.0
2018-08-09,24.61,24.82,23.98,24.46,24.46,2788134,0.0,1.0
2018-08-08,25.19,25.5523,24.32,24.42,24.42,4298176,0.0,1.0
2018-08-07,28.0,28.0,25.19,25.22,25.22,6659513,0.0,1.0
2018-08-06,27.36,27.85,27.26,27.5,27.5,2225199,0.0,1.0
2018-08-03,27.87,27.99,26.96,27.25,27.25,1354773,0.0,1.0
2018-08-02,27.08,28.04,27.01,27.81,27.81,1116222,0.0,1.0
2018-08-01,27.76,27.93,27.02,27.31,27.31,1831276,0.0,1.0
2018-07-31,28.2,28.45,27.33,28.18,28.18,1289541,0.0,1.0
2018-07-30,28.01,28.61,28.01,28.39,28.39,1124661,0.0,1.0
2018-07-27,28.63,28.93,27.64,27.72,27.72,1431299,0.0,1.0
2018-07-26,29.0,29.58,28.15,28.47,28.47,1768110,0.0,1.0
2018-07-25,28.55,29.34,28.355,29.09,29.09,2190554,0.0,1.0
2018-07-24,28.44,28.87,28.24,28.51,28.51,2243003,0.0,1.0
2018-07-23,28.53,28.68,27.92,28.42,28.42,1883840,0.0,1.0
2018-07-20,29.13,29.3,28.155,28.27,28.27,2307884,0.0,1.0
2018-07-19,28.54,29.535,28.54,28.93,28.93,1810738,0.0,1.0
2018-07-18,28.24,29.0,27.53,28.82,28.82,2205695,0.0,1.0
2018-07-17,27.27,28.48,27.11,28.31,28.31,1347898,0.0,1.0
2018-07-16,28.12,28.435,27.17,27.63,27.63,2114765,0.0,1.0
2018-07-13,28.66,29.17,28.365,28.46,28.46,2247366,0.0,1.0
2018-07-12,29.13,29.45,28.16,28.79,28.79,1343478,0.0,1.0
2018-07-11,29.56,30.14,28.6,28.93,28.93,2490026,0.0,1.0
2018-07-10,30.02,31.57,29.631,29.96,29.96,3797155,0.0,1.0
2018-07-09,28.78,29.86,28.36,29.84,29.84,3852623,0.0,1.0
2018-07-06,27.54,28.48,27.5,28.38,28.38,1270266,0.0,1.0
2018-07-05,27.71,28.47,27.36,27.82,27.82,1723612,0.0,1.0
2018-07-03,28.45,28.58,27.23,27.76,27.76,1613836,0.0,1.0
2018-07-02,27.55,27.78,27.07,27.66,27.66,1785823,0.0,1.0
2018-06-29,28.09,28.65,27.7,27.85,27.85,2084789,0.0,1.0
2018-06-28,28.49,28.49,27.65,28.0,28.0,2137660,0.0,1.0
2018-06-27,28.32,29.38,28.2,28.335,28.335,3549324,0.0,1.0
2018-06-26,27.28,28.11,27.23,27.85,27.85,2597434,0.0,1.0
2018-06-25,28.0,28.139,26.99,27.23,27.23,2480847,0.0,1.0
2018-06-22,29.4,29.79,27.44,27.91,27.91,5938323,0.0,1.0
2018-06-21,29.0,29.085,27.7,27.89,27.89,4479574,0.0,1.0
2018-06-20,28.62,30.31,28.5,29.32,29.32,4821407,0.0,1.0
2018-06-19,27.47,28.66,27.061,28.36,28.36,3630533,0.0,1.0
2018-06-18,26.16,28.29,26.0,27.86,27.86,3527648,0.0,1.0
2018-06-15,27.11,27.3,25.97,26.16,26.16,4014023,0.0,1.0
2018-06-14,28.05,28.37,27.475,27.55,27.55,1473769,0.0,1.0
2018-06-13,27.78,28.17,27.1,27.91,27.91,2086074,0.0,1.0
2018-06-12,27.22,28.08,27.08,27.59,27.59,1748421,0.0,1.0
2018-06-11,26.67,27.475,26.35,27.375,27.375,2805550,0.0,1.0
2018-06-08,26.49,26.8,25.9,26.59,26.59,3321491,0.0,1.0
2018-06-07,25.7,26.79,25.34,26.67,26.67,3454993,0.0,1.0
2018-06-06,24.27,25.02,24.17,24.78,24.78,2819193,0.0,1.0
2018-06-05,24.36,24.77,23.851,24.07,24.07,2534757,0.0,1.0
2018-06-04,25.13,25.32,23.8,24.37,24.37,3315576,0.0,1.0
2018-06-01,25.02,25.95,24.79,24.88,24.88,4934055,0.0,1.0
2018-05-31,24.75,25.8533,24.5078,25.26,25.26,2093955,0.0,1.0
2018-05-30,24.22,25.2999,24.15,25.28,25.28,2914856,0.0,1.0
2018-05-29,23.9603,24.73,23.6028,23.97,23.97,3156947,0.0,1.0
2018-05-25,24.22,24.34,23.44,24.16,24.16,4465608,0.0,1.0
2018-05-24,25.53,26.02,24.885,25.07,25.07,4372378,0.0,1.0
2018-05-23,26.23,26.89,25.71,26.06,26.06,3213998,0.0,1.0
2018-05-22,28.24,28.72,26.18,26.59,26.59,5150200,0.0,1.0
2018-05-21,27.14,27.93,27.1,27.91,27.91,2104091,0.0,1.0
