,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj Close,AAPL_Volume,AAPL_Dividend Amount,AAPL_Split Coefficient
2004-05-18,26.97,27.29,26.8,27.06,0.408025129411611,3679700,0.0,1.0
2004-05-17,26.7,27.06,26.36,26.64,0.401692145141365,5365100,0.0,1.0
2004-05-14,27.25,27.32,26.45,27.06,0.408025129411611,4603600,0.0,1.0
2004-05-13,27.1273,27.72,26.9,27.19,0.409985338828592,4104500,0.0,1.0
2004-05-12,26.79,27.34,26.24,27.3,0.411643977566038,4382500,0.0,1.0
2004-05-11,26.4,27.19,26.4,27.14,0.409231412129754,5449500,0.0,1.0
2004-05-10,26.27,26.6,25.94,26.28,0.396263872909724,4463900,0.0,1.0
2004-05-07,26.57,27.57,26.55,26.67,0.402144501160668,7482800,0.0,1.0
2004-05-06,26.41,26.75,25.9,26.58,0.400787433102758,4706400,0.0,1.0
2004-05-05,26.2,26.75,25.96,26.65,0.401842930481132,4251900,0.0,1.0
2004-05-04,25.97,26.55,25.5,26.14,0.394152878152976,4999700,0.0,1.0
2004-05-03,26.0,26.33,25.74,26.07,0.393097380774601,5314900,0.0,1.0
2004-04-30,26.71,26.96,25.49,25.78,0.388724605921336,8330400,0.0,1.0
2004-04-29,26.45,27.0,25.98,26.77,0.403652354558346,8228400,0.0,1.0
2004-04-28,26.82,27.01,26.34,26.45,0.398827223685777,4128000,0.0,1.0
2004-04-27,27.24,27.44,26.69,26.94,0.406215705334398,5069000,0.0,1.0
2004-04-26,27.58,27.635,27.0,27.13,0.409080626789986,4127300,0.0,1.0
2004-04-23,27.7,28.0,27.05,27.7,0.417675391156749,5639800,0.0,1.0
2004-04-22,27.56,28.18,27.11,27.78,0.418881673874891,6153300,0.0,1.0
2004-04-21,27.6,28.12,27.37,27.73,0.418127747176052,5819200,0.0,1.0
2004-04-20,28.21,28.41,27.56,27.73,0.418127747176052,6330700,0.0,1.0
2004-04-19,28.12,28.75,27.83,28.35,0.427476438241655,12720600,0.0,1.0
2004-04-16,29.07,29.31,28.5,29.18,0.43999162144238,7195200,0.0,1.0
2004-04-15,29.0,29.58,28.16,29.3,0.441801045519594,31454400,0.0,1.0
2004-04-14,26.74,27.07,26.31,26.64,0.401692145141365,11423800,0.0,1.0
2004-04-13,28.0,28.03,26.84,26.93,0.40606491999463,7792800,0.0,1.0
2004-04-12,27.5,28.1,27.49,28.04,0.422802092708854,4116800,0.0,1.0
2004-04-08,27.9,28.0,27.2,27.53,0.415112040380697,4302100,0.0,1.0
2004-04-07,27.62,27.7,26.92,27.31,0.411794762905806,4555700,0.0,1.0
2004-04-06,27.74,28.15,27.43,27.83,0.41963560057373,4607000,0.0,1.0
2004-04-05,27.48,28.37,27.44,28.32,0.427024082222351,6887000,0.0,1.0
2004-04-02,27.74,27.93,27.23,27.5,0.414659684361394,4901400,0.0,1.0
2004-04-01,26.9,27.27,26.62,27.11,0.40877905611045,5684500,0.0,1.0
2004-03-31,27.86,27.98,26.95,27.04,0.407723558732076,6978100,0.0,1.0
2004-03-30,27.86,27.95,27.34,27.92,0.42099266863164,6422800,0.0,1.0
2004-03-29,27.4,27.99,27.2,27.91,0.420841883291872,6263000,0.0,1.0
2004-03-26,26.91,27.36,26.91,27.04,0.407723558732076,7498100,0.0,1.0
2004-03-25,26.1,26.91,25.89,26.87,0.405160207956023,10115100,0.0,1.0
2004-03-24,25.3,25.75,25.27,25.5,0.384502616407838,7646700,0.0,1.0
2004-03-23,25.92,26.0,25.22,25.29,0.381336124272714,6884200,0.0,1.0
2004-03-22,25.37,26.17,25.25,25.86,0.389930888639478,7482700,0.0,1.0
2004-03-19,25.7,26.94,25.54,25.86,0.389930888639478,7296000,0.0,1.0
2004-03-18,25.94,26.06,25.59,25.67,0.38706596718389,5733600,0.0,1.0
2004-03-17,25.96,26.38,25.78,26.19,0.394906804851814,7347000,0.0,1.0
2004-03-16,26.55,26.61,25.39,25.82,0.389327747280407,10811300,0.0,1.0
2004-03-15,27.03,27.35,26.26,26.45,0.398827223685777,8602100,0.0,1.0
2004-03-12,27.32,27.78,27.17,27.56,0.4155643964,5879000,0.0,1.0
2004-03-11,27.26,28.04,27.09,27.15,0.409382197469521,10640200,0.0,1.0
2004-03-10,26.99,28.14,26.94,27.68,0.417373820477214,17981500,0.0,1.0
2004-03-09,25.9,27.23,25.75,27.1,0.408628270770682,11042200,0.0,1.0
2004-03-08,26.79,26.79,25.8,26.0,0.392041883396227,9337000,0.0,1.0
2004-03-05,24.95,27.49,24.9,26.74,0.403199998539042,27510700,0.0,1.0
2004-03-04,23.96,25.22,23.91,25.16,0.379375914855733,11789700,0.0,1.0
2004-03-03,23.6,24.19,23.6,23.92,0.360678532724528,4020200,0.0,1.0
2004-03-02,24.0,24.1,23.77,23.81,0.359019893987083,4583700,0.0,1.0
2004-03-01,24.09,24.3,23.87,24.02,0.362186386122206,5744300,0.0,1.0
2004-02-27,22.96,24.02,22.95,23.92,0.360678532724528,8372100,0.0,1.0
2004-02-26,22.84,23.18,22.8,23.04,0.347409422824964,3543000,0.0,1.0
2004-02-25,22.22,22.9,22.21,22.81,0.343941360010305,4933500,0.0,1.0
2004-02-24,22.14,22.74,22.0,22.36,0.337156019720755,4626000,0.0,1.0
2004-02-23,22.45,22.46,21.8899,22.19,0.334592668944703,3465700,0.0,1.0
2004-02-20,22.5,22.51,22.21,22.4,0.337759161079826,4957200,0.0,1.0
2004-02-19,23.31,23.64,22.41,22.47,0.3388146584582,5769300,0.0,1.0
2004-02-18,23.18,23.44,23.05,23.26,0.350726700299855,2529200,0.0,1.0
2004-02-17,23.1,23.49,23.1,23.16,0.349218846902177,3052800,0.0,1.0
2004-02-13,23.85,24.1,22.83,23.0,0.346806281465893,5642500,0.0,1.0
2004-02-12,23.67,23.99,23.6,23.73,0.357813611268941,3285500,0.0,1.0
2004-02-11,23.09,23.87,23.05,23.8,0.358869108647315,6224000,0.0,1.0
2004-02-10,22.62,23.12,22.44,22.98,0.346504710786357,4559700,0.0,1.0
2004-02-09,22.62,22.86,22.5,22.667,0.341785129651626,3361800,0.0,1.0
2004-02-06,22.45,22.89,22.4,22.71,0.342433506612627,3452500,0.0,1.0
2004-02-05,21.82,22.91,21.81,22.42,0.338060731759362,6300800,0.0,1.0
2004-02-04,22.0,22.09,21.7,21.79,0.328561255353991,5456300,0.0,1.0
2004-02-03,22.3,22.4,22.0,22.26,0.335648166323077,3228800,0.0,1.0
2004-02-02,22.46,22.81,22.08,22.32,0.336552878361684,5132700,0.0,1.0
2004-01-30,22.74,22.87,22.42,22.56,0.34017172651611,3308900,0.0,1.0
2004-01-29,22.63,22.8,22.19,22.68,0.341981150593324,3798200,0.0,1.0
2004-01-28,22.84,23.38,22.41,22.52,0.339568585157039,4917900,0.0,1.0
2004-01-27,23.03,23.25,22.798,23.07,0.347861778844267,5483400,0.0,1.0
2004-01-26,22.46,23.06,22.43,23.01,0.346957066805661,4844100,0.0,1.0
2004-01-23,22.25,22.7398,22.25,22.56,0.34017172651611,4056600,0.0,1.0
2004-01-22,22.56,22.833,22.18,22.18,0.334441883604935,3660800,0.0,1.0
2004-01-21,22.7,22.97,22.43,22.61,0.340925653214949,4047500,0.0,1.0
2004-01-20,22.67,22.8,22.25,22.73,0.342735077292163,5641900,0.0,1.0
2004-01-16,22.996,23.04,22.61,22.72,0.342584291952395,6657500,0.0,1.0
2004-01-15,22.94,23.4,22.5,22.85,0.344544501369376,18182300,0.0,1.0
2004-01-14,24.4,24.54,23.777,24.2,0.364900522238026,11072200,0.0,1.0
2004-01-13,24.7,24.84,23.86,24.12,0.363694239519884,12125300,0.0,1.0
2004-01-12,23.16,24.0,23.1,23.73,0.357813611268941,8706200,0.0,1.0
2004-01-09,23.23,24.13,22.79,23.0,0.346806281465893,7633200,0.0,1.0
2004-01-08,22.84,23.73,22.65,23.36,0.352234553697533,8219700,0.0,1.0
2004-01-07,22.1,22.83,21.93,22.59,0.340624082535414,10479900,0.0,1.0
2004-01-06,22.25,22.42,21.71,22.09,0.333084815547025,9095500,0.0,1.0
2004-01-05,21.42,22.39,21.42,22.17,0.334291098265167,7053900,0.0,1.0
2004-01-02,21.55,21.75,21.18,21.28,0.320871203025835,2582900,0.0,1.0
2003-12-31,21.35,21.53,21.18,21.37,0.322228271083745,3115200,0.0,1.0
2003-12-30,21.18,21.5,21.15,21.28,0.320871203025835,3658100,0.0,1.0
2003-12-29,20.91,21.16,20.86,21.15,0.318910993608854,4168900,0.0,1.0
2003-12-26,20.35,20.91,20.34,20.78,0.313331936037446,1851700,0.0,1.0
2003-12-24,19.72,20.59,19.65,20.41,0.307752878466038,3169200,0.0,1.0
2003-12-23,19.94,19.95,19.6,19.81,0.298705758079971,5508900,0.0,1.0
2003-12-22,19.65,19.89,19.25,19.85,0.299308899439042,6733300,0.0,1.0
2003-12-19,20.19,20.42,19.62,19.7,0.297047119342526,8099300,0.0,1.0
2003-12-18,19.9,20.18,19.9,20.04,0.30217382089463,5909200,0.0,1.0
2003-12-17,20.08,20.13,19.79,19.88,0.299761255458346,4897500,0.0,1.0
2003-12-16,20.19,20.49,20.01,20.12,0.303380103612772,6677800,0.0,1.0
2003-12-15,21.49,21.49,20.07,20.17,0.304134030311611,6944800,0.0,1.0
2003-12-12,21.32,21.32,20.7,20.89,0.314990574774891,3440600,0.0,1.0
2003-12-11,20.25,21.34,20.21,21.21,0.31981570564746,3270300,0.0,1.0
2003-12-10,20.45,20.61,19.96,20.38,0.307300522446735,4845300,0.0,1.0
2003-12-09,21.17,21.25,20.4,20.45,0.308356019825109,2413300,0.0,1.0
2003-12-08,20.78,21.08,20.41,21.05,0.317403140211176,2647100,0.0,1.0
2003-12-05,20.9,21.15,20.73,20.85,0.31438743341582,3324600,0.0,1.0
2003-12-04,20.94,21.17,20.77,21.15,0.318910993608854,3177500,0.0,1.0
2003-12-03,21.54,21.84,20.96,21.03,0.31710156953164,3416000,0.0,1.0
2003-12-02,21.6,21.9,21.41,21.54,0.324791621859797,3666000,0.0,1.0
2003-12-01,21.04,21.85,21.0,21.71,0.327354972635849,6456000,0.0,1.0
2003-11-28,20.78,21.07,20.52,20.91,0.315292145454427,1358900,0.0,1.0
2003-11-26,20.89,21.15,20.249,20.72,0.312427223998839,4377300,0.0,1.0
2003-11-25,21.23,21.25,20.614,20.68,0.311824082639768,4797400,0.0,1.0
2003-11-24,20.5,21.27,20.45,21.15,0.318910993608854,6818300,0.0,1.0
2003-11-21,20.34,20.58,19.85,20.28,0.305792669049057,4318500,0.0,1.0
2003-11-20,20.1,21.08,20.1,20.375,0.307225129776851,4278400,0.0,1.0
2003-11-19,20.56,20.65,20.26,20.4199,0.307902155952408,6153300,0.0,1.0
2003-11-18,21.21,21.34,20.35,20.41,0.307752878466038,4771300,0.0,1.0
2003-11-17,21.35,21.37,20.95,21.13,0.318609422929318,4076000,0.0,1.0
2003-11-14,22.48,22.61,21.28,21.46,0.323585339141655,4233000,0.0,1.0
2003-11-13,22.07,22.56,21.92,22.42,0.338060731759362,3799500,0.0,1.0
2003-11-12,21.48,22.72,21.48,22.33,0.336703663701452,5357200,0.0,1.0
2003-11-11,21.9,22.02,21.48,21.54,0.324791621859797,3840600,0.0,1.0
2003-11-10,22.45,22.65,21.84,21.9,0.330219894091437,4183500,0.0,1.0
2003-11-07,23.19,23.24,22.45,22.5,0.339267014477504,3752600,0.0,1.0
2003-11-06,22.91,23.15,22.65,23.12,0.348615705543106,7090600,0.0,1.0
2003-11-05,22.82,23.13,22.47,23.03,0.347258637485196,5758400,0.0,1.0
2003-11-04,23.07,23.1,22.59,22.91,0.345449213407983,4450600,0.0,1.0
2003-11-03,22.83,23.3,22.78,23.15,0.349068061562409,5407900,0.0,1.0
2003-10-31,23.3,23.35,22.78,22.89,0.345147642728447,3895600,0.0,1.0
2003-10-30,23.99,24.0,22.87,23.09,0.348163349523803,4652800,0.0,1.0
2003-10-29,23.51,23.9,23.34,23.69,0.35721046990987,4769300,0.0,1.0
2003-10-28,22.56,23.77,22.4,23.72,0.357662825929173,4494900,0.0,1.0
2003-10-27,22.75,22.89,22.49,22.6,0.340774867875182,2893100,0.0,1.0
2003-10-24,22.56,22.85,22.23,22.6,0.340774867875182,3926000,0.0,1.0
2003-10-23,22.73,23.15,22.59,22.99,0.346655496126125,2950200,0.0,1.0
2003-10-22,22.94,23.2,22.68,22.76,0.343187433311466,2885700,0.0,1.0
2003-10-21,23.31,23.4,22.75,23.18,0.349520417581713,3151100,0.0,1.0
2003-10-20,22.6,23.34,22.38,23.22,0.350123558940784,4984500,0.0,1.0
2003-10-17,23.38,23.49,22.43,22.75,0.343036647971698,6425200,0.0,1.0
2003-10-16,23.8,23.84,22.41,23.25,0.350575914960087,17422900,0.0,1.0
2003-10-15,24.85,25.011,24.581,24.82,0.374249213303629,10894700,0.0,1.0
2003-10-14,24.32,24.74,24.188,24.55,0.370178009129899,4918200,0.0,1.0
2003-10-13,23.73,24.41,23.72,24.35,0.367162302334543,4997600,0.0,1.0
2003-10-10,23.5,23.81,23.37,23.68,0.357059684570102,3122100,0.0,1.0
2003-10-09,23.3,23.67,22.79,23.45,0.353591621755443,6209800,0.0,1.0
2003-10-08,23.25,23.54,22.73,23.06,0.347710993504499,7654800,0.0,1.0
2003-10-07,22.05,23.41,21.91,23.22,0.350123558940784,7467400,0.0,1.0
2003-10-06,21.67,22.33,21.58,22.29,0.33610052234238,4791600,0.0,1.0
2003-10-03,20.99,21.86,20.88,21.69,0.327053401956314,5350000,0.0,1.0
2003-10-02,20.8,20.8,20.28,20.57,0.310165443902322,3643900,0.0,1.0
2003-10-01,20.75,21.1,20.19,20.79,0.313482721377214,4216300,0.0,1.0
2003-09-30,21.09,21.22,20.44,20.72,0.312427223998839,5096900,0.0,1.0
2003-09-29,21.49,21.67,20.65,21.3,0.32117277370537,6530400,0.0,1.0
2003-09-26,20.3,21.42,20.149,20.69,0.311974867979536,6200900,0.0,1.0
2003-09-25,21.34,21.37,20.25,20.43,0.308054449145573,10256800,0.0,1.0
2003-09-24,22.21,22.31,21.0824,21.32,0.321474344384906,5380100,0.0,1.0
2003-09-23,22.02,22.46,21.88,22.43,0.338211517099129,2365200,0.0,1.0
2003-09-22,22.18,22.5,21.92,22.08,0.332934030207257,3211100,0.0,1.0
2003-09-19,22.88,23.05,22.43,22.58,0.340473297195646,3677800,0.0,1.0
2003-09-18,22.1,22.99,21.95,22.88,0.344996857388679,4516200,0.0,1.0
2003-09-17,22.37,22.38,21.855,22.12,0.333537171566328,5167800,0.0,1.0
2003-09-16,22.21,22.695,22.2,22.36,0.337156019720755,4803700,0.0,1.0
2003-09-15,22.81,22.9,22.12,22.21,0.334894239624238,4050800,0.0,1.0
2003-09-12,22.47,23.14,22.31,23.1,0.348314134863571,3214100,0.0,1.0
2003-09-11,22.25,22.79,22.1,22.56,0.34017172651611,3815800,0.0,1.0
2003-09-10,22.25,22.61,22.11,22.18,0.334441883604935,4015900,0.0,1.0
2003-09-09,22.53,22.67,22.12,22.37,0.337306805060523,3220900,0.0,1.0
2003-09-08,22.48,22.79,22.47,22.74,0.34288586263193,2986500,0.0,1.0
2003-09-05,22.73,23.15,22.41,22.5,0.339267014477504,4288100,0.0,1.0
2003-09-04,23.16,23.25,22.77,22.83,0.344242930689841,3567500,0.0,1.0
2003-09-03,22.8,23.32,22.76,22.95,0.346052354767054,4800500,0.0,1.0
2003-09-02,22.66,22.9,22.4,22.85,0.344544501369376,4323800,0.0,1.0
2003-08-29,22.2,22.85,22.049,22.61,0.340925653214949,4699200,0.0,1.0
2003-08-28,21.33,22.22,21.33,22.19,0.334592668944703,5707600,0.0,1.0
2003-08-27,20.91,21.48,20.66,21.48,0.32388690982119,4030400,0.0,1.0
2003-08-26,20.75,21.07,20.35,21.05,0.317403140211176,2945700,0.0,1.0
2003-08-25,20.78,20.91,20.49,20.86,0.314538218755588,2460400,0.0,1.0
2003-08-22,21.81,22.0,20.636,20.88,0.314839789435124,4469000,0.0,1.0
2003-08-21,21.03,21.707,20.95,21.68,0.326902616616546,4559400,0.0,1.0
2003-08-20,20.18,21.27,20.14,21.01,0.316799998852105,4878800,0.0,1.0
2003-08-19,20.37,20.45,20.0,20.32,0.306395810408128,2387300,0.0,1.0
2003-08-18,19.86,20.41,19.72,20.34,0.306697381087663,3442400,0.0,1.0
2003-08-15,20.02,20.07,19.66,19.71,0.297197904682293,2247600,0.0,1.0
2003-08-14,20.21,20.33,19.94,19.97,0.301118323516256,3442500,0.0,1.0
2003-08-13,19.86,20.34,19.58,20.18,0.304284815651379,5073200,0.0,1.0
2003-08-12,19.76,19.8,19.46,19.7,0.297047119342526,2936400,0.0,1.0
2003-08-11,19.82,19.93,19.51,19.66,0.296443977983454,2450500,0.0,1.0
2003-08-08,20.11,20.13,19.6,19.64,0.296142407303919,2458200,0.0,1.0
2003-08-07,19.73,20.09,19.42,19.93,0.300515182157184,3113900,0.0,1.0
2003-08-06,20.06,20.17,19.5,19.63,0.295991621964151,4383300,0.0,1.0
2003-08-05,21.35,21.4,20.1,20.38,0.307300522446735,4454300,0.0,1.0
2003-08-04,20.53,21.5,20.28,21.21,0.31981570564746,4109200,0.0,1.0
2003-08-01,21.0,21.27,20.64,20.73,0.312578009338607,2671500,0.0,1.0
2003-07-31,20.74,21.35,20.57,21.08,0.317855496230479,5383300,0.0,1.0
2003-07-30,20.77,20.9,20.17,20.28,0.305792669049057,3099900,0.0,1.0
2003-07-29,20.99,21.08,20.52,20.72,0.312427223998839,3520000,0.0,1.0
2003-07-28,21.5,21.505,20.86,20.99,0.316498428172569,3042100,0.0,1.0
2003-07-25,20.41,21.57,20.4,21.54,0.324791621859797,3869400,0.0,1.0
2003-07-24,21.04,21.5,20.38,20.51,0.309260731863716,4093500,0.0,1.0
2003-07-23,20.95,20.96,20.46,20.79,0.313482721377214,2554200,0.0,1.0
2003-07-22,20.87,20.96,20.5,20.8,0.313633506716981,3543300,0.0,1.0
2003-07-21,20.69,20.8,20.2999,20.61,0.310768585261393,3282300,0.0,1.0
2003-07-18,20.9,21.18,20.4,20.859,0.314523140221611,5336400,0.0,1.0
2003-07-17,20.19,20.95,20.13,20.9,0.315141360114659,13414500,0.0,1.0
2003-07-16,19.97,20.0,19.38,19.87,0.299610470118578,4480900,0.0,1.0
2003-07-15,20.02,20.24,19.43,19.61,0.295690051284616,3690100,0.0,1.0
2003-07-14,20.01,20.4,19.87,19.9,0.300062826137881,3364400,0.0,1.0
2003-07-11,19.66,20.0,19.531,19.85,0.299308899439042,2443900,0.0,1.0
2003-07-10,19.91,19.94,19.37,19.58,0.295237695265312,3052400,0.0,1.0
2003-07-09,20.21,20.45,19.885,19.89,0.299912040798113,3815100,0.0,1.0
2003-07-08,19.52,20.5,19.49,20.4,0.30760209312627,4584600,0.0,1.0
2003-07-07,19.27,20.18,19.13,19.87,0.299610470118578,5112000,0.0,1.0
2003-07-03,19.0,19.55,18.98,19.13,0.288452354975762,2460200,0.0,1.0
2003-07-02,19.03,19.4,19.02,19.27,0.290563349732511,5808900,0.0,1.0
2003-07-01,18.87,19.18,18.51,19.09,0.287849213616691,3232000,0.0,1.0
2003-06-30,18.68,19.21,18.59,19.06,0.287396857597388,3967000,0.0,1.0
2003-06-27,19.3,19.31,18.48,18.73,0.282420941385051,6532000,0.0,1.0
2003-06-26,18.7,19.32,18.7,19.29,0.290864920412047,2887600,0.0,1.0
2003-06-25,18.86,19.4,18.71,19.09,0.287849213616691,5889500,0.0,1.0
2003-06-24,19.47,19.67,18.72,18.78,0.28317486808389,9185400,0.0,1.0
2003-06-23,19.301,19.69,18.75,19.06,0.287396857597388,5488600,0.0,1.0
2003-06-20,19.35,19.58,18.9,19.2,0.289507852354137,6366900,0.0,1.0
2003-06-19,19.35,19.61,18.77,19.14,0.28860314031553,6813000,0.0,1.0
2003-06-18,18.45,19.48,18.309,19.12,0.288301569635994,8124700,0.0,1.0
2003-06-17,18.41,18.5,17.99,18.19,0.274278533037591,3169000,0.0,1.0
2003-06-16,17.6,18.27,17.45,18.27,0.275484815755733,4259400,0.0,1.0
2003-06-13,17.75,17.95,17.13,17.42,0.262668061875472,3415100,0.0,1.0
2003-06-12,17.55,17.88,17.45,17.77,0.267945548767344,4510500,0.0,1.0
2003-06-11,17.15,17.51,16.814,17.45,0.263120417894775,4019900,0.0,1.0
2003-06-10,16.89,17.29,16.75,17.18,0.259049213721045,3154400,0.0,1.0
2003-06-09,16.94,17.04,16.63,16.79,0.253168585470102,4642000,0.0,1.0
2003-06-06,17.74,18.04,17.14,17.15,0.258596857701742,4310500,0.0,1.0
2003-06-05,17.45,17.74,17.33,17.64,0.265985339350363,3669600,0.0,1.0
2003-06-04,17.3,17.79,17.14,17.6,0.265382197991292,4842900,0.0,1.0
2003-06-03,17.44,17.67,17.02,17.31,0.261009423138026,6443900,0.0,1.0
2003-06-02,18.1,18.29,17.27,17.45,0.263120417894775,7474800,0.0,1.0
2003-05-30,18.12,18.18,17.53,17.95,0.270659684883164,6834800,0.0,1.0
2003-05-29,18.29,18.5,17.9,18.1,0.272921464979681,5960100,0.0,1.0
2003-05-28,18.5,18.655,18.15,18.28,0.275635601095501,6065700,0.0,1.0
2003-05-27,17.96,18.9,17.91,18.88,0.284682721481568,5180900,0.0,1.0
2003-05-23,18.21,18.46,17.96,18.32,0.276238742454572,3691400,0.0,1.0
2003-05-22,17.89,18.4,17.74,18.24,0.27503245973643,3186800,0.0,1.0
2003-05-21,17.79,18.09,17.67,17.85,0.269151831485486,5446600,0.0,1.0
2003-05-20,18.1,18.16,17.6,17.79,0.26824711944688,7432500,0.0,1.0
2003-05-19,18.53,18.65,18.06,18.1,0.272921464979681,7962300,0.0,1.0
2003-05-16,18.59,19.0,18.28,18.8,0.283476438763425,6100500,0.0,1.0
2003-05-15,18.6,18.85,18.47,18.73,0.282420941385051,5089200,0.0,1.0
2003-05-14,18.83,18.84,18.43,18.55,0.279706805269231,6348000,0.0,1.0
2003-05-13,18.43,18.97,17.95,18.67,0.281516229346444,7978500,0.0,1.0
2003-05-12,18.15,18.74,18.13,18.56,0.279857590608999,7488800,0.0,1.0
2003-05-09,18.33,18.4,17.88,18.3,0.275937171775036,10506900,0.0,1.0
2003-05-08,17.7,18.07,17.299,18.0,0.271413611582003,12281000,0.0,1.0
2003-05-07,17.33,18.24,17.11,17.65,0.266136124690131,18828200,0.0,1.0
2003-05-06,16.12,17.9,16.108,17.5,0.263874344593614,27044500,0.0,1.0
2003-05-05,14.77,16.88,14.75,16.09,0.242613611686357,27780500,0.0,1.0
2003-05-02,14.46,14.59,14.34,14.45,0.217884815964441,5735400,0.0,1.0
2003-05-01,14.25,14.39,14.0,14.36,0.216527747906531,6120700,0.0,1.0
2003-04-30,13.93,14.35,13.85,14.22,0.214416753149782,8181700,0.0,1.0
2003-04-29,13.98,14.16,13.58,14.06,0.212004187713498,8182800,0.0,1.0
2003-04-28,13.48,13.96,13.43,13.86,0.208988480918142,11371400,0.0,1.0
2003-04-25,13.46,13.58,13.23,13.35,0.201298428589986,3666400,0.0,1.0
2003-04-24,13.52,13.61,13.0,13.44,0.202655496647896,5805500,0.0,1.0
2003-04-23,13.53,13.63,13.37,13.58,0.204766491404645,3744300,0.0,1.0
2003-04-22,13.18,13.62,13.09,13.51,0.20371099402627,5367300,0.0,1.0
2003-04-21,13.13,13.19,12.98,13.14,0.198131936454862,2720000,0.0,1.0
2003-04-17,13.2,13.25,12.72,13.12,0.197830365775327,11004600,0.0,1.0
2003-04-16,12.99,13.67,12.92,13.24,0.19963978985254,18146000,0.0,1.0
2003-04-15,13.59,13.6,13.3,13.39,0.201901569949057,5428000,0.0,1.0
2003-04-14,13.71,13.75,13.5,13.58,0.204766491404645,8981400,0.0,1.0
2003-04-11,14.05,14.44,12.93,13.2,0.199036648493469,24869800,0.0,1.0
2003-04-10,14.2,14.39,14.2,14.37,0.216678533246299,1912500,0.0,1.0
2003-04-09,14.52,14.62,14.14,14.19,0.213964397130479,2620100,0.0,1.0
2003-04-08,14.51,14.65,14.3642,14.45,0.217884815964441,2302400,0.0,1.0
2003-04-07,14.85,14.95,14.41,14.49,0.218487957323512,3515400,0.0,1.0
2003-04-04,14.52,14.67,14.39,14.41,0.21728167460537,2607500,0.0,1.0
2003-04-03,14.55,14.7,14.35,14.46,0.218035601304209,2602000,0.0,1.0
2003-04-02,14.36,14.69,14.2675,14.6,0.220146596060958,3060200,0.0,1.0
2003-04-01,14.2,14.31,14.07,14.16,0.213512041111176,2756100,0.0,1.0
2003-03-31,14.34,14.53,14.04,14.14,0.21321047043164,4583200,0.0,1.0
2003-03-28,14.4,14.62,14.37,14.57,0.219694240041655,2594700,0.0,1.0
2003-03-27,14.32,14.7,14.32,14.49,0.218487957323512,2185600,0.0,1.0
2003-03-26,14.55,14.56,14.3,14.41,0.21728167460537,3184700,0.0,1.0
2003-03-25,14.41,14.83,14.37,14.55,0.219392669362119,2994600,0.0,1.0
2003-03-24,14.67,14.8,14.35,14.37,0.216678533246299,2876800,0.0,1.0
2003-03-21,15.09,15.15,14.82,15.0,0.226178009651669,5320500,0.0,1.0
2003-03-20,14.93,14.99,14.6,14.91,0.224820941593759,2913900,0.0,1.0
2003-03-19,15.07,15.15,14.79,14.95,0.22542408295283,2523500,0.0,1.0
2003-03-18,15.0,15.09,14.82,15.0,0.226178009651669,4106800,0.0,1.0
2003-03-17,14.89,15.07,14.71,15.01,0.226328794991437,7141300,0.0,1.0
2003-03-14,14.68,15.01,14.64,14.78,0.222860732176778,2733900,0.0,1.0
2003-03-13,14.47,14.8,14.17,14.72,0.221956020138171,5990100,0.0,1.0
2003-03-12,14.17,14.39,14.06,14.22,0.214416753149782,3974300,0.0,1.0
2003-03-11,14.36,14.49,14.12,14.23,0.21456753848955,2878400,0.0,1.0
2003-03-10,14.51,14.67,14.3,14.37,0.216678533246299,2403100,0.0,1.0
2003-03-07,14.47,14.71,14.31,14.53,0.219091098682584,3589000,0.0,1.0
2003-03-06,14.58,14.6,14.4,14.56,0.219543454701887,1783200,0.0,1.0
2003-03-05,14.61,14.8,14.52,14.62,0.220448166740494,2262200,0.0,1.0
2003-03-04,14.74,14.81,14.44,14.56,0.219543454701887,2257400,0.0,1.0
2003-03-03,15.01,15.16,14.55,14.65,0.220900522759797,3638600,0.0,1.0
2003-02-28,14.86,15.09,14.77,15.01,0.226328794991437,3483900,0.0,1.0
2003-02-27,14.57,15.0,14.51,14.86,0.22406701489492,2756100,0.0,1.0
2003-02-26,14.99,15.02,14.48,14.5,0.21863874266328,3876700,0.0,1.0
2003-02-25,14.68,15.08,14.59,15.02,0.226479580331205,3368600,0.0,1.0
2003-02-24,14.86,15.03,13.8,14.74,0.222257590817707,3218800,0.0,1.0
2003-02-21,14.82,15.06,14.65,15.0,0.226178009651669,2811500,0.0,1.0
2003-02-20,14.85,14.96,14.71,14.77,0.22270994683701,4006300,0.0,1.0
2003-02-19,15.07,15.15,14.68,14.85,0.223916229555153,4292300,0.0,1.0
2003-02-18,14.75,15.3,14.72,15.27,0.230249213825399,5194600,0.0,1.0
2003-02-14,14.61,14.72,14.35,14.67,0.221202093439332,4344600,0.0,1.0
2003-02-13,14.41,14.64,14.24,14.54,0.219241884022351,3723100,0.0,1.0
2003-02-12,14.27,14.6,14.27,14.39,0.216980103925835,4083700,0.0,1.0
2003-02-11,14.5,14.63,14.2,14.35,0.216376962566764,2942500,0.0,1.0
2003-02-10,14.26,14.57,14.06,14.35,0.216376962566764,2998000,0.0,1.0
2003-02-07,14.55,14.6,14.07,14.15,0.213361255771408,4816100,0.0,1.0
2003-02-06,14.36,14.59,14.22,14.43,0.217583245284906,3199100,0.0,1.0
