,DPZ_Open,DPZ_High,DPZ_Low,DPZ_Close,DPZ_Adj Close,DPZ_Volume,DPZ_Dividend Amount,DPZ_Split Coefficient
2009-03-13,6.47,6.51,6.23,6.42,5.21699732030943,584000,0.0,1.0
2009-03-12,6.15,6.29,6.03,6.28,5.10323102360486,664500,0.0,1.0
2009-03-11,6.17,6.29,6.02,6.2,5.03822171120225,529600,0.0,1.0
2009-03-10,5.9,6.19,5.85,6.11,4.96508623474932,519800,0.0,1.0
2009-03-09,5.83,6.01,5.61,5.73,4.65629200083692,577400,0.0,1.0
2009-03-06,5.87,6.04,5.73,5.88,4.77818446159182,621100,0.0,1.0
2009-03-05,6.0,6.04,5.76,5.91,4.80256295374279,1059400,0.0,1.0
2009-03-04,6.33,6.59,6.27,6.44,5.23324964841008,466400,0.0,1.0
2009-03-03,6.82,6.82,6.0,6.33,5.1438618438565,760900,0.0,1.0
2009-03-02,6.72,6.99,6.52,6.7,5.44452991371857,603700,0.0,1.0
2009-02-27,6.44,6.98,6.35,6.83,5.55017004637281,510000,0.0,1.0
2009-02-26,6.49,6.9,6.409,6.52,5.29825896081269,656900,0.0,1.0
2009-02-25,6.15,6.47,5.98,6.4,5.20074499220878,1050100,0.0,1.0
2009-02-24,6.67,6.67,4.76,6.15,4.99759089095062,3134100,0.0,1.0
2009-02-23,6.63,6.7697,6.32,6.49,5.27388046866171,740500,0.0,1.0
2009-02-20,6.22,6.67,6.02,6.55,5.32263745296367,529800,0.0,1.0
2009-02-19,6.15,6.36,6.0,6.22,5.05447403930291,573500,0.0,1.0
2009-02-18,6.09,6.16,5.79,5.94,4.82694144589377,459700,0.0,1.0
2009-02-17,6.15,6.25,5.985,6.04,4.90820308639703,359000,0.0,1.0
2009-02-13,6.62,6.705,6.38,6.45,5.24137581246041,312600,0.0,1.0
2009-02-12,6.42,6.58,6.23,6.51,5.29013279676237,515800,0.0,1.0
2009-02-11,6.65,6.7499,6.35,6.52,5.29825896081269,325000,0.0,1.0
2009-02-10,6.97,7.13,6.48,6.59,5.35514210916498,492000,0.0,1.0
2009-02-09,6.95,7.0,6.72,7.0,5.68831483522835,392500,0.0,1.0
2009-02-06,6.95,7.07,6.91,7.0,5.68831483522835,371000,0.0,1.0
2009-02-05,6.85,7.05,6.32,6.97,5.66393634307737,504900,0.0,1.0
2009-02-04,7.08,7.2,6.75,6.87,5.58267470257411,299600,0.0,1.0
2009-02-03,6.85,7.15,6.85,7.07,5.74519798358064,478600,0.0,1.0
2009-02-02,6.61,7.03,6.5,6.93,5.63143168687607,349600,0.0,1.0
2009-01-30,6.93,6.99,6.48,6.69,5.43640374966824,353100,0.0,1.0
2009-01-29,6.83,7.03,6.79,6.87,5.58267470257411,384900,0.0,1.0
2009-01-28,7.12,7.29,6.93,7.09,5.76145031168129,425100,0.0,1.0
2009-01-27,7.21,7.43,7.03,7.12,5.78582880383227,429400,0.0,1.0
2009-01-26,6.77,7.23,6.65,7.02,5.704567163329,655500,0.0,1.0
2009-01-23,5.82,6.73,5.8,6.65,5.40389909346693,764800,0.0,1.0
2009-01-22,5.93,6.21,5.75,5.99,4.8675722661454,662700,0.0,1.0
2009-01-21,5.55,6.12,5.32,6.11,4.96508623474932,491400,0.0,1.0
2009-01-20,6.14,6.14,5.39,5.44,4.42063324337746,451700,0.0,1.0
2009-01-16,6.01,6.29,5.84,6.22,5.05447403930291,402500,0.0,1.0
2009-01-15,5.79,6.16,5.25,5.9,4.79443678969247,662100,0.0,1.0
2009-01-14,6.17,6.23,5.7,5.79,4.70504898513888,692600,0.0,1.0
2009-01-13,6.5,6.62,6.06,6.18,5.0219693831016,680600,0.0,1.0
2009-01-12,6.05,6.63,6.05,6.53,5.30638512486302,696400,0.0,1.0
2009-01-09,6.3,6.31,6.0,6.13,4.98133856284997,440200,0.0,1.0
2009-01-08,6.0,6.58,5.95,6.26,5.08697869550421,584400,0.0,1.0
2009-01-07,5.64,6.28,5.46,6.03,4.90007692234671,872300,0.0,1.0
2009-01-06,5.21,5.8,5.17,5.73,4.65629200083692,708400,0.0,1.0
2009-01-05,5.08,5.2,4.75,5.17,4.20122681401865,446400,0.0,1.0
2009-01-02,4.72,5.07,4.58,5.02,4.07933435326376,588500,0.0,1.0
2008-12-31,4.71,4.87,4.505,4.71,3.82742326770365,722100,0.0,1.0
2008-12-30,4.43,4.71,4.35,4.69,3.811170939603,365200,0.0,1.0
2008-12-29,4.38,4.4,4.26,4.4,3.57551218214354,245300,0.0,1.0
2008-12-26,4.34,4.45,4.2,4.38,3.55925985404288,272400,0.0,1.0
2008-12-24,4.39,4.4,4.27,4.31,3.5023767056906,94000,0.0,1.0
2008-12-23,4.45,4.59,4.24,4.28,3.47799821353962,350100,0.0,1.0
2008-12-22,4.68,4.7,4.2,4.39,3.56738601809321,522500,0.0,1.0
2008-12-19,4.67,4.69,4.44,4.58,3.72178313504941,614200,0.0,1.0
2008-12-18,4.29,4.61,4.25,4.42,3.59176451024419,898500,0.0,1.0
2008-12-17,4.16,4.39,4.05,4.28,3.47799821353962,1211400,0.0,1.0
2008-12-16,4.21,4.44,4.09,4.32,3.51050286974093,708700,0.0,1.0
2008-12-15,4.58,4.58,4.02,4.11,3.33985342468408,340300,0.0,1.0
2008-12-12,4.09,4.72,4.01,4.53,3.68115231479778,388400,0.0,1.0
2008-12-11,4.3,4.37,4.05,4.18,3.39673657303636,615800,0.0,1.0
2008-12-10,4.02,4.28,4.02,4.24,3.44549355733832,252800,0.0,1.0
2008-12-09,4.04,4.17,3.87,3.96,3.21796096392918,347800,0.0,1.0
2008-12-08,3.86,4.11,3.8301,4.08,3.3154749325331,346000,0.0,1.0
2008-12-05,3.41,3.83,3.19,3.78,3.07169001102331,404500,0.0,1.0
2008-12-04,3.6,3.79,3.46,3.48,2.82790508951352,297000,0.0,1.0
2008-12-03,3.47,3.65,3.22,3.65,2.96604987836907,392100,0.0,1.0
2008-12-02,3.23,3.42,3.06,3.42,2.77914810521157,297700,0.0,1.0
2008-12-01,3.76,3.79,3.15,3.17,2.57599400395341,325200,0.0,1.0
2008-11-28,3.79,3.92,3.73,3.86,3.13669932342592,129400,0.0,1.0
2008-11-26,3.5,3.88,3.38,3.88,3.15295165152657,414200,0.0,1.0
2008-11-25,2.92,3.54,2.92,3.54,2.87666207381548,417200,0.0,1.0
2008-11-24,3.2,3.2,2.79,2.89,2.34846141054428,837500,0.0,1.0
2008-11-21,3.06,3.06,2.61,3.03,2.46222770724884,576200,0.0,1.0
2008-11-20,3.11,3.28,2.83,2.83,2.29970442624232,675900,0.0,1.0
2008-11-19,3.69,3.81,3.07,3.09,2.5109846915508,494100,0.0,1.0
2008-11-18,3.92,3.96,3.6,3.82,3.10419466722461,243700,0.0,1.0
2008-11-17,3.93,4.17,3.9,3.91,3.17733014367755,431500,0.0,1.0
2008-11-14,4.23,4.27,3.8,3.87,3.14482548747625,403600,0.0,1.0
2008-11-13,3.99,4.3,3.6434,4.3,3.49425054164027,470800,0.0,1.0
2008-11-12,4.34,4.38,3.93,3.96,3.21796096392918,397400,0.0,1.0
2008-11-11,4.77,4.77,4.39,4.4,3.57551218214354,328000,0.0,1.0
2008-11-10,5.19,5.19,4.67,4.8,3.90055874415658,334900,0.0,1.0
2008-11-07,5.15,5.22,4.96,5.04,4.09558668136441,353700,0.0,1.0
2008-11-06,5.24,5.27,5.02,5.09,4.13621750161604,336200,0.0,1.0
2008-11-05,5.93,5.93,5.24,5.28,4.29061461857224,500000,0.0,1.0
2008-11-04,5.9,5.95,5.71,5.92,4.81068911779312,405000,0.0,1.0
2008-11-03,5.94,6.17,5.75,5.8,4.71317514918921,571500,0.0,1.0
2008-10-31,5.76,6.0,5.59,5.95,4.8350676099441,604000,0.0,1.0
2008-10-30,5.06,5.68,4.98,5.63,4.57503036033366,626500,0.0,1.0
2008-10-29,5.0,5.33,4.86,4.91,3.98994654871017,1128900,0.0,1.0
2008-10-28,5.07,5.2,4.81,4.97,4.03870353301213,644000,0.0,1.0
2008-10-27,5.1,5.5,4.97,4.97,4.03870353301213,484400,0.0,1.0
2008-10-24,5.33,5.4,5.02,5.25,4.26623612642126,905700,0.0,1.0
2008-10-23,5.91,5.96,5.5,5.6,4.55065186818268,632800,0.0,1.0
2008-10-22,6.15,6.33,5.76,5.84,4.74567980539051,855600,0.0,1.0
2008-10-21,6.28,6.4,5.92,5.99,4.8675722661454,622800,0.0,1.0
2008-10-20,6.48,6.64,6.33,6.4,5.20074499220878,478400,0.0,1.0
2008-10-17,6.27,6.64,5.89,6.43,5.22512348435976,1075300,0.0,1.0
2008-10-16,6.77,7.14,6.3,6.49,5.27388046866171,1473600,0.0,1.0
2008-10-15,7.45,7.45,6.61,6.72,5.46078224181922,887200,0.0,1.0
2008-10-14,9.6,9.6,6.75,7.45,6.05399221749303,2020400,0.0,1.0
2008-10-13,9.91,10.15,9.84,10.0,8.12616405032622,237300,0.0,1.0
2008-10-10,8.95,9.71,8.69,9.53,7.74423433996088,938100,0.0,1.0
2008-10-09,9.74,9.98,9.33,9.39,7.63046804325632,427200,0.0,1.0
2008-10-08,9.57,10.15,9.57,9.77,7.93926227716871,498300,0.0,1.0
2008-10-07,10.18,10.38,9.65,9.75,7.92300994906806,472500,0.0,1.0
2008-10-06,10.45,10.57,9.9,10.13,8.23180418298046,992100,0.0,1.0
2008-10-03,11.47,11.54,10.73,10.73,8.71937402600003,255400,0.0,1.0
2008-10-02,12.01,12.01,11.29,11.32,9.19881770496928,257400,0.0,1.0
2008-10-01,12.03,12.07,11.73,11.97,9.72701836824048,286900,0.0,1.0
2008-09-30,11.8,12.17,11.35,12.14,9.86516315709603,425100,0.0,1.0
2008-09-29,12.1,12.27,11.2916,11.47,9.32071016572417,441500,0.0,1.0
2008-09-26,12.01,12.53,11.98,12.3,9.99518178190125,259300,0.0,1.0
2008-09-25,12.24,12.46,12.22,12.26,9.96267712569994,269000,0.0,1.0
2008-09-24,12.69,12.75,12.19,12.21,9.92204630544831,163900,0.0,1.0
2008-09-23,12.67,12.97,12.56,12.65,10.2795975236627,271700,0.0,1.0
2008-09-22,13.33,13.33,12.51,12.59,10.2308405393607,437200,0.0,1.0
2008-09-19,13.47,13.7,13.2,13.37,10.8646813352862,1025300,0.0,1.0
2008-09-18,12.87,12.87,12.1,12.66,10.287723687713,761800,0.0,1.0
2008-09-17,13.15,13.2,12.59,12.59,10.2308405393607,634000,0.0,1.0
2008-09-16,12.71,13.49,12.62,13.36,10.8565551712358,462000,0.0,1.0
2008-09-15,12.92,13.4,12.79,13.04,10.5965179216254,658600,0.0,1.0
2008-09-12,13.23,13.35,12.95,13.14,10.6777795621286,615300,0.0,1.0
2008-09-11,12.87,13.82,12.87,13.49,10.9621953038901,540600,0.0,1.0
2008-09-10,13.49,13.68,13.27,13.35,10.8484290071855,526800,0.0,1.0
2008-09-09,13.41,13.58,13.24,13.24,10.7590412026319,768300,0.0,1.0
2008-09-08,13.52,13.8,13.4,13.5,10.9703214679404,608800,0.0,1.0
2008-09-05,12.98,13.22,12.7,13.11,10.6534010699777,292100,0.0,1.0
2008-09-04,13.28,13.35,12.96,13.07,10.6208964137764,274300,0.0,1.0
2008-09-03,13.42,13.57,13.27,13.43,10.9134383195881,394400,0.0,1.0
2008-09-02,13.89,14.2,13.44,13.48,10.9540691398397,446800,0.0,1.0
2008-08-29,13.56,13.67,13.33,13.4,10.8890598274371,219000,0.0,1.0
2008-08-28,13.31,13.615,13.19,13.61,11.059709272494,304000,0.0,1.0
2008-08-27,13.36,13.43,13.23,13.31,10.8159243509842,277000,0.0,1.0
2008-08-26,13.42,13.73,13.07,13.41,10.8971859914875,385300,0.0,1.0
2008-08-25,13.6,13.86,13.29,13.41,10.8971859914875,382900,0.0,1.0
2008-08-22,13.2,13.72,13.19,13.7,11.1328447489469,440200,0.0,1.0
2008-08-21,13.04,13.3,12.9,13.0,10.5640132654241,304200,0.0,1.0
2008-08-20,13.35,13.5,13.03,13.2,10.7265365464306,322500,0.0,1.0
2008-08-19,13.67,13.86,13.17,13.31,10.8159243509842,350700,0.0,1.0
2008-08-18,14.02,14.12,13.66,13.76,11.1816017332489,452600,0.0,1.0
2008-08-15,13.79,14.13,13.71,13.98,11.3603773423561,490000,0.0,1.0
2008-08-14,13.3,13.84,13.27,13.74,11.1653494051482,288300,0.0,1.0
2008-08-13,13.55,13.58,13.17,13.43,10.9134383195881,413600,0.0,1.0
2008-08-12,13.53,13.7,13.38,13.6,11.0515831084437,515500,0.0,1.0
2008-08-11,13.5,14.19,13.3,13.71,11.1409709129972,602600,0.0,1.0
2008-08-08,13.09,13.64,13.09,13.53,10.9946999600914,400600,0.0,1.0
2008-08-07,13.2,13.34,12.85,13.1,10.6452749059273,452100,0.0,1.0
2008-08-06,13.38,13.57,13.03,13.46,10.9378168117391,417800,0.0,1.0
2008-08-05,12.96,13.66,12.96,13.4,10.8890598274371,737700,0.0,1.0
2008-08-04,12.88,13.06,12.41,12.82,10.4177423125182,500200,0.0,1.0
2008-08-01,12.94,13.07,12.53,12.94,10.5152562811221,392800,0.0,1.0
2008-07-31,12.84,13.24,12.74,12.96,10.5315086092228,311100,0.0,1.0
2008-07-30,13.26,13.36,12.775,12.99,10.5558871013738,344100,0.0,1.0
2008-07-29,12.86,13.34,12.85,13.07,10.6208964137764,435100,0.0,1.0
2008-07-28,12.96,13.29,12.54,12.76,10.3689853282163,635700,0.0,1.0
2008-07-25,12.93,13.38,12.76,12.98,10.5477609373234,478200,0.0,1.0
2008-07-24,13.42,13.76,12.72,12.77,10.3771114922666,637200,0.0,1.0
2008-07-23,12.62,14.2,12.62,13.36,10.8565551712358,1619600,0.0,1.0
2008-07-22,11.45,12.79,10.95,12.63,10.263345195562,1272200,0.0,1.0
2008-07-21,10.74,10.75,10.22,10.39,8.44308444828894,501400,0.0,1.0
2008-07-18,10.67,11.02,10.31,10.59,8.60560772929546,645600,0.0,1.0
2008-07-17,11.05,11.05,10.43,10.6,8.61373389334579,1154600,0.0,1.0
2008-07-16,10.35,11.08,10.2,10.88,8.84126648675493,533200,0.0,1.0
2008-07-15,10.05,10.59,9.85,10.27,8.34557047968502,605300,0.0,1.0
2008-07-14,10.6,10.7,10.16,10.23,8.31306582348372,547600,0.0,1.0
2008-07-11,10.6,10.85,10.2,10.58,8.59748156524514,1061700,0.0,1.0
2008-07-10,11.0,11.18,10.61,10.67,8.67061704169807,447000,0.0,1.0
2008-07-09,11.72,11.94,11.03,11.03,8.96315894750982,459700,0.0,1.0
2008-07-08,11.14,11.75,11.07,11.74,9.54011659508298,644600,0.0,1.0
2008-07-07,11.18,11.32,10.87,11.07,8.99566360371112,622200,0.0,1.0
2008-07-03,10.5,11.24,10.5,11.11,9.02816825991243,402500,0.0,1.0
2008-07-02,11.07,11.16,10.55,10.59,8.60560772929546,547600,0.0,1.0
2008-07-01,11.3,11.45,10.92,11.09,9.01191593181177,692100,0.0,1.0
2008-06-30,11.83,11.95,11.48,11.5,9.34508865787515,437300,0.0,1.0
2008-06-27,11.44,11.88,10.58,11.85,9.62950439963657,2038100,0.0,1.0
2008-06-26,12.56,12.57,11.79,11.79,9.58074741533461,588000,0.0,1.0
2008-06-25,12.1,12.86,12.09,12.73,10.3446068360653,452200,0.0,1.0
2008-06-24,11.7,12.23,11.5,12.09,9.8245323368444,1882400,0.0,1.0
2008-06-23,12.14,12.2,11.8,11.8,9.58887357938494,368500,0.0,1.0
2008-06-20,12.08,12.5,11.97,12.14,9.86516315709603,787400,0.0,1.0
2008-06-19,12.3,12.59,12.15,12.39,10.0683172583542,335900,0.0,1.0
2008-06-18,12.55,12.66,12.06,12.32,10.0114341100019,424600,0.0,1.0
2008-06-17,12.87,12.87,12.6,12.64,10.2714713596123,206100,0.0,1.0
2008-06-16,12.82,12.94,12.6,12.86,10.4502469687195,270900,0.0,1.0
2008-06-13,12.69,12.94,12.5,12.89,10.4746254608705,270400,0.0,1.0
2008-06-12,12.67,13.01,12.53,12.61,10.2470928674614,214200,0.0,1.0
2008-06-11,13.06,13.06,12.65,12.65,10.2795975236627,444200,0.0,1.0
2008-06-10,12.82,13.13,12.76,13.12,10.661527234028,344500,0.0,1.0
2008-06-09,13.02,13.16,12.85,12.93,10.5071301170718,297700,0.0,1.0
2008-06-06,13.64,13.65,13.02,13.02,10.5802655935247,265100,0.0,1.0
2008-06-05,13.46,13.94,13.45,13.73,11.1572232410979,370700,0.0,1.0
2008-06-04,13.02,13.45,12.99,13.44,10.9215644836384,283100,0.0,1.0
2008-06-03,13.14,13.3,12.95,13.12,10.661527234028,215900,0.0,1.0
2008-06-02,13.47,13.48,12.9,13.06,10.612770249726,402100,0.0,1.0
2008-05-30,13.66,13.66,13.37,13.46,10.9378168117391,296700,0.0,1.0
2008-05-29,13.2,13.68,13.2,13.62,11.0678354365443,388500,0.0,1.0
2008-05-28,13.0,13.25,12.69,13.23,10.7509150385816,538100,0.0,1.0
2008-05-27,12.79,13.06,12.64,12.98,10.5477609373234,199300,0.0,1.0
2008-05-23,12.72,12.83,12.5,12.75,10.3608591641659,256600,0.0,1.0
2008-05-22,12.7,13.0,12.7,12.83,10.4258684765685,186100,0.0,1.0
2008-05-21,12.91,13.13,12.63,12.7,10.3202283439143,336700,0.0,1.0
2008-05-20,12.87,12.93,12.77,12.9,10.4827516249208,235300,0.0,1.0
2008-05-19,13.04,13.05,12.5,12.95,10.5233824451724,481900,0.0,1.0
2008-05-16,13.61,13.7,12.96,13.07,10.6208964137764,336800,0.0,1.0
2008-05-15,13.69,13.69,13.12,13.6,11.0515831084437,149300,0.0,1.0
2008-05-14,13.69,14.07,13.55,13.66,11.1003400927456,190500,0.0,1.0
2008-05-13,13.5,13.75,13.39,13.7,11.1328447489469,176800,0.0,1.0
2008-05-12,13.12,13.53,13.11,13.51,10.9784476319907,190900,0.0,1.0
2008-05-09,13.0,13.24,12.94,13.05,10.6046440856757,365000,0.0,1.0
2008-05-08,13.17,13.26,13.02,13.1,10.6452749059273,219600,0.0,1.0
2008-05-07,13.34,13.64,13.13,13.14,10.6777795621286,193700,0.0,1.0
2008-05-06,13.42,13.67,13.37,13.46,10.9378168117391,206700,0.0,1.0
2008-05-05,13.4,13.56,13.21,13.51,10.9784476319907,226900,0.0,1.0
2008-05-02,13.59,13.72,13.46,13.52,10.986573796041,225600,0.0,1.0
2008-05-01,13.28,13.75,13.05,13.51,10.9784476319907,500800,0.0,1.0
2008-04-30,13.0,13.58,13.0,13.28,10.7915458588332,645900,0.0,1.0
2008-04-29,12.18,13.51,11.68,12.9,10.4827516249208,871200,0.0,1.0
2008-04-28,13.18,13.28,12.5,12.69,10.312102179864,892600,0.0,1.0
2008-04-25,13.02,13.22,12.81,13.09,10.637148741877,166300,0.0,1.0
2008-04-24,12.83,13.13,12.57,12.94,10.5152562811221,264800,0.0,1.0
2008-04-23,12.65,12.97,12.52,12.84,10.4339946406189,429600,0.0,1.0
2008-04-22,12.91,12.94,12.49,12.65,10.2795975236627,202700,0.0,1.0
2008-04-21,12.97,13.22,12.9,13.0,10.5640132654241,251700,0.0,1.0
2008-04-18,12.86,13.12,12.69,13.05,10.6046440856757,340600,0.0,1.0
2008-04-17,12.66,12.79,12.59,12.63,10.263345195562,270400,0.0,1.0
2008-04-16,12.73,12.77,12.51,12.74,10.3527330001156,470100,0.0,1.0
2008-04-15,12.88,12.88,12.39,12.59,10.2308405393607,671600,0.0,1.0
2008-04-14,12.79,12.98,12.68,12.77,10.3771114922666,447700,0.0,1.0
2008-04-11,13.07,13.09,12.79,12.84,10.4339946406189,268800,0.0,1.0
2008-04-10,13.13,13.37,12.905,13.2,10.7265365464306,255100,0.0,1.0
2008-04-09,13.91,13.98,13.1,13.16,10.6940318902293,300400,0.0,1.0
2008-04-08,13.92,13.96,13.69,13.93,11.3197465221044,180000,0.0,1.0
2008-04-07,14.22,14.24,13.93,14.09,11.4497651469096,126900,0.0,1.0
2008-04-04,14.03,14.37,13.67,14.13,11.4822698031109,270900,0.0,1.0
2008-04-03,13.9,14.23,13.78,14.11,11.4660174750103,236300,0.0,1.0
2008-04-02,14.16,14.4,13.83,14.02,11.3928819985574,270800,0.0,1.0
2008-04-01,13.72,14.07,13.51,14.03,11.4010081626077,380600,0.0,1.0
2008-03-31,13.3,13.78,12.96,13.49,10.9621953038901,421000,0.0,1.0
2008-03-28,13.2,13.68,12.73,13.23,10.7509150385816,440100,0.0,1.0
2008-03-27,14.0,14.13,13.64,13.84,11.2466110456515,421800,0.0,1.0
2008-03-26,14.23,14.29,13.86,14.04,11.409134326658,296800,0.0,1.0
2008-03-25,14.95,15.05,14.0,14.35,11.6610454122181,545500,0.0,1.0
2008-03-24,14.55,15.18,14.55,14.92,12.1242367630867,631200,0.0,1.0
2008-03-20,13.42,14.72,13.13,14.51,11.7910640370233,1160600,0.0,1.0
2008-03-19,13.59,13.59,13.27,13.36,10.8565551712358,396200,0.0,1.0
2008-03-18,13.44,13.59,13.02,13.37,10.8646813352862,379000,0.0,1.0
2008-03-17,12.65,13.29,12.63,13.14,10.6777795621286,460100,0.0,1.0
2008-03-14,13.45,13.46,12.76,13.01,10.5721394294744,304200,0.0,1.0
2008-03-13,13.2,13.5,12.98,13.36,10.8565551712358,583600,0.0,1.0
2008-03-12,13.39,13.53,13.21,13.38,10.8728074993365,487400,0.0,1.0
2008-03-11,13.31,13.45,13.035,13.34,10.8403028431352,489000,0.0,1.0
2008-03-10,12.9,13.18,12.9,13.02,10.5802655935247,414800,0.0,1.0
2008-03-07,12.81,13.23,12.68,12.88,10.4664992968202,550700,0.0,1.0
2008-03-06,13.4,13.44,13.0,13.04,10.5965179216254,849600,0.0,1.0
2008-03-05,13.29,13.44,13.25,13.39,10.8809336633868,449100,0.0,1.0
2008-03-04,13.14,13.46,13.1,13.34,10.8403028431352,384500,0.0,1.0
2008-03-03,13.25,13.39,12.99,13.33,10.8321766790848,1024600,0.0,1.0
2008-02-29,13.35,13.68,13.12,13.25,10.7671673666822,942600,0.0,1.0
2008-02-28,13.98,13.98,13.47,13.54,11.0028261241417,784900,0.0,1.0
2008-02-27,13.64,14.29,13.09,14.06,11.4253866547587,804900,0.0,1.0
2008-02-26,12.55,14.32,12.52,13.74,11.1653494051482,1478400,0.0,1.0
2008-02-25,13.16,13.29,12.86,13.01,10.5721394294744,1513700,0.0,1.0
2008-02-22,13.43,13.54,13.18,13.29,10.7996720228835,950800,0.0,1.0
2008-02-21,13.97,14.08,13.36,13.42,10.9053121555378,322900,0.0,1.0
2008-02-20,13.45,13.91,13.385,13.81,11.2222325535005,338300,0.0,1.0
2008-02-19,13.62,13.83,13.4,13.49,10.9621953038901,324700,0.0,1.0
2008-02-15,13.55,13.6,13.19,13.53,10.9946999600914,336700,0.0,1.0
2008-02-14,13.91,14.18,13.53,13.63,11.0759616005946,483100,0.0,1.0
2008-02-13,14.07,14.1,13.68,14.08,11.4416389828593,433300,0.0,1.0
2008-02-12,13.4,13.82,13.37,13.68,11.1165924208463,289400,0.0,1.0
2008-02-11,13.51,13.56,13.23,13.36,10.8565551712358,574800,0.0,1.0
2008-02-08,13.74,13.87,13.42,13.61,11.059709272494,285400,0.0,1.0
2008-02-07,13.65,14.09,13.47,13.9,11.2953680299534,320700,0.0,1.0
2008-02-06,13.83,13.96,13.43,13.49,10.9621953038901,259700,0.0,1.0
2008-02-05,13.51,14.13,13.43,13.75,11.1734755691985,296900,0.0,1.0
2008-02-04,14.21,14.21,13.8,13.82,11.2303587175508,414600,0.0,1.0
2008-02-01,13.73,14.3,13.65,14.22,11.5554052795639,364100,0.0,1.0
2008-01-31,12.91,13.82,12.88,13.61,11.059709272494,484200,0.0,1.0
2008-01-30,13.23,13.51,13.04,13.08,10.6290225778267,345000,0.0,1.0
2008-01-29,13.35,13.56,13.18,13.33,10.8321766790848,340200,0.0,1.0
2008-01-28,13.21,13.35,12.95,13.3,10.8077981869339,308100,0.0,1.0
2008-01-25,13.7,13.79,13.03,13.25,10.7671673666822,433600,0.0,1.0
2008-01-24,13.65,13.96,13.23,13.26,10.7752935307326,472800,0.0,1.0
2008-01-23,12.13,13.8,11.85,13.6,11.0515831084437,1136100,0.0,1.0
2008-01-22,11.63,12.49,11.63,12.17,9.88954164924701,508600,0.0,1.0
2008-01-18,12.19,12.39,11.99,12.13,9.8570369930457,1089500,0.0,1.0
2008-01-17,12.1775,12.23,11.92,12.13,9.8570369930457,591900,0.0,1.0
2008-01-16,11.89,12.38,11.89,12.13,9.8570369930457,822800,0.0,1.0
2008-01-15,11.88,11.93,11.7,11.87,9.64575672773722,674600,0.0,1.0
2008-01-14,11.96,12.4,11.75,12.07,9.80828000874374,825700,0.0,1.0
2008-01-11,12.22,12.22,11.72,11.86,9.63763056368689,682000,0.0,1.0
2008-01-10,11.7,12.59,11.6,12.33,10.0195602740522,540300,0.0,1.0
2008-01-09,11.54,11.9,11.42,11.81,9.59699974343526,530100,0.0,1.0
2008-01-08,12.17,12.3,11.51,11.59,9.41822413432809,841900,0.0,1.0
2008-01-07,11.8,12.19,11.71,12.02,9.76764918849211,774300,0.0,1.0
2008-01-04,11.95,11.95,11.3,11.72,9.52386426698233,760400,0.0,1.0
2008-01-03,12.78,12.78,11.86,12.09,9.8245323368444,942900,0.0,1.0
2008-01-02,13.25,13.4,12.71,12.8,10.4014899844176,389400,0.0,1.0
2007-12-31,13.14,13.23,12.9,13.23,10.7509150385816,367600,0.0,1.0
2007-12-28,13.76,13.79,13.16,13.16,10.6940318902293,234500,0.0,1.0
2007-12-27,13.69,13.86,13.5201,13.77,11.1897278972992,378000,0.0,1.0
2007-12-26,13.53,13.59,13.41,13.47,10.9459429757894,225600,0.0,1.0
2007-12-24,12.96,13.56,12.94,13.56,11.0190784522424,152000,0.0,1.0
2007-12-21,13.11,13.23,12.88,13.04,10.5965179216254,532000,0.0,1.0
2007-12-20,12.9,13.0,12.58,13.0,10.5640132654241,536800,0.0,1.0
2007-12-19,12.99,13.09,12.52,12.75,10.3608591641659,400700,0.0,1.0
2007-12-18,12.97,13.11,12.25,12.94,10.5152562811221,570100,0.0,1.0
2007-12-17,12.72,13.03,12.55,12.84,10.4339946406189,509900,0.0,1.0
2007-12-14,12.9,12.99,12.68,12.77,10.3771114922666,441500,0.0,1.0
2007-12-13,13.21,13.37,12.94,13.11,10.6534010699777,293700,0.0,1.0
2007-12-12,13.77,13.79,13.17,13.35,10.8484290071855,380100,0.0,1.0
2007-12-11,13.78,14.0,13.29,13.45,10.9296906476888,386600,0.0,1.0
2007-12-10,13.84,14.05,13.71,13.84,11.2466110456515,353400,0.0,1.0
2007-12-07,13.92,13.98,13.68,13.73,11.1572232410979,592900,0.0,1.0
2007-12-06,13.18,13.88,13.1,13.79,11.2059802253999,727900,0.0,1.0
2007-12-05,13.3,13.51,13.05,13.25,10.7671673666822,351400,0.0,1.0
2007-12-04,13.42,13.55,13.17,13.31,10.8159243509842,408400,0.0,1.0
2007-12-03,13.805,13.84,13.52,13.57,11.0272046162927,506900,0.0,1.0
2007-11-30,14.0,14.02,13.75,13.86,11.2628633737521,417100,0.0,1.0
2007-11-29,13.72,13.83,13.59,13.79,11.2059802253999,435200,0.0,1.0
2007-11-28,13.5,13.82,13.44,13.8,11.2141063894502,904200,0.0,1.0
2007-11-27,13.51,13.56,13.25,13.34,10.8403028431352,533900,0.0,1.0
2007-11-26,13.59,13.68,13.4,13.44,10.9215644836384,524900,0.0,1.0
2007-11-23,13.41,13.56,13.34,13.54,11.0028261241417,114900,0.0,1.0
2007-11-21,13.44,13.51,13.17,13.25,10.7671673666822,514100,0.0,1.0
2007-11-20,13.8,14.02,13.37,13.56,11.0190784522424,882500,0.0,1.0
2007-11-19,13.77,13.95,13.57,13.83,11.2384848816012,442000,0.0,1.0
