,BFH_Open,BFH_High,BFH_Low,BFH_Close,BFH_Adj Close,BFH_Volume,BFH_Dividend Amount,BFH_Split Coefficient
2007-12-05,77.71,78.24,75.73,76.92,54.0158012921431,4182100,0.0,1.0
2007-12-04,77.24,77.97,73.71,77.5,54.4230967257032,4216900,0.0,1.0
2007-12-03,77.61,78.35,77.26,77.75,54.5986551022377,892400,0.0,1.0
2007-11-30,77.2801,78.09,76.9,77.7,54.5635434269308,5593000,0.0,1.0
2007-11-29,77.95,78.1,63.65,77.5,54.4230967257032,33813000,0.0,1.0
2007-11-28,77.86,78.41,77.54,78.05,54.8093251540791,1562000,0.0,1.0
2007-11-27,77.94,78.3,76.83,77.41,54.3598957101508,1996200,0.0,1.0
2007-11-26,77.55,78.47,77.38,77.85,54.6688784528515,1178800,0.0,1.0
2007-11-23,76.9,77.49,76.85,77.46,54.3950073854577,149600,0.0,1.0
2007-11-21,76.65,77.51,76.1,76.73,53.8823769259768,998900,0.0,1.0
2007-11-20,76.84,77.5,76.55,76.68,53.8472652506699,2656500,0.0,1.0
2007-11-19,77.9,78.18,76.17,76.8,53.9315332714065,3187800,0.0,1.0
2007-11-16,77.5,77.95,77.02,77.74,54.5916327671763,1794300,0.0,1.0
2007-11-15,77.15,78.22,77.09,77.51,54.4301190607646,1592100,0.0,1.0
2007-11-14,79.25,79.33,76.67,77.23,54.2334936790459,6880400,0.0,1.0
2007-11-13,78.12,79.33,78.02,79.33,55.7081840419359,1739100,0.0,1.0
2007-11-12,77.4,78.7,77.4,77.85,54.6688784528515,1737600,0.0,1.0
2007-11-09,77.8,78.46,76.27,77.26,54.2545606842301,5293700,0.0,1.0
2007-11-08,78.49,78.91,76.5,78.14,54.8725261696316,6422400,0.0,1.0
2007-11-07,80.16,80.23,77.35,78.5,55.1253302318413,8260500,0.0,1.0
2007-11-06,80.27,80.43,80.09,80.26,56.3612612026444,859600,0.0,1.0
2007-11-05,79.9,80.51,79.76,80.04,56.206769831294,1446400,0.0,1.0
2007-11-02,80.1,80.5,79.85,80.1,56.2489038416623,1354400,0.0,1.0
2007-11-01,80.21,80.29,79.87,79.95,56.1435688157416,1420300,0.0,1.0
2007-10-31,80.25,80.52,80.07,80.4,56.4595738935037,1543400,0.0,1.0
2007-10-30,80.52,80.65,80.05,80.22,56.3331718623988,3170600,0.0,1.0
2007-10-29,80.6,80.61,80.45,80.5,56.5297972441175,322900,0.0,1.0
2007-10-26,80.7,80.7,80.41,80.41,56.4665962285651,589700,0.0,1.0
2007-10-25,80.59,80.67,80.16,80.6,56.6000205947313,765000,0.0,1.0
2007-10-24,80.28,80.72,80.24,80.72,56.6842886154679,1267500,0.0,1.0
2007-10-23,80.78,80.79,80.09,80.3,56.3893505428899,1761200,0.0,1.0
2007-10-22,80.45,80.7,80.4,80.45,56.4946855688106,1113500,0.0,1.0
2007-10-19,80.62,80.65,80.28,80.6,56.6000205947313,1138800,0.0,1.0
2007-10-18,80.52,80.75,80.43,80.65,56.6351322700382,1676600,0.0,1.0
2007-10-17,80.18,80.25,79.99,80.25,56.354238867583,1289300,0.0,1.0
2007-10-16,79.65,80.28,79.64,80.0,56.1786804910485,3758200,0.0,1.0
2007-10-15,79.7,79.7,79.15,79.64,55.9258764288387,415600,0.0,1.0
2007-10-12,79.74,79.76,79.53,79.65,55.9328987639001,416500,0.0,1.0
2007-10-11,79.75,79.9,79.1,79.5,55.8275637379794,1709300,0.0,1.0
2007-10-10,79.6,79.72,79.36,79.64,55.9258764288387,1101800,0.0,1.0
2007-10-09,79.21,79.75,79.21,79.75,56.0031221145139,623100,0.0,1.0
2007-10-08,78.78,79.46,78.78,79.35,55.7222287120587,491800,0.0,1.0
2007-10-05,78.8,79.04,78.38,79.04,55.5045363251559,874200,0.0,1.0
2007-10-04,78.4,78.68,78.11,78.5,55.1253302318413,1190800,0.0,1.0
2007-10-03,78.1,78.65,77.91,78.4,55.0551068812275,4815000,0.0,1.0
2007-10-02,77.14,78.77,77.14,77.75,54.5986551022377,1677200,0.0,1.0
2007-10-01,77.3,77.5,77.02,77.31,54.289672359537,1541900,0.0,1.0
2007-09-28,77.45,77.72,77.29,77.44,54.3809627153349,2006400,0.0,1.0
2007-09-27,77.3,77.74,77.21,77.57,54.4722530711329,1548800,0.0,1.0
2007-09-26,77.7,77.78,76.99,77.25,54.2475383491687,1542900,0.0,1.0
2007-09-25,77.8,77.95,77.4,77.6,54.493320076317,2731900,0.0,1.0
2007-09-24,78.62,78.73,77.32,77.75,54.5986551022377,2904600,0.0,1.0
2007-09-21,79.3,79.38,78.15,78.54,55.1534195720868,3757000,0.0,1.0
2007-09-20,78.7,79.39,78.65,79.37,55.7362733821815,1320800,0.0,1.0
2007-09-19,79.53,79.6,78.74,78.88,55.3921789641738,936100,0.0,1.0
2007-09-18,78.23,78.99,78.17,78.75,55.3008886083758,910900,0.0,1.0
2007-09-17,78.45,78.65,78.13,78.23,54.935727185184,1188100,0.0,1.0
2007-09-14,78.5,78.8,78.311,78.64,55.2236429227006,923700,0.0,1.0
2007-09-13,79.14,79.29,78.5,78.5,55.1253302318413,1142700,0.0,1.0
2007-09-12,79.05,79.34,78.95,79.04,55.5045363251559,739600,0.0,1.0
2007-09-11,78.84,79.24,78.82,79.24,55.6449830263835,608600,0.0,1.0
2007-09-10,78.8,78.97,78.64,78.82,55.3500449538055,460900,0.0,1.0
2007-09-07,78.02,79.06,78.02,78.8,55.3360002836827,1036400,0.0,1.0
2007-09-06,78.63,79.39,78.48,78.75,55.3008886083758,1221200,0.0,1.0
2007-09-05,78.31,78.66,78.22,78.59,55.1885312473937,533100,0.0,1.0
2007-09-04,78.1,78.66,78.04,78.51,55.1323525669027,1130700,0.0,1.0
2007-08-31,77.28,78.63,77.25,78.45,55.0902185565344,2615200,0.0,1.0
2007-08-30,75.15,76.19,75.15,75.95,53.3346347911891,1247100,0.0,1.0
2007-08-29,75.8,76.1,75.5,75.71,53.166098749716,750100,0.0,1.0
2007-08-28,75.97,76.86,75.6,75.6,53.0888530640408,1442100,0.0,1.0
2007-08-27,76.99,77.04,76.43,76.72,53.8753545909155,649400,0.0,1.0
2007-08-24,77.0,77.42,76.69,77.15,54.1773149985549,629200,0.0,1.0
2007-08-23,77.72,77.72,77.0,77.01,54.0790023076955,1146100,0.0,1.0
2007-08-22,76.75,77.45,76.25,77.38,54.3388287049666,2966600,0.0,1.0
2007-08-21,74.0,76.14,74.0,76.11,53.4469921521712,1326100,0.0,1.0
2007-08-20,72.73,74.19,72.39,74.14,52.0635921450792,675900,0.0,1.0
2007-08-17,73.91,74.45,71.36,72.9,51.1928225974679,1100800,0.0,1.0
2007-08-16,72.15,72.9,70.88,71.7,50.3501423901022,2249000,0.0,1.0
2007-08-15,73.84,74.25,72.77,73.22,51.4175373194321,2919800,0.0,1.0
2007-08-14,74.5,74.67,73.79,73.95,51.9301677789129,1319200,0.0,1.0
2007-08-13,74.51,74.91,74.37,74.48,52.3023515371661,2306800,0.0,1.0
2007-08-10,74.25,75.26,73.24,74.38,52.2321281865523,2879300,0.0,1.0
2007-08-09,75.53,76.32,75.25,75.7,53.1590764146546,1400000,0.0,1.0
2007-08-08,76.4,77.2,76.05,76.11,53.4469921521712,1023600,0.0,1.0
2007-08-07,76.14,76.38,75.72,76.04,53.3978358067416,1646300,0.0,1.0
2007-08-06,77.4,77.58,75.78,76.45,53.6857515442582,1983200,0.0,1.0
2007-08-03,77.31,77.75,76.98,77.25,54.2475383491687,1687900,0.0,1.0
2007-08-02,76.61,77.31,76.5,77.11,54.1492256583093,1408200,0.0,1.0
2007-08-01,76.79,76.98,76.35,76.5,53.7208632195651,1783400,0.0,1.0
2007-07-31,76.65,77.57,76.34,76.8,53.9315332714065,2294200,0.0,1.0
2007-07-30,75.85,76.6,75.5,76.22,53.5242378378464,1919300,0.0,1.0
2007-07-27,75.05,76.1,74.7,75.33,52.8992500173835,3092400,0.0,1.0
2007-07-26,75.5,75.96,74.16,74.87,52.57622260456,5221600,0.0,1.0
2007-07-25,77.05,77.05,75.97,76.16,53.4821038274781,1765600,0.0,1.0
2007-07-24,77.44,77.6,76.67,76.85,53.9666449467134,1453800,0.0,1.0
2007-07-23,78.52,78.52,77.56,77.58,54.4792754061942,405200,0.0,1.0
2007-07-20,77.66,77.87,77.61,77.69,54.5565210918694,605800,0.0,1.0
2007-07-19,77.85,77.91,77.51,77.66,54.5354540866853,1072600,0.0,1.0
2007-07-18,77.41,77.5,77.09,77.35,54.3177616997825,589900,0.0,1.0
2007-07-17,77.54,77.65,77.35,77.47,54.402029720519,633100,0.0,1.0
2007-07-16,77.25,78.13,77.21,77.54,54.4511860659487,507600,0.0,1.0
2007-07-13,77.22,77.44,77.03,77.35,54.3177616997825,946100,0.0,1.0
2007-07-12,77.75,77.8,77.15,77.39,54.345851040028,722100,0.0,1.0
2007-07-11,77.85,78.05,77.53,77.61,54.5003424113784,733400,0.0,1.0
2007-07-10,78.24,78.24,77.66,77.9,54.7039901281584,1136300,0.0,1.0
2007-07-09,77.93,78.24,77.9,78.17,54.8935931748157,600200,0.0,1.0
2007-07-06,77.91,78.18,77.9,78.16,54.8865708397543,878600,0.0,1.0
2007-07-05,77.58,77.93,77.25,77.9,54.7039901281584,1020400,0.0,1.0
2007-07-03,77.46,77.57,77.31,77.39,54.345851040028,130500,0.0,1.0
2007-07-02,77.3,77.49,77.13,77.4,54.3528733750894,796400,0.0,1.0
2007-06-29,77.32,77.43,77.12,77.28,54.2686053543528,705200,0.0,1.0
2007-06-28,77.01,77.25,76.9,77.2,54.2124266738618,811900,0.0,1.0
2007-06-27,77.01,77.12,76.63,77.01,54.0790023076955,1620500,0.0,1.0
2007-06-26,77.34,77.43,77.0,77.18,54.198382003739,681900,0.0,1.0
2007-06-25,77.5,77.6,77.06,77.14,54.1702926634935,1843800,0.0,1.0
2007-06-22,77.66,77.75,77.44,77.56,54.4652307360715,1101200,0.0,1.0
2007-06-21,77.61,77.77,77.55,77.66,54.5354540866853,577800,0.0,1.0
2007-06-20,77.85,77.85,77.69,77.7,54.5635434269308,894500,0.0,1.0
2007-06-19,77.44,77.85,77.42,77.85,54.6688784528515,959800,0.0,1.0
2007-06-18,77.35,77.6,77.35,77.57,54.4722530711329,917400,0.0,1.0
2007-06-15,77.48,77.51,77.26,77.3,54.2826500244756,2103800,0.0,1.0
2007-06-14,77.44,77.63,77.24,77.3,54.2826500244756,1896000,0.0,1.0
2007-06-13,77.5,77.62,77.28,77.35,54.3177616997825,1654600,0.0,1.0
2007-06-12,77.65,77.68,77.36,77.42,54.3669180452121,1661700,0.0,1.0
2007-06-11,77.76,77.83,77.5,77.64,54.5214094165625,1607800,0.0,1.0
2007-06-08,77.82,77.92,77.63,77.74,54.5916327671763,1103300,0.0,1.0
2007-06-07,77.9201,77.98,77.79,77.79,54.6267444424832,2698200,0.0,1.0
2007-06-06,78.0,78.09,77.88,77.92,54.7180347982812,1365400,0.0,1.0
2007-06-05,77.95,78.01,77.85,78.01,54.7812358138336,2268300,0.0,1.0
2007-06-04,77.8,77.99,77.8,77.99,54.7671911437109,947700,0.0,1.0
2007-06-01,77.93,77.98,77.77,77.81,54.640789112606,2003300,0.0,1.0
2007-05-31,78.11,78.15,77.74,77.92,54.7180347982812,1983700,0.0,1.0
2007-05-30,77.75,78.0,77.71,77.81,54.640789112606,2553200,0.0,1.0
2007-05-29,77.76,77.99,77.73,77.73,54.584610432115,2185300,0.0,1.0
2007-05-25,77.52,77.95,77.51,77.75,54.5986551022377,1149800,0.0,1.0
2007-05-24,77.62,77.8,77.45,77.55,54.4582084010101,3212800,0.0,1.0
2007-05-23,77.85,77.9,77.46,77.51,54.4301190607646,5555100,0.0,1.0
2007-05-22,78.0,78.12,77.5,77.75,54.5986551022377,3210100,0.0,1.0
2007-05-21,78.3633,78.46,77.89,78.0,54.7742134787722,4591800,0.0,1.0
2007-05-18,78.31,78.55,78.02,78.33,55.0059505357978,4713700,0.0,1.0
2007-05-17,79.93,80.3,77.69,78.46,55.0972408915958,24804400,0.0,1.0
2007-05-16,62.9,63.07,61.45,62.96,44.2126215464551,1249400,0.0,1.0
2007-05-15,63.66,64.36,62.79,62.8,44.100264185473,1040300,0.0,1.0
2007-05-14,63.15,63.92,62.96,63.53,44.6128946449539,1082500,0.0,1.0
2007-05-11,63.27,63.31,62.6,62.88,44.1564428659641,600400,0.0,1.0
2007-05-10,63.35,63.56,62.73,62.85,44.1353758607799,869900,0.0,1.0
2007-05-09,62.5,63.48,62.3,63.38,44.5075596190331,1225100,0.0,1.0
2007-05-08,63.07,63.55,61.95,62.49,43.8825717985702,1294200,0.0,1.0
2007-05-07,64.23,64.24,63.7,63.75,44.7673860163042,682800,0.0,1.0
2007-05-04,64.51,64.73,64.09,64.33,45.1746814498643,704700,0.0,1.0
2007-05-03,63.69,64.53,63.42,64.38,45.2097931251712,822100,0.0,1.0
2007-05-02,63.62,63.89,63.5,63.75,44.7673860163042,1076500,0.0,1.0
2007-05-01,63.65,63.96,63.38,63.49,44.5848053047083,883900,0.0,1.0
2007-04-30,64.1,64.17,63.45,63.66,44.7041850007518,1259000,0.0,1.0
2007-04-27,64.8,64.89,64.16,64.27,45.1325474394961,825400,0.0,1.0
2007-04-26,64.4,65.01,64.35,64.83,45.5257982029334,1294100,0.0,1.0
2007-04-25,64.44,64.54,63.75,64.51,45.3010834809692,1062200,0.0,1.0
2007-04-24,63.95,64.2,63.9,64.15,45.0482794187595,968600,0.0,1.0
2007-04-23,63.66,64.16,63.5,63.93,44.8937880474091,1520100,0.0,1.0
2007-04-20,64.2,64.41,63.64,63.96,44.9148550525932,1725200,0.0,1.0
2007-04-19,63.0,64.0,61.15,63.91,44.8797433772863,4064100,0.0,1.0
2007-04-18,66.0,66.81,65.16,66.29,46.551059121895,1085700,0.0,1.0
2007-04-17,66.57,66.57,65.36,65.69,46.1297190182122,1152300,0.0,1.0
2007-04-16,66.0,67.06,65.7,66.65,46.8038631841047,613300,0.0,1.0
2007-04-13,65.11,65.58,64.8,65.54,46.0243839922914,608400,0.0,1.0
2007-04-12,65.0,65.31,64.41,65.19,45.7786022651431,513800,0.0,1.0
2007-04-11,66.14,66.14,64.61,65.0,45.6451778989769,941200,0.0,1.0
2007-04-10,66.21,66.37,65.89,65.95,46.3122997298081,668600,0.0,1.0
2007-04-09,65.7,66.81,65.6,66.23,46.5089251115267,2172000,0.0,1.0
2007-04-05,65.04,65.79,64.97,65.63,46.0875850078439,939300,0.0,1.0
2007-04-04,64.03,65.25,63.9,65.04,45.6732672392224,1186700,0.0,1.0
2007-04-03,63.0,64.24,62.89,64.02,44.9569890629615,768200,0.0,1.0
2007-04-02,61.81,62.85,61.75,62.81,44.1072865205344,808100,0.0,1.0
2007-03-30,61.59,61.77,60.68,61.62,43.2716286482301,489400,0.0,1.0
2007-03-29,61.83,61.92,61.2,61.58,43.2435393079845,425400,0.0,1.0
2007-03-28,61.25,61.55,60.25,61.47,43.1662936223094,734100,0.0,1.0
2007-03-27,62.39,62.47,61.26,61.33,43.06798093145,1042500,0.0,1.0
2007-03-26,63.44,63.5,62.4,62.6,43.9598174842454,594700,0.0,1.0
2007-03-23,63.25,63.87,63.05,63.39,44.5145819540945,731800,0.0,1.0
2007-03-22,62.91,63.25,62.28,63.25,44.4162692632352,861500,0.0,1.0
2007-03-21,61.86,63.01,61.51,62.9,44.1704875360868,628500,0.0,1.0
2007-03-20,60.83,62.05,60.63,61.85,43.4331423546418,660000,0.0,1.0
2007-03-19,60.26,61.25,59.85,61.03,42.8573108796086,1146200,0.0,1.0
2007-03-16,59.9,60.2,59.42,59.84,42.0216530073042,836700,0.0,1.0
2007-03-15,57.69,60.33,57.69,59.67,41.9022733112608,2044800,0.0,1.0
2007-03-14,57.14,57.97,56.78,57.59,40.4416276184935,1190300,0.0,1.0
2007-03-13,57.94,57.94,57.01,57.14,40.1256225407314,694300,0.0,1.0
2007-03-12,57.59,58.15,57.53,58.07,40.7786997014398,1879400,0.0,1.0
2007-03-09,59.2,59.35,57.13,57.56,40.4205606133094,1710600,0.0,1.0
2007-03-08,59.59,60.04,58.84,58.99,41.4247545270869,973000,0.0,1.0
2007-03-07,58.83,59.38,58.72,59.1,41.502000212762,801700,0.0,1.0
2007-03-06,58.0,59.23,57.75,59.0,41.4317768621482,940300,0.0,1.0
2007-03-05,58.0501,59.06,57.74,57.93,40.6803870105805,1391600,0.0,1.0
2007-03-02,59.22,59.33,58.47,58.65,41.1859951349999,737900,0.0,1.0
2007-03-01,59.71,59.73,57.56,59.3,41.6424469139897,1209700,0.0,1.0
2007-02-28,60.12,60.34,58.82,59.7,41.9233403164449,1193300,0.0,1.0
2007-02-27,60.0,61.01,59.27,60.12,42.2182783890229,1567900,0.0,1.0
2007-02-26,62.87,62.91,60.9,61.18,42.9626459055293,1648900,0.0,1.0
2007-02-23,63.68,63.94,62.93,62.95,44.2055992113938,830500,0.0,1.0
2007-02-22,63.34,63.73,62.75,63.5,44.5918276397697,514300,0.0,1.0
2007-02-21,63.0,63.85,62.85,63.21,44.3881799229897,713700,0.0,1.0
2007-02-20,63.6,64.13,62.4,63.29,44.4443586034807,1002300,0.0,1.0
2007-02-16,62.82,63.21,62.52,62.82,44.1143088555958,758200,0.0,1.0
2007-02-15,61.3,64.28,61.04,63.02,44.2547555568234,1851500,0.0,1.0
2007-02-14,60.75,61.97,60.35,61.23,42.9977575808362,2159100,0.0,1.0
2007-02-13,61.0,61.9,58.4,60.04,42.1620997085319,3709600,0.0,1.0
2007-02-12,63.35,64.01,62.49,62.67,44.0089738296751,866300,0.0,1.0
2007-02-09,64.7,65.04,63.0,63.56,44.633961650138,1074800,0.0,1.0
2007-02-08,65.4,65.42,62.05,64.59,45.3572621614602,1316400,0.0,1.0
2007-02-07,65.67,65.95,65.36,65.61,46.0735403377211,512400,0.0,1.0
2007-02-06,65.07,65.7,64.77,65.58,46.052473332537,727700,0.0,1.0
2007-02-05,66.0,66.35,63.86,64.83,45.5257982029334,1287400,0.0,1.0
2007-02-02,66.43,66.95,65.77,66.43,46.6493718127544,802200,0.0,1.0
2007-02-01,67.95,68.0,63.3415,66.2,46.4878581063426,2963800,0.0,1.0
2007-01-31,66.75,68.1,66.5,67.93,47.7027220719615,784300,0.0,1.0
2007-01-30,67.0,67.49,66.75,67.0,47.0496449112531,673500,0.0,1.0
2007-01-29,67.0,67.3,66.68,67.1,47.1198682618669,635600,0.0,1.0
2007-01-26,66.94,67.09,66.23,66.95,47.0145332359462,811200,0.0,1.0
2007-01-25,66.75,66.88,66.27,66.6,46.7687515087978,1039100,0.0,1.0
2007-01-24,66.0,66.97,65.77,66.74,46.8670641996572,938000,0.0,1.0
2007-01-23,65.25,65.93,64.67,65.91,46.2842103895625,895300,0.0,1.0
2007-01-22,64.45,64.67,63.71,64.64,45.3923738367671,798000,0.0,1.0
2007-01-19,63.66,64.07,63.23,64.04,44.9710337330843,752800,0.0,1.0
2007-01-18,64.95,65.0,63.71,63.86,44.8446317019794,550500,0.0,1.0
2007-01-17,65.38,65.75,65.02,65.06,45.6873119093452,717200,0.0,1.0
2007-01-16,65.49,66.53,65.15,65.39,45.9190489663707,705900,0.0,1.0
2007-01-12,65.52,66.24,65.16,65.42,45.9401159715549,577900,0.0,1.0
2007-01-11,65.83,66.2,65.4,65.75,46.1718530285805,677400,0.0,1.0
2007-01-10,66.14,66.14,64.67,65.83,46.2280317090715,392300,0.0,1.0
2007-01-09,64.79,65.84,64.75,65.66,46.108652013028,690300,0.0,1.0
2007-01-08,64.34,64.79,63.49,64.54,45.3221504861533,864500,0.0,1.0
2007-01-05,64.6,65.0,64.11,64.66,45.4064185068899,815100,0.0,1.0
2007-01-04,64.0,64.87,63.42,64.6,45.3642844965216,707900,0.0,1.0
2007-01-03,63.0,64.56,62.54,64.06,44.985078403207,1109500,0.0,1.0
2006-12-29,62.55,63.25,62.3,62.47,43.8685271284475,466200,0.0,1.0
2006-12-28,62.4,63.24,61.63,62.72,44.044085504982,639800,0.0,1.0
2006-12-27,61.85,62.12,61.25,62.0,43.5384773805626,473500,0.0,1.0
2006-12-26,61.07,61.81,61.0,61.71,43.3348296637825,446400,0.0,1.0
2006-12-22,62.8,62.92,60.92,61.28,43.0328692561431,903800,0.0,1.0
2006-12-21,63.65,63.74,62.2104,62.84,44.1283535257186,661500,0.0,1.0
2006-12-20,63.1,63.99,62.68,63.77,44.781430686427,748000,0.0,1.0
2006-12-19,62.75,63.38,62.51,63.16,44.3530682476827,663800,0.0,1.0
2006-12-18,63.9475,64.09,63.0,63.5,44.5918276397697,491400,0.0,1.0
2006-12-15,64.9,64.9,63.45,63.88,44.8586763721022,689400,0.0,1.0
2006-12-14,63.98,65.55,63.91,64.85,45.5398428730562,718700,0.0,1.0
2006-12-13,63.7,63.94,63.16,63.73,44.7533413461815,448300,0.0,1.0
2006-12-12,63.45,63.63,62.56,63.22,44.395202258051,693800,0.0,1.0
2006-12-11,64.09,64.31,63.76,63.9,44.872721042225,376000,0.0,1.0
2006-12-08,63.26,64.75,63.26,64.09,45.0061454083912,759300,0.0,1.0
2006-12-07,64.9,65.03,63.26,64.7,45.4345078471354,989800,0.0,1.0
2006-12-06,66.0,66.07,65.378,65.46,45.9682053118004,904200,0.0,1.0
2006-12-05,64.85,66.01,64.64,66.0,46.347411405115,804000,0.0,1.0
2006-12-04,65.0,65.26,64.53,64.95,45.61006622367,719000,0.0,1.0
2006-12-01,65.6,65.7,63.9,64.95,45.61006622367,614000,0.0,1.0
2006-11-30,64.0,65.21,63.99,64.71,45.4415301821968,1336600,0.0,1.0
2006-11-29,63.01,63.9,62.99,63.65,44.6971626656904,493700,0.0,1.0
2006-11-28,62.82,63.21,62.29,62.81,44.1072865205344,580000,0.0,1.0
2006-11-27,64.0,64.0,62.61,62.92,44.1845322062096,607800,0.0,1.0
2006-11-24,64.41,64.5,64.15,64.16,45.0553017538209,143200,0.0,1.0
2006-11-22,64.76,64.92,64.44,64.66,45.4064185068899,478400,0.0,1.0
2006-11-21,64.5,64.93,64.144,64.75,45.4696195224423,579100,0.0,1.0
2006-11-20,64.58,64.59,63.45,63.7,44.7322743409973,740200,0.0,1.0
2006-11-17,63.9,64.83,63.452,64.83,45.5257982029334,753300,0.0,1.0
2006-11-16,64.11,64.2,63.2013,64.2,45.0833910940664,766000,0.0,1.0
2006-11-15,63.05,64.15,63.04,63.86,44.8446317019794,938200,0.0,1.0
2006-11-14,62.46,63.04,61.34,63.0,44.2407108867007,826300,0.0,1.0
2006-11-13,62.35,62.75,61.8,62.23,43.6999910869743,630700,0.0,1.0
2006-11-10,60.7,62.49,60.69,62.38,43.805326112895,1115700,0.0,1.0
2006-11-09,61.12,61.46,60.36,60.5,42.4851271213554,680000,0.0,1.0
2006-11-08,60.51,61.36,60.1,61.25,43.011802250959,879300,0.0,1.0
2006-11-07,59.86,61.65,59.4701,61.22,42.9907352457748,1278600,0.0,1.0
2006-11-06,59.21,60.51,59.21,59.93,42.0848540228567,683100,0.0,1.0
2006-11-03,59.19,59.42,58.26,59.2,41.5722235633759,660300,0.0,1.0
2006-11-02,59.7,60.13,58.88,59.19,41.5652012283145,815800,0.0,1.0
2006-11-01,60.59,60.81,57.35,60.27,42.3236134149436,2172400,0.0,1.0
2006-10-31,60.94,61.0,60.261,60.72,42.6396184927058,662000,0.0,1.0
2006-10-30,60.4,61.0,60.22,60.64,42.5834398122147,666700,0.0,1.0
2006-10-27,59.76,60.54,59.6,59.95,42.0988986929794,786100,0.0,1.0
2006-10-26,59.94,60.15,59.34,59.75,41.9584519917518,612700,0.0,1.0
2006-10-25,60.67,60.8,59.0,59.48,41.7688489450945,1054800,0.0,1.0
2006-10-24,59.75,60.78,59.73,60.47,42.4640601161712,1164700,0.0,1.0
2006-10-23,60.7,62.39,59.5,59.58,41.8390722957083,2563900,0.0,1.0
2006-10-20,59.66,60.96,59.1,60.46,42.4570377811099,1901400,0.0,1.0
2006-10-19,57.42,60.43,57.25,60.43,42.4359707759257,4421500,0.0,1.0
2006-10-18,57.0,57.24,55.19,56.0,39.3250763437339,1005300,0.0,1.0
2006-10-17,56.45,57.08,56.0,56.95,39.9921981745651,887200,0.0,1.0
2006-10-16,57.0,57.34,56.66,56.83,39.9079301538285,1181300,0.0,1.0
2006-10-13,55.25,56.68,55.25,56.35,39.5708580708823,903500,0.0,1.0
2006-10-12,55.48,55.97,54.8301,55.2,38.7632895388234,931900,0.0,1.0
2006-10-11,54.99,56.05,54.51,55.31,38.8405352244986,2284800,0.0,1.0
2006-10-10,58.0,58.1,57.42,57.45,40.3433149276342,512500,0.0,1.0
2006-10-09,57.3,58.25,57.19,57.85,40.6242083300894,579300,0.0,1.0
2006-10-06,58.14,58.33,56.84,57.33,40.2590469068976,590600,0.0,1.0
2006-10-05,58.0,58.93,57.94,58.04,40.7576326962557,635100,0.0,1.0
2006-10-04,57.37,58.1,57.18,57.95,40.6944316807032,1071600,0.0,1.0
2006-10-03,54.95,56.8,54.92,56.42,39.6200144163119,853700,0.0,1.0
2006-10-02,55.1,55.33,54.34,54.94,38.5807088272275,557300,0.0,1.0
2006-09-29,54.98,55.39,54.79,55.19,38.7562672037621,631800,0.0,1.0
2006-09-28,55.25,55.74,54.42,54.98,38.608798167473,417000,0.0,1.0
2006-09-27,55.35,55.86,55.208,55.4,38.9037362400511,312100,0.0,1.0
2006-09-26,55.0,55.75,54.92,55.34,38.8616022296828,546500,0.0,1.0
2006-09-25,54.7,55.45,54.5,55.11,38.700088523271,689500,0.0,1.0
2006-09-22,54.75,54.77,54.24,54.65,38.3770611104475,373100,0.0,1.0
2006-09-21,55.79,55.85,54.75,54.91,38.5596418220434,597700,0.0,1.0
2006-09-20,54.6,55.93,54.6,55.59,39.0371606062173,778600,0.0,1.0
2006-09-19,54.55,55.15,53.47,54.5,38.2717260845268,700100,0.0,1.0
2006-09-18,54.81,55.19,54.25,54.46,38.2436367442812,743100,0.0,1.0
2006-09-15,53.88,54.93,53.88,54.8,38.4823961363682,1029300,0.0,1.0
2006-09-14,53.75,54.09,53.38,53.6,37.6397159290025,593300,0.0,1.0
2006-09-13,53.45,54.0,53.45,53.88,37.8363413107211,933400,0.0,1.0
2006-09-12,52.0,53.62,51.99,53.58,37.6256712588797,1000100,0.0,1.0
2006-09-11,51.46,51.91,50.47,51.83,36.396762623138,441100,0.0,1.0
2006-09-08,50.31,51.57,50.31,51.5,36.1650255661124,1021300,0.0,1.0
2006-09-07,50.15,50.56,49.97,50.31,35.3293676938081,597800,0.0,1.0
2006-09-06,50.13,50.55,49.97,50.18,35.2380773380101,625100,0.0,1.0
2006-09-05,51.0,51.58,50.56,50.6,35.5330154105881,582100,0.0,1.0
2006-09-01,50.61,51.37,50.61,51.06,35.8560428234117,609700,0.0,1.0
2006-08-31,50.63,50.86,50.09,50.54,35.4908814002199,595700,0.0,1.0
2006-08-30,49.91,50.78,49.5,50.38,35.3785240392378,672900,0.0,1.0
2006-08-29,49.79,50.11,48.99,50.0,35.1116753069053,697600,0.0,1.0
2006-08-28,48.55,50.09,48.27,49.6,34.83078190445,727700,0.0,1.0
2006-08-25,50.25,50.25,48.51,48.55,34.093436723005,1283700,0.0,1.0
2006-08-24,51.2,51.2,50.19,50.47,35.4417250547902,835500,0.0,1.0
2006-08-23,51.7,51.74,50.48,51.3,36.0245788648848,611300,0.0,1.0
2006-08-22,51.75,52.1,51.59,51.62,36.249293586849,482400,0.0,1.0
2006-08-21,52.75,52.75,51.3,51.74,36.3335616075856,558300,0.0,1.0
2006-08-18,52.54,52.97,51.34,52.75,37.0428174487851,959600,0.0,1.0
2006-08-17,49.95,52.61,49.8,52.54,36.8953484124961,1251000,0.0,1.0
