,NEU_Open,NEU_High,NEU_Low,NEU_Close,NEU_Adj Close,NEU_Volume,NEU_Dividend Amount,NEU_Split Coefficient
2006-05-15,51.9,51.95,47.5,48.96,32.9161966580242,581800,0.0,1.0
2006-05-12,51.75,54.16,49.01,53.11,35.7062746018723,733600,0.0,1.0
2006-05-11,56.8,60.0,55.0,55.17,37.0912289547221,658500,0.0,1.0
2006-05-10,61.99,62.0,54.47,56.57,38.0324600683094,1048700,0.0,1.0
2006-05-09,61.0,62.35,58.75,62.02,41.6965383319171,387100,0.0,1.0
2006-05-08,58.9,61.99,58.9,60.65,40.7754764564781,324100,0.0,1.0
2006-05-05,61.02,62.8,57.56,57.9,38.9266296262174,507100,0.0,1.0
2006-05-04,56.5,60.2,56.5,59.98,40.3250301378328,530700,0.0,1.0
2006-05-03,55.08,56.49,54.41,56.18,37.7702599723815,389500,0.0,1.0
2006-05-02,53.85,55.11,53.53,54.9,36.9097058113874,385600,0.0,1.0
2006-05-01,51.75,52.95,51.1,52.67,35.4104591090305,368700,0.0,1.0
2006-04-28,51.56,52.7,50.12,50.85,34.1868586613671,352500,0.0,1.0
2006-04-27,53.0,54.56,51.3,52.47,35.2759975213752,365500,0.0,1.0
2006-04-26,54.57,57.0,54.5,54.9,36.9097058113874,505600,0.0,1.0
2006-04-25,51.81,54.35,50.55,54.35,36.5399364453353,474400,0.0,1.0
2006-04-24,51.75,52.5,50.93,51.83,34.8457204408782,344400,0.0,1.0
2006-04-21,52.76,53.42,50.1,51.6,34.6910896150745,344600,0.0,1.0
2006-04-20,54.05,54.29,48.2,52.18,35.081028219275,670000,0.0,1.0
2006-04-19,50.99,54.39,50.05,53.89,36.230674793728,523600,0.0,1.0
2006-04-18,48.06,51.11,48.0,49.89,33.5414430406215,563500,0.0,1.0
2006-04-17,45.4,47.96,45.4,47.86,32.1766579259199,413700,0.0,1.0
2006-04-13,47.07,47.1,44.4,45.4,30.5227803977594,460200,0.0,1.0
2006-04-12,42.15,46.68,42.15,46.37,31.1749190978877,782000,0.0,1.0
2006-04-11,45.95,47.0,41.65,42.44,28.5327489004605,1754600,0.0,1.0
2006-04-10,55.3,57.71,47.0,47.87,32.1833810053027,1530700,0.0,1.0
2006-04-07,51.95,54.8,51.95,54.77,36.8223057794115,380200,0.0,1.0
2006-04-06,50.95,52.68,50.5,51.94,34.9196743140886,295500,0.0,1.0
2006-04-05,50.75,51.52,49.31,50.26,33.7901969777838,367500,0.0,1.0
2006-04-04,51.17,51.38,48.91,50.75,34.1196278675394,339100,0.0,1.0
2006-04-03,48.3,50.34,47.67,50.25,33.7834738984011,440200,0.0,1.0
2006-03-31,46.0,47.74,45.55,47.59,31.9951347825852,295800,0.0,1.0
2006-03-30,48.24,48.29,45.92,46.36,31.168196018505,334400,0.0,1.0
2006-03-29,46.34,48.01,45.6,47.44,31.8942885918437,314600,0.0,1.0
2006-03-28,44.25,46.11,44.25,45.4,30.5227803977594,392900,0.0,1.0
2006-03-27,43.34,43.73,42.25,43.54,29.2722876325648,327500,0.0,1.0
2006-03-24,43.05,43.34,42.9,43.18,29.0302567747852,186600,0.0,1.0
2006-03-23,42.35,43.48,41.72,42.92,28.8554567108333,353900,0.0,1.0
2006-03-22,40.81,42.49,40.68,42.25,28.405010392188,279900,0.0,1.0
2006-03-21,42.0,42.45,40.96,40.98,27.5511793105766,188400,0.0,1.0
2006-03-20,42.65,42.99,41.51,41.99,28.230210328236,286100,0.0,1.0
2006-03-17,41.79,42.5,41.2,42.44,28.5327489004605,267600,0.0,1.0
2006-03-16,42.25,43.75,40.83,41.6,27.9680102323082,405200,0.0,1.0
2006-03-15,38.7,42.44,38.7,42.0,28.2369334076188,510300,0.0,1.0
2006-03-14,36.3,38.55,35.63,38.5,25.8838556236506,299900,0.125,1.0
2006-03-13,39.0,39.61,37.7,37.71,25.2706846748961,349000,0.13,1.0
2006-03-10,36.39,38.79,36.28,38.75,25.8784099141709,170800,0.0,1.0
2006-03-09,36.15,37.68,36.15,36.35,24.2756180743254,169500,0.0,1.0
2006-03-08,33.75,35.9,32.38,35.76,23.8815984136968,235900,0.0,1.0
2006-03-07,37.0,38.0,34.78,35.22,23.5209702497315,296000,0.0,1.0
2006-03-06,38.06,38.08,36.84,37.1,24.7764905242771,174200,0.0,1.0
2006-03-03,35.8,38.58,35.4,38.05,25.4109289608826,272700,0.0,1.0
2006-03-02,36.4,37.66,35.64,35.74,23.8682418150314,231000,0.0,1.0
2006-03-01,34.42,36.11,34.4,36.11,24.1153388903409,363900,0.0,1.0
2006-02-28,35.25,35.29,34.14,34.47,23.0200977997799,122900,0.0,1.0
2006-02-27,33.82,35.83,33.65,35.0,23.3740476644124,286500,0.0,1.0
2006-02-24,31.8,33.32,31.8,32.9,21.9716048045476,161900,0.0,1.0
2006-02-23,31.9,32.22,31.75,31.92,21.3171314699441,108800,0.0,1.0
2006-02-22,32.0,32.35,31.65,31.67,21.1501739866269,101000,0.0,1.0
2006-02-21,32.25,32.3,31.52,31.88,21.2904182726133,141000,0.0,1.0
2006-02-17,32.2,32.75,32.05,32.35,21.6042983412497,141000,0.0,1.0
2006-02-16,32.25,32.39,32.0,32.24,21.5308370485902,132700,0.0,1.0
2006-02-15,30.8,32.85,30.8,32.23,21.5241587492575,252200,0.0,1.0
2006-02-14,29.32,30.89,29.28,30.7,20.502378951356,151900,0.0,1.0
2006-02-13,29.31,29.34,28.97,29.31,19.5740953441122,124400,0.0,1.0
2006-02-10,29.15,29.3,28.86,29.06,19.407137860795,54100,0.0,1.0
2006-02-09,29.2,29.29,28.9,29.11,19.4405293574584,180900,0.0,1.0
2006-02-08,28.85,29.0,28.63,28.99,19.3603897654661,49500,0.0,1.0
2006-02-07,29.07,29.34,28.53,28.7,19.1667190848182,59300,0.0,1.0
2006-02-06,28.55,29.07,28.33,29.07,19.4138161601277,64100,0.0,1.0
2006-02-03,28.4,28.48,27.95,28.2,18.8328041181837,51100,0.0,1.0
2006-02-02,29.2,29.28,28.2,28.64,19.126649288822,65900,0.0,1.0
2006-02-01,28.8,29.2,28.58,29.09,19.427172758793,80000,0.0,1.0
2006-01-31,28.4,28.6,27.86,28.55,19.0665445948278,75500,0.0,1.0
2006-01-30,28.5,28.8,28.07,28.53,19.0531879961624,192700,0.0,1.0
2006-01-27,28.0,28.5,28.0,28.47,19.0131182001663,52500,0.0,1.0
2006-01-26,27.65,28.34,27.42,27.91,18.6391334375357,121500,0.0,1.0
2006-01-25,27.35,27.65,27.21,27.64,18.4588193555531,34700,0.0,1.0
2006-01-24,26.05,27.34,26.05,27.25,18.1983656815782,47100,0.0,1.0
2006-01-23,25.13,26.16,25.13,26.05,17.3969697616555,44500,0.0,1.0
2006-01-20,25.82,25.99,24.66,24.93,16.6490002363943,48200,0.0,1.0
2006-01-19,25.6,25.8,25.12,25.57,17.0764113936864,38500,0.0,1.0
2006-01-18,26.3,26.43,24.98,25.53,17.0496981963557,46500,0.0,1.0
2006-01-17,26.52,26.74,26.02,26.48,17.6841366329611,29500,0.0,1.0
2006-01-13,27.02,27.1,26.53,26.62,17.7776328236188,32100,0.0,1.0
2006-01-12,26.95,27.43,26.95,27.0,18.031408198261,30000,0.0,1.0
2006-01-11,26.9,27.5,26.62,27.02,18.0447647969264,70900,0.0,1.0
2006-01-10,27.5,27.57,26.76,27.06,18.0714779942571,72900,0.0,1.0
2006-01-09,27.0,28.79,26.86,27.28,18.2184005795763,144300,0.0,1.0
2006-01-06,25.2,26.29,25.2,26.25,17.5305357483093,67500,0.0,1.0
2006-01-05,24.9,25.15,24.72,25.15,16.7959228217135,68500,0.0,1.0
2006-01-04,25.0,25.2,24.85,25.0,16.6957483317231,169300,0.0,1.0
2006-01-03,24.36,25.0,23.55,25.0,16.6957483317231,66800,0.0,1.0
2005-12-30,24.72,24.72,24.0,24.46,16.3351201677579,49000,0.0,1.0
2005-12-29,24.8,25.09,24.62,24.85,16.5955738417328,28000,0.0,1.0
2005-12-28,24.5,25.26,24.14,24.92,16.6423219370616,54400,0.0,1.0
2005-12-27,24.95,24.95,24.07,24.42,16.3084069704272,42400,0.0,1.0
2005-12-23,24.17,25.0,24.15,24.95,16.6623568350597,24100,0.0,1.0
2005-12-22,23.4,24.24,23.39,24.17,16.1414494871099,24100,0.0,1.0
2005-12-21,23.25,23.41,22.75,23.32,15.5737940438313,78100,0.0,1.0
2005-12-20,23.87,23.87,23.25,23.25,15.5270459485025,38200,0.0,1.0
2005-12-19,23.6,23.86,23.25,23.5,15.6940034318197,52600,0.0,1.0
2005-12-16,23.64,23.91,23.3,23.74,15.8542826158043,128900,0.0,1.0
2005-12-15,24.5,24.5,23.64,23.87,15.9411005071292,49700,0.0,1.0
2005-12-14,24.36,24.99,24.23,24.6,16.4286163584156,36400,0.0,1.0
2005-12-13,24.4,24.52,23.74,24.36,16.268337174431,33600,0.0,1.0
2005-12-12,24.05,24.4,23.9,24.2,16.161484385108,33100,0.0,1.0
2005-12-09,23.55,23.98,23.45,23.9,15.9611354051273,34700,0.0,1.0
2005-12-08,23.2,24.32,23.04,23.51,15.7006817311524,46000,0.0,1.0
2005-12-07,24.04,24.04,23.04,23.2,15.4936544518391,56000,0.0,1.0
2005-12-06,23.0,24.65,22.94,23.94,15.9878486024581,67400,0.0,1.0
2005-12-05,23.0,23.18,22.96,23.0,15.3600884651853,102600,0.0,1.0
2005-12-02,23.0,23.0,22.27,22.93,15.3133403698565,42800,0.0,1.0
2005-12-01,21.98,23.23,21.95,23.0,15.3600884651853,62300,0.0,1.0
2005-11-30,21.8,21.92,21.5,21.92,14.6388321372548,62500,0.0,1.0
2005-11-29,21.51,21.78,21.5,21.6,14.4251265586088,23700,0.0,1.0
2005-11-28,21.51,21.63,21.45,21.48,14.3449869666165,34800,0.0,1.0
2005-11-25,21.48,21.68,21.33,21.53,14.37837846328,4500,0.0,1.0
2005-11-23,21.38,21.49,20.92,21.38,14.2782039732896,29000,0.0,1.0
2005-11-22,21.25,21.5,21.02,21.38,14.2782039732896,28500,0.0,1.0
2005-11-21,20.15,21.3,20.08,21.21,14.1646728846339,22500,0.0,1.0
2005-11-18,20.5,20.52,19.65,20.07,13.4033467607073,35000,0.0,1.0
2005-11-17,19.27,20.5,19.2,20.45,13.6571221353495,34400,0.0,1.0
2005-11-16,18.92,19.13,18.1,19.07,12.7355168274384,43800,0.0,1.0
2005-11-15,19.31,19.7,18.65,19.02,12.702125330775,34300,0.0,1.0
2005-11-14,20.39,20.39,19.25,19.41,12.9625790047498,29800,0.0,1.0
2005-11-11,20.51,20.56,19.86,20.39,13.6170523393534,32500,0.0,1.0
2005-11-10,19.92,20.43,19.09,20.4,13.6237306386861,51000,0.0,1.0
2005-11-09,19.15,20.0,19.1,19.8,13.2230326787247,18300,0.0,1.0
2005-11-08,19.24,19.47,19.16,19.25,12.8557262154268,12400,0.0,1.0
2005-11-07,19.06,19.85,19.06,19.34,12.915830909421,26400,0.0,1.0
2005-11-04,19.6,19.78,18.7,18.96,12.6620555347788,22200,0.0,1.0
2005-11-03,19.5,19.96,19.37,19.56,13.0627534947402,43300,0.0,1.0
2005-11-02,18.67,19.56,18.62,19.56,13.0627534947402,40600,0.0,1.0
2005-11-01,18.6,18.87,18.35,18.64,12.4483499561328,28000,0.0,1.0
2005-10-31,18.7,18.8,18.41,18.7,12.4884197521289,75600,0.0,1.0
2005-10-28,18.01,18.3,17.7,18.06,12.0610085948368,32400,0.0,1.0
2005-10-27,17.5,18.48,17.2,18.04,12.0476519961714,89300,0.0,1.0
2005-10-26,16.26,16.88,16.26,16.82,11.2328994775833,51200,0.0,1.0
2005-10-25,16.15,16.33,16.0,16.26,10.8589147149527,33400,0.0,1.0
2005-10-24,15.65,16.22,15.65,16.22,10.832201517622,24000,0.0,1.0
2005-10-21,15.1,15.72,15.1,15.65,10.4515384556587,28300,0.0,1.0
2005-10-20,15.55,15.65,14.95,15.05,10.0508404956973,24100,0.0,1.0
2005-10-19,14.9,15.67,14.7,15.5,10.3513639656683,34600,0.0,1.0
2005-10-18,15.5,15.7,14.95,14.95,9.98405750237043,30700,0.0,1.0
2005-10-17,15.73,15.87,15.2,15.41,10.2912592716741,27400,0.0,1.0
2005-10-14,15.14,15.81,14.68,15.81,10.5583912449817,16400,0.0,1.0
2005-10-13,14.75,15.07,14.38,15.07,10.0641970943627,23100,0.0,1.0
2005-10-12,15.0,15.33,14.79,14.81,9.89056131171278,41000,0.0,1.0
2005-10-11,15.4,15.5,14.49,15.04,10.0441621963646,59600,0.0,1.0
2005-10-10,15.75,15.77,15.23,15.3,10.2177979790146,19000,0.0,1.0
2005-10-07,16.3,16.3,15.21,15.7,10.4849299523221,60600,0.0,1.0
2005-10-06,16.61,17.03,16.08,16.25,10.85223641562,32600,0.0,1.0
2005-10-05,17.0,17.0,16.6,16.6,11.0859768922642,46600,0.0,1.0
2005-10-04,17.43,17.5,17.02,17.02,11.3664654642371,30600,0.0,1.0
2005-10-03,17.3,17.5,17.1,17.33,11.5734927435505,23100,0.0,1.0
2005-09-30,16.72,17.34,16.67,17.34,11.5801710428832,27900,0.0,1.0
2005-09-29,15.9,16.7,15.76,16.69,11.1460815862584,27000,0.0,1.0
2005-09-28,15.97,16.18,15.6,15.82,10.5650695443144,20600,0.0,1.0
2005-09-27,16.82,16.82,15.99,16.05,10.7186704289663,24200,0.0,1.0
2005-09-26,17.1,17.27,16.57,16.82,11.2328994775833,16900,0.0,1.0
2005-09-23,16.23,17.04,16.12,17.0,11.3531088655717,21000,0.0,1.0
2005-09-22,16.05,16.37,15.95,16.17,10.7988100209585,23900,0.0,1.0
2005-09-21,16.0,16.35,15.99,15.99,10.6786006329701,34000,0.0,1.0
2005-09-20,16.97,17.4,16.0,16.01,10.6919572316355,54300,0.0,1.0
2005-09-19,17.64,17.64,16.84,16.87,11.2662909742468,24100,0.0,1.0
2005-09-16,16.77,17.74,16.7,17.74,11.8473030161907,96000,0.0,1.0
2005-09-15,16.96,17.12,16.48,16.66,11.1260466882603,14400,0.0,1.0
2005-09-14,16.9,17.05,16.8,16.86,11.2596126749141,35000,0.0,1.0
2005-09-13,17.25,17.35,16.8,16.84,11.2462560762487,44900,0.0,1.0
2005-09-12,17.45,17.55,17.25,17.39,11.6135625395466,43900,0.0,1.0
2005-09-09,17.05,17.53,16.96,17.53,11.7070587302043,21400,0.0,1.0
2005-09-08,17.16,17.16,16.82,17.0,11.3531088655717,20300,0.0,1.0
2005-09-07,17.05,17.27,16.91,17.21,11.4933531515582,24900,0.0,1.0
2005-09-06,16.66,17.15,16.59,17.15,11.4532833555621,33600,0.0,1.0
2005-09-02,16.78,16.85,16.5,16.66,11.1260466882603,22900,0.0,1.0
2005-09-01,16.58,17.05,16.52,16.88,11.2729692735795,51700,0.0,1.0
2005-08-31,15.85,16.58,15.74,16.58,11.0726202935988,24700,0.0,1.0
2005-08-30,15.97,16.1,15.8,15.95,10.6518874356394,13000,0.0,1.0
2005-08-29,15.7,15.96,15.61,15.87,10.5984610409778,18600,0.0,1.0
2005-08-26,15.7,15.98,15.55,15.73,10.5049648503202,25000,0.0,1.0
2005-08-25,16.0,16.0,15.65,15.84,10.5784261429798,17900,0.0,1.0
2005-08-24,15.79,16.36,15.53,15.91,10.6251742383086,28800,0.0,1.0
2005-08-23,16.4,16.4,15.5,15.8,10.551712945649,20600,0.0,1.0
2005-08-22,15.81,16.4,15.7,16.3,10.8856279122835,17300,0.0,1.0
2005-08-19,15.87,16.08,15.7,15.81,10.5583912449817,9800,0.0,1.0
2005-08-18,16.35,16.53,15.6,15.97,10.6652440343047,36500,0.0,1.0
2005-08-17,15.65,16.7,15.49,16.5,11.0191938989373,33800,0.0,1.0
2005-08-16,16.93,16.93,15.69,15.9,10.6184959389759,33700,0.0,1.0
2005-08-15,16.0,17.1,16.0,17.0,11.3531088655717,29100,0.0,1.0
2005-08-12,16.55,16.55,15.7,16.08,10.7387053269643,33300,0.0,1.0
2005-08-11,15.95,16.7,15.74,16.65,11.1193683889276,29600,0.0,1.0
2005-08-10,16.77,17.36,15.9,16.08,10.7387053269643,47900,0.0,1.0
2005-08-09,17.5,17.6,16.7,16.7,11.1527598855911,22400,0.0,1.0
2005-08-08,17.31,17.49,17.15,17.32,11.5668144442178,22700,0.0,1.0
2005-08-05,17.41,17.49,17.19,17.31,11.5601361448851,36500,0.0,1.0
2005-08-04,17.5,17.8,17.35,17.61,11.7604851248658,26600,0.0,1.0
2005-08-03,17.5,17.6,17.3,17.5,11.6870238322062,37100,0.0,1.0
2005-08-02,17.04,17.49,16.92,17.35,11.5868493422159,54200,0.0,1.0
2005-08-01,16.81,17.32,16.68,17.04,11.3798220629025,20800,0.0,1.0
2005-07-29,17.0,17.2,16.7,16.81,11.2262211782506,47200,0.0,1.0
2005-07-28,16.85,17.01,16.85,16.9,11.2863258722448,20600,0.0,1.0
2005-07-27,17.0,17.05,16.7,16.75,11.1861513822545,59500,0.0,1.0
2005-07-26,16.8,17.45,16.72,16.95,11.3197173689083,29200,0.0,1.0
2005-07-25,17.8,17.84,16.9,16.9,11.2863258722448,39300,0.0,1.0
2005-07-22,17.1,17.9,16.9,17.9,11.9541558055138,28300,0.0,1.0
2005-07-21,17.13,17.36,16.61,17.0,11.3531088655717,20600,0.0,1.0
2005-07-20,16.4,17.14,16.3,17.11,11.4265701582313,23100,0.0,1.0
2005-07-19,16.74,16.74,16.39,16.5,11.0191938989373,21300,0.0,1.0
2005-07-18,16.26,16.84,16.2,16.64,11.1126900895949,22500,0.0,1.0
2005-07-15,16.49,16.5,16.0,16.25,10.85223641562,60700,0.0,1.0
2005-07-14,16.76,16.85,16.31,16.61,11.0926551915968,31300,0.0,1.0
2005-07-13,16.66,16.81,16.52,16.7,11.1527598855911,22800,0.0,1.0
2005-07-12,16.05,16.94,16.05,16.72,11.1661164842564,34700,0.0,1.0
2005-07-11,15.15,16.1,15.14,16.04,10.7119921296336,48700,0.0,1.0
2005-07-08,15.0,15.23,15.0,15.08,10.0708753936954,40400,0.0,1.0
2005-07-07,14.91,15.5,14.8,15.07,10.0641970943627,29500,0.0,1.0
2005-07-06,15.05,15.15,14.95,15.01,10.0241272983666,47100,0.0,1.0
2005-07-05,14.75,15.1,14.75,15.05,10.0508404956973,37900,0.0,1.0
2005-07-01,14.89,14.95,14.75,14.79,9.8772047130474,45000,0.0,1.0
2005-06-30,15.02,15.19,14.7,14.79,9.8772047130474,35600,0.0,1.0
2005-06-29,14.95,15.25,14.9,15.12,10.0975885910261,29100,0.0,1.0
2005-06-28,14.84,14.94,14.6,14.89,9.9439877063743,36500,0.0,1.0
2005-06-27,14.5,14.96,14.43,14.85,9.91727450904354,16800,0.0,1.0
2005-06-24,14.35,14.71,14.22,14.51,9.69021233173211,120400,0.0,1.0
2005-06-23,15.3,15.37,14.37,14.45,9.65014253573597,41000,0.0,1.0
2005-06-22,14.55,15.75,14.5,15.25,10.1844064823511,58400,0.0,1.0
2005-06-21,14.95,14.95,14.45,14.45,9.65014253573597,42600,0.0,1.0
2005-06-20,15.61,15.61,14.77,14.88,9.93730940704161,56900,0.0,1.0
2005-06-17,14.26,15.95,14.25,15.76,10.5249997483183,99700,0.0,1.0
2005-06-16,14.42,14.45,14.0,14.16,9.45647185508798,30400,0.0,1.0
2005-06-15,14.25,14.6,14.06,14.47,9.66349913440135,35000,0.0,1.0
2005-06-14,13.93,14.21,13.9,14.19,9.47650675308605,28300,0.0,1.0
2005-06-13,13.48,14.0,13.46,14.0,9.34961906576495,33000,0.0,1.0
2005-06-10,13.63,13.7,13.44,13.54,9.04241729646125,31300,0.0,1.0
2005-06-09,14.75,14.75,13.71,13.71,9.15594838511697,85600,0.0,1.0
2005-06-08,14.58,15.18,14.58,14.81,9.89056131171278,31300,0.0,1.0
2005-06-07,14.41,14.84,14.41,14.61,9.756995325059,31400,0.0,1.0
2005-06-06,14.38,14.54,14.3,14.39,9.61007273973983,21700,0.0,1.0
2005-06-03,14.47,14.75,14.34,14.42,9.6301076377379,42300,0.0,1.0
2005-06-02,13.98,14.7,13.88,14.51,9.69021233173211,41800,0.0,1.0
2005-06-01,13.62,14.03,13.62,14.0,9.34961906576495,16900,0.0,1.0
2005-05-31,13.61,13.98,13.4,13.59,9.07580879312469,28000,0.0,1.0
2005-05-27,13.4,13.55,12.95,13.55,9.04909559579394,40100,0.0,1.0
2005-05-26,13.4,13.71,13.29,13.41,8.95559940513629,41100,0.0,1.0
2005-05-25,14.44,14.44,13.44,13.45,8.98231260246704,66200,0.0,1.0
2005-05-24,15.35,15.35,14.5,14.62,9.76367362439169,48800,0.0,1.0
2005-05-23,15.56,15.6,15.3,15.41,10.2912592716741,18000,0.0,1.0
2005-05-20,15.62,15.65,15.51,15.57,10.3981120609972,12400,0.0,1.0
2005-05-19,16.0,16.0,15.47,15.6,10.4181469589952,42100,0.0,1.0
2005-05-18,14.75,15.56,14.75,15.55,10.3847554623318,39400,0.0,1.0
2005-05-17,14.5,14.67,14.41,14.66,9.79038682172244,24700,0.0,1.0
2005-05-16,14.34,14.6,14.25,14.56,9.72360382839555,34700,0.0,1.0
2005-05-13,14.48,14.6,14.21,14.34,9.57668124307639,60500,0.0,1.0
2005-05-12,15.02,15.02,14.35,14.48,9.67017743373404,63100,0.0,1.0
2005-05-11,14.65,15.04,14.57,14.98,10.0040924003685,30900,0.0,1.0
2005-05-10,15.0,15.0,14.5,14.6,9.75031702572631,39100,0.0,1.0
2005-05-09,14.78,15.14,14.75,15.02,10.0308055976993,29100,0.0,1.0
2005-05-06,14.88,15.07,14.55,14.82,9.89723961104547,48200,0.0,1.0
2005-05-05,15.59,15.59,14.63,14.79,9.8772047130474,62800,0.0,1.0
2005-05-04,15.1,15.64,15.05,15.64,10.444860156326,45300,0.0,1.0
2005-05-03,15.2,15.48,14.98,15.0,10.0174489990339,49200,0.0,1.0
2005-05-02,14.9,15.13,14.87,15.13,10.1042668903588,42300,0.0,1.0
2005-04-29,15.12,15.15,14.6,14.85,9.91727450904354,52500,0.0,1.0
2005-04-28,15.3,15.4,15.1,15.1,10.0842319923608,54500,0.0,1.0
2005-04-27,15.35,15.37,15.17,15.34,10.2445111763453,44600,0.0,1.0
2005-04-26,15.35,15.5,15.26,15.4,10.2845809723414,39700,0.0,1.0
2005-04-25,15.2,15.46,15.2,15.4,10.2845809723414,38100,0.0,1.0
2005-04-22,15.0,15.54,15.0,15.26,10.1910847816838,63400,0.0,1.0
2005-04-21,15.15,15.2,14.8,14.94,9.97737920303774,32500,0.0,1.0
2005-04-20,15.75,15.75,15.07,15.09,10.0775536930281,32700,0.0,1.0
2005-04-19,15.78,15.8,15.3,15.75,10.5183214489856,50700,0.0,1.0
2005-04-18,15.25,15.78,15.07,15.78,10.5383563469836,49700,0.0,1.0
2005-04-15,16.05,16.05,15.12,15.3,10.2177979790146,33200,0.0,1.0
2005-04-14,16.45,16.56,15.9,15.95,10.6518874356394,37000,0.0,1.0
2005-04-13,16.79,16.8,16.34,16.5,11.0191938989373,51800,0.0,1.0
2005-04-12,17.35,17.35,16.26,16.78,11.2061862802526,45900,0.0,1.0
2005-04-11,17.7,17.72,17.35,17.38,11.6068842402139,63600,0.0,1.0
2005-04-08,17.74,17.92,17.59,17.74,11.8473030161907,15000,0.0,1.0
2005-04-07,17.4,17.77,17.4,17.75,11.8539813155234,25600,0.0,1.0
2005-04-06,17.7,17.79,17.45,17.54,11.7137370295369,58900,0.0,1.0
2005-04-05,17.8,17.83,17.58,17.67,11.8005549208619,44200,0.0,1.0
2005-04-04,18.77,18.79,17.85,17.9,11.9541558055138,54900,0.0,1.0
2005-04-01,18.6,18.8,18.42,18.75,12.5218112487923,71200,0.0,1.0
2005-03-31,18.53,18.6,18.25,18.6,12.421636758802,67500,0.0,1.0
2005-03-30,17.5,18.53,17.5,18.48,12.3414971668097,51400,0.0,1.0
2005-03-29,18.78,18.94,17.65,17.68,11.8072332201946,86300,0.0,1.0
2005-03-28,19.3,19.37,18.75,18.84,12.5819159427866,34800,0.0,1.0
2005-03-24,19.2,19.3,19.11,19.3,12.8891177120903,12200,0.0,1.0
2005-03-23,19.3,19.3,18.9,19.16,12.7956215214326,33400,0.0,1.0
2005-03-22,19.1,19.23,18.9,19.23,12.8423696167614,41500,0.0,1.0
2005-03-21,19.3,19.3,18.74,19.14,12.7822649227672,47800,0.0,1.0
2005-03-18,19.0,19.34,18.88,19.27,12.8690828140922,71500,0.0,1.0
2005-03-17,18.9,19.21,18.85,19.0,12.6887687321096,41200,0.0,1.0
2005-03-16,18.95,19.06,18.85,18.85,12.5885942421192,45100,0.0,1.0
2005-03-15,19.05,19.26,18.92,19.0,12.6887687321096,49500,0.0,1.0
2005-03-14,18.69,19.13,18.68,19.0,12.6887687321096,61100,0.0,1.0
2005-03-11,18.81,18.93,18.63,18.69,12.4817414527962,22500,0.0,1.0
2005-03-10,18.85,19.14,18.75,18.81,12.5618810447885,49000,0.0,1.0
2005-03-09,18.82,18.9,18.65,18.8,12.5552027454558,35300,0.0,1.0
2005-03-08,19.05,19.1,18.76,18.86,12.5952725414519,228200,0.0,1.0
2005-03-07,19.0,19.18,19.0,19.09,12.7488734261038,21100,0.0,1.0
2005-03-04,18.3,19.23,18.3,19.16,12.7956215214326,45500,0.0,1.0
2005-03-03,18.62,18.62,18.12,18.2,12.1545047854944,57300,0.0,1.0
2005-03-02,19.05,19.19,18.59,18.62,12.4349933574674,26100,0.0,1.0
2005-03-01,19.05,19.17,18.99,19.09,12.7488734261038,54600,0.0,1.0
2005-02-28,19.2,19.29,18.99,19.01,12.6954470314423,36500,0.0,1.0
2005-02-25,18.6,19.29,18.6,19.28,12.8757611134249,28500,0.0,1.0
2005-02-24,18.35,18.8,18.32,18.58,12.4082801601366,83900,0.0,1.0
2005-02-23,18.3,18.44,18.29,18.41,12.2947490714809,49100,0.0,1.0
2005-02-22,18.7,18.75,18.15,18.35,12.2546792754848,95200,0.0,1.0
2005-02-18,18.24,18.9,18.22,18.81,12.5618810447885,47000,0.0,1.0
2005-02-17,18.68,18.68,18.02,18.21,12.1611830848271,61400,0.0,1.0
2005-02-16,18.8,18.8,18.51,18.69,12.4817414527962,50300,0.0,1.0
2005-02-15,18.8,18.9,18.65,18.8,12.5552027454558,69600,0.0,1.0
2005-02-14,18.95,18.95,18.8,18.82,12.5685593441212,45500,0.0,1.0
2005-02-11,19.2,19.29,18.79,19.1,12.7555517254365,48700,0.0,1.0
2005-02-10,19.67,19.68,19.1,19.25,12.8557262154268,70000,0.0,1.0
2005-02-09,19.85,20.01,19.53,19.77,13.2029977807267,45300,0.0,1.0
2005-02-08,19.5,19.9,19.4,19.82,13.2363892773901,27600,0.0,1.0
2005-02-07,19.21,19.6,19.15,19.54,13.0493968960748,46800,0.0,1.0
2005-02-04,18.8,19.27,18.53,19.25,12.8557262154268,76100,0.0,1.0
2005-02-03,19.94,19.94,18.85,18.88,12.6086291401173,83900,0.0,1.0
2005-02-02,20.35,20.35,19.75,20.14,13.4500948560362,78300,0.0,1.0
2005-02-01,19.92,20.55,19.92,20.4,13.6237306386861,61700,0.0,1.0
2005-01-31,19.62,20.0,19.62,19.92,13.303172270717,74100,0.0,1.0
2005-01-28,19.5,19.72,19.3,19.55,13.0560751954075,55500,0.0,1.0
2005-01-27,19.6,19.7,19.33,19.5,13.022683698744,57800,0.0,1.0
2005-01-26,19.25,19.78,19.16,19.78,13.2096760800593,36800,0.0,1.0
2005-01-25,18.9,19.29,18.85,19.21,12.8290130180961,47400,0.0,1.0
2005-01-24,18.9,18.93,18.59,18.84,12.5819159427866,48500,0.0,1.0
2005-01-21,18.8,18.91,18.67,18.85,12.5885942421192,35700,0.0,1.0
2005-01-20,19.05,19.15,18.71,18.83,12.5752376434539,30800,0.0,1.0
