,LII_Open,LII_High,LII_Low,LII_Close,LII_Adj Close,LII_Volume,LII_Dividend Amount,LII_Split Coefficient
2024-06-24,543.88,550.64,540.6475,547.32,545.108623124597,246797,0.0,1.0
2024-06-21,543.55,543.55,520.08,543.0,540.806077535365,436557,0.0,1.0
2024-06-20,550.0,551.06,541.0,543.55,541.353855330291,322899,0.0,1.0
2024-06-18,539.54,551.28,538.06,550.42,548.196097968721,375572,0.0,1.0
2024-06-17,530.96,543.26,529.9312,541.42,539.232461324489,274425,0.0,1.0
2024-06-14,533.37,535.99,521.835,534.0,531.842440891133,491492,0.0,1.0
2024-06-13,532.98,541.2725,524.63,540.0,537.818198653954,308189,0.0,1.0
2024-06-12,516.15,537.18,514.8995,533.16,531.005834804338,458936,0.0,1.0
2024-06-11,505.13,506.84,500.92,505.35,503.308197573659,210735,0.0,1.0
2024-06-10,493.8,508.98,493.8,506.96,504.91169257335,326735,0.0,1.0
2024-06-07,489.64,498.81,487.525,497.03,495.02181347588,258911,0.0,1.0
2024-06-06,498.39,500.67,488.17,491.55,489.563954719169,164169,0.0,1.0
2024-06-05,489.04,501.0,489.04,499.59,497.57147012135,174916,0.0,1.0
2024-06-04,494.8,497.93,484.54,487.19,485.221570744852,256375,0.0,1.0
2024-06-03,504.56,511.1446,483.42,496.31,494.304722544341,285743,0.0,1.0
2024-05-31,497.71,503.65,485.62,502.6,500.569308599032,941248,0.0,1.0
2024-05-30,487.59,495.925,485.81,494.06,492.063813383283,193221,0.0,1.0
2024-05-29,497.73,498.48,483.975,486.81,484.84310608654,320279,0.0,1.0
2024-05-28,504.35,513.78,499.21,502.93,500.897975275988,317745,0.0,1.0
2024-05-24,493.47,503.55,488.06,503.42,501.385995493285,173750,0.0,1.0
2024-05-23,503.93,504.24,489.19,491.82,489.832863818496,212768,0.0,1.0
2024-05-22,490.22,499.08,490.22,498.44,496.426116550143,279890,0.0,1.0
2024-05-21,490.76,494.26,483.81,493.35,491.356682048016,246740,0.0,1.0
2024-05-20,489.9,497.94,487.72,490.92,488.936500154073,281493,0.0,1.0
2024-05-17,493.87,494.88,484.85,489.86,487.880782949308,241640,0.0,1.0
2024-05-16,503.11,503.11,490.85,491.16,489.175530464586,233547,0.0,1.0
2024-05-15,500.0,506.41,498.765,503.32,501.286399530571,195800,0.0,1.0
2024-05-14,486.3,496.95,486.05,496.85,494.842540742995,247590,0.0,1.0
2024-05-13,495.64,495.9,484.33,485.48,483.518479782448,167669,0.0,1.0
2024-05-10,490.37,495.55,488.4,494.51,492.511995215494,257469,0.0,1.0
2024-05-09,480.36,488.79,478.61,488.7,486.725469781829,187951,0.0,1.0
2024-05-08,471.46,481.21,467.65,480.66,478.717954379648,222890,0.0,1.0
2024-05-07,469.13,476.485,467.385,471.2,469.296176306932,247879,0.0,1.0
2024-05-06,463.66,471.385,463.66,470.12,468.220539909624,186455,0.0,1.0
2024-05-03,463.29,470.435,458.49,458.73,456.876559756534,235006,0.0,1.0
2024-05-02,458.41,458.41,445.625,455.79,453.948438452752,305102,0.0,1.0
2024-05-01,463.86,465.4,451.77,455.15,453.311024291384,600345,0.0,1.0
2024-04-30,476.47,480.98,462.79,463.42,461.547610407807,270084,0.0,1.0
2024-04-29,478.99,482.205,472.91,477.31,475.381489628739,318998,0.0,1.0
2024-04-26,478.81,484.37,476.79,477.11,475.182297703312,272027,0.0,1.0
2024-04-25,463.56,480.84,449.87,475.5,473.578802703621,532173,0.0,1.0
2024-04-24,470.2,499.27,456.56,467.85,465.959711556023,609735,0.0,1.0
2024-04-23,461.55,479.56,459.52,476.66,474.7341158711,550599,0.0,1.0
2024-04-22,460.22,468.075,457.395,459.29,457.434297147731,394061,0.0,1.0
2024-04-19,458.87,464.31,454.58,457.15,455.302943545658,218944,0.0,1.0
2024-04-18,462.45,467.085,458.14,458.64,456.786923390092,231852,0.0,1.0
2024-04-17,462.26,462.88,454.85,457.85,456.000115284654,323146,0.0,1.0
2024-04-16,458.7,462.855,453.735,460.99,459.127428513864,234323,0.0,1.0
2024-04-15,478.2,481.24,460.815,461.98,460.113428544729,159727,0.0,1.0
2024-04-12,461.46,472.14,460.42,471.16,469.256337921847,300035,0.0,1.0
2024-04-11,469.72,470.335,461.075,464.96,463.081388233598,192322,0.0,1.0
2024-04-10,468.24,473.81,460.39,467.14,465.252580220756,241379,0.0,1.0
2024-04-09,486.07,487.1,470.73,481.63,479.684035217971,216925,0.0,1.0
2024-04-08,483.18,487.78,478.06,484.76,482.801388850909,189494,0.0,1.0
2024-04-05,467.93,483.19,467.93,480.24,478.29965133625,236208,0.0,1.0
2024-04-04,486.56,486.56,465.04,465.99,464.107226649549,252466,0.0,1.0
2024-04-03,478.25,483.83,477.06,481.31,479.365328137287,199225,0.0,1.0
2024-04-02,481.62,481.62,472.41,478.12,476.18821692672,212364,0.0,1.0
2024-04-01,490.87,490.87,482.73,484.16,482.203813074627,145756,0.0,1.0
2024-03-28,487.0,489.94,485.58,488.76,486.785227359457,139803,0.0,1.0
2024-03-27,486.04,487.76,480.37,486.68,484.713631335012,150940,1.1,1.0
2024-03-26,488.87,491.575,483.92,484.08,481.036890927575,222137,0.0,1.0
2024-03-25,493.6,494.095,484.17,489.01,485.935899092079,165152,0.0,1.0
2024-03-22,497.78,498.0,490.38,493.85,490.745473030456,218129,0.0,1.0
2024-03-21,492.96,501.72,489.215,499.26,496.121463734303,237287,0.0,1.0
2024-03-20,485.17,488.8,480.515,488.75,485.677533549935,143438,0.0,1.0
2024-03-19,468.52,483.43,468.52,482.99,479.953743077817,171443,0.0,1.0
2024-03-18,475.08,477.78,470.96,472.61,469.638995664521,252998,0.0,1.0
2024-03-15,466.22,474.16,465.66,472.08,469.112327443996,390638,0.0,1.0
2024-03-14,471.03,478.86,462.95,469.39,466.439237796427,267759,0.0,1.0
2024-03-13,468.82,476.13,467.295,470.62,467.661505553494,149275,0.0,1.0
2024-03-12,464.65,471.96,462.03,469.27,466.319992161592,140450,0.0,1.0
2024-03-11,468.8,468.8,457.53,462.69,459.781356518096,238117,0.0,1.0
2024-03-08,482.0,485.325,467.28,470.74,467.78075118833,266608,0.0,1.0
2024-03-07,477.61,483.16,475.76,481.38,478.35386414377,200421,0.0,1.0
2024-03-06,477.49,479.91,472.7,475.11,472.1232797236,247422,0.0,1.0
2024-03-05,476.79,477.33,471.11,472.38,469.410441531086,208096,0.0,1.0
2024-03-04,474.34,482.16,474.34,478.03,475.024923504604,215174,0.0,1.0
2024-03-01,470.12,476.65,468.93,472.95,469.976858296556,237936,0.0,1.0
2024-02-29,474.33,474.98,466.51,471.21,468.247796591437,306138,0.0,1.0
2024-02-28,468.43,474.94,464.78,471.7,468.734716267016,231740,0.0,1.0
2024-02-27,465.16,469.94,461.985,469.04,466.091438028156,258361,0.0,1.0
2024-02-26,459.56,464.26,457.18,463.3,460.387521828511,199615,0.0,1.0
2024-02-23,458.96,462.4,455.83,459.29,456.402730197748,232261,0.0,1.0
2024-02-22,452.36,459.95,452.36,456.73,453.858823321252,156220,0.0,1.0
2024-02-21,449.99,453.74,444.46,448.68,445.859428651017,230368,0.0,1.0
2024-02-20,444.86,449.06,442.74,448.86,446.038297103271,208606,0.0,1.0
2024-02-16,448.7,454.875,444.96,448.41,445.591125972637,211767,0.0,1.0
2024-02-15,448.51,452.07,443.33,451.3,448.462958344932,215921,0.0,1.0
2024-02-14,438.7,448.85,436.87,446.94,444.130366945898,254618,0.0,1.0
2024-02-13,434.77,438.24,423.09,432.59,429.870576446785,486256,0.0,1.0
2024-02-12,456.3,456.3,445.68,450.11,447.28043913281,287247,0.0,1.0
2024-02-09,449.0,458.1,448.24,457.13,454.256308770704,252818,0.0,1.0
2024-02-08,439.21,450.835,438.57,448.35,445.531503155219,284850,0.0,1.0
2024-02-07,431.2,444.28,426.21,437.76,435.00807588096,286654,0.0,1.0
2024-02-06,421.2,425.975,421.07,425.28,422.606529858038,244389,0.0,1.0
2024-02-05,418.09,425.2925,412.09,422.7,420.042748709069,373957,0.0,1.0
2024-02-02,421.52,422.67,414.525,419.98,417.339847652791,421563,0.0,1.0
2024-02-01,427.86,432.215,417.85,424.61,421.940741730205,575001,0.0,1.0
2024-01-31,435.0,450.555,427.865,428.16,425.468425094097,581211,0.0,1.0
2024-01-30,433.2,448.34,432.06,447.75,444.93527498104,627114,0.0,1.0
2024-01-29,444.87,444.87,434.34,437.07,434.322413480655,590337,0.0,1.0
2024-01-26,440.0,456.99,427.27,444.25,441.457277298329,678528,0.0,1.0
2024-01-25,436.3,439.78,431.71,439.48,436.717263313607,251658,0.0,1.0
2024-01-24,445.53,445.53,429.16,432.69,429.969947809148,292419,0.0,1.0
2024-01-23,452.83,457.02,437.305,442.34,439.559284277193,300676,0.0,1.0
2024-01-22,447.54,458.125,447.54,454.64,451.781961847862,212693,0.0,1.0
2024-01-19,440.66,444.2,436.05,444.05,441.258534573603,216914,0.0,1.0
2024-01-18,436.17,441.41,432.795,441.1,438.32707938389,205439,0.0,1.0
2024-01-17,430.39,436.45,430.39,433.13,430.407181803546,215370,0.0,1.0
2024-01-16,426.05,433.92,422.74,433.89,431.162404157506,383598,0.0,1.0
2024-01-12,444.57,444.57,426.7,430.73,428.02226910683,370659,0.0,1.0
2024-01-11,440.61,444.6,435.27,441.73,438.953118966778,204986,0.0,1.0
2024-01-10,444.4,447.02,441.505,444.07,441.278408846076,212990,0.0,1.0
2024-01-09,433.32,443.97,432.91,443.24,440.453626538462,203057,0.0,1.0
2024-01-08,434.19,435.81,429.76,435.27,432.533728958118,146397,0.0,1.0
2024-01-05,428.65,434.24,428.32,430.59,427.883149199522,223005,0.0,1.0
2024-01-04,428.27,438.74,425.69,430.61,427.903023471995,191757,0.0,1.0
2024-01-03,436.58,436.58,427.86,429.94,427.237235344161,197921,0.0,1.0
2024-01-02,442.46,446.5326,437.71,441.11,438.337016520126,126842,0.0,1.0
2023-12-29,446.38,450.96,445.97,447.52,444.706720847605,98736,0.0,1.0
2023-12-28,445.79,448.81,445.79,447.38,444.567600940296,85332,1.1,1.0
2023-12-27,446.76,451.35,446.76,448.97,445.05332633376,127417,0.0,1.0
2023-12-26,444.15,447.425,440.92,446.24,442.347141998746,101468,0.0,1.0
2023-12-22,446.37,447.48,442.39,443.97,440.096944767801,105054,0.0,1.0
2023-12-21,440.47,443.69,438.0,443.69,439.819387400107,156261,0.0,1.0
2023-12-20,441.35,447.98,434.91,436.04,432.236123604189,184394,0.0,1.0
2023-12-19,439.7,443.655,437.895,440.81,436.964511618114,152010,0.0,1.0
2023-12-18,442.91,444.6943,434.02,437.9,434.079897546726,179994,0.0,1.0
2023-12-15,440.26,451.31,439.06,441.51,437.658405037349,520975,0.0,1.0
2023-12-14,428.28,444.35,424.32,444.07,440.19607239912,550834,0.0,1.0
2023-12-13,432.37,434.7162,406.4,424.66,420.955399160066,735348,0.0,1.0
2023-12-12,428.73,434.99,426.2497,432.51,428.736918218622,176224,0.0,1.0
2023-12-11,430.23,434.63,423.9,429.05,425.307102174978,235173,0.0,1.0
2023-12-08,420.25,424.12,417.19,420.62,416.95064285477,263823,0.0,1.0
2023-12-07,418.24,423.12,415.89,418.66,415.007741280914,201048,0.0,1.0
2023-12-06,415.47,423.22,415.47,418.62,414.968090228387,210492,0.0,1.0
2023-12-05,419.62,419.62,411.445,413.44,409.833278926053,203576,0.0,1.0
2023-12-04,414.31,422.48,414.31,420.02,416.355877066855,222064,0.0,1.0
2023-12-01,405.65,418.4,405.65,418.29,414.640969045033,240508,0.0,1.0
2023-11-30,400.06,410.71,397.34,406.66,403.112425522612,913383,0.0,1.0
2023-11-29,408.17,410.33,401.02,401.15,397.650493036924,273557,0.0,1.0
2023-11-28,410.74,413.94,400.075,401.36,397.858661062695,298815,0.0,1.0
2023-11-27,414.0,415.16,408.81,412.21,408.614009060827,275861,0.0,1.0
2023-11-24,409.95,418.09,409.89,416.43,412.797195102496,120256,0.0,1.0
2023-11-22,411.32,415.98,410.735,411.16,407.573168931975,206567,0.0,1.0
2023-11-21,405.43,413.79,405.43,410.53,406.948664854664,313226,0.0,1.0
2023-11-20,405.14,408.13,399.63,407.51,403.955010388825,219578,0.0,1.0
2023-11-17,406.09,407.88,401.27,405.61,402.07158539376,288146,0.0,1.0
2023-11-16,404.69,408.93,403.405,405.11,401.575947237164,204179,0.0,1.0
2023-11-15,404.01,409.435,402.32,403.63,400.10885829364,242609,0.0,1.0
2023-11-14,401.55,410.92,401.55,404.99,401.456994079581,253312,0.0,1.0
2023-11-13,394.68,396.66,391.63,392.96,389.531940031883,185458,0.0,1.0
2023-11-10,391.01,396.775,388.485,396.61,393.150098575033,205660,0.0,1.0
2023-11-09,395.24,396.41,386.11,387.93,384.545820176528,227116,0.0,1.0
2023-11-08,392.58,396.59,391.54,394.13,390.691733318317,218729,0.0,1.0
2023-11-07,384.74,394.7,383.31,391.42,388.005374509567,220497,0.0,1.0
2023-11-06,385.87,390.16,381.49,385.16,381.799984788986,201411,0.0,1.0
2023-11-03,387.78,396.0259,386.08,387.12,383.742886362842,312194,0.0,1.0
2023-11-02,389.33,395.075,381.34,382.41,379.073974927708,401967,0.0,1.0
2023-11-01,372.52,383.5075,372.01,383.32,379.976036372713,438922,0.0,1.0
2023-10-31,366.83,375.985,366.665,370.54,367.307525090121,447005,0.0,1.0
2023-10-30,363.11,369.34,358.85,365.4,362.212364840314,370645,0.0,1.0
2023-10-27,358.98,365.645,354.81,358.74,355.610464594457,488165,0.0,1.0
2023-10-26,353.35,369.59,348.785,358.11,354.985960517146,933803,0.0,1.0
2023-10-25,343.55,343.55,334.53,339.3,336.340053066006,726627,0.0,1.0
2023-10-24,352.77,355.73,344.38,345.51,342.495878970928,357999,0.0,1.0
2023-10-23,349.01,354.47,347.85,349.79,346.738541591389,314877,0.0,1.0
2023-10-20,356.21,358.425,346.96,348.5,345.459795147372,368147,0.0,1.0
2023-10-19,357.42,369.55,354.145,357.34,354.222677755988,537946,0.0,1.0
2023-10-18,373.54,373.54,360.3513,361.73,358.5743807709,375926,0.0,1.0
2023-10-17,382.43,383.73,372.15,378.45,375.148520727469,420830,0.0,1.0
2023-10-16,376.37,380.42,374.285,377.3,374.008552967298,201778,0.0,1.0
2023-10-13,384.6,385.045,367.235,369.74,366.514504039567,364501,0.0,1.0
2023-10-12,388.8,389.34,378.55,384.67,381.314259395522,242865,0.0,1.0
2023-10-11,382.55,391.585,382.55,390.2,386.796017407473,268789,0.0,1.0
2023-10-10,380.49,389.745,379.9115,382.01,378.677464402432,330900,0.0,1.0
2023-10-09,377.01,380.04,369.28,379.73,376.417354408354,363026,0.0,1.0
2023-10-06,367.05,375.45,359.3,373.62,370.360656134752,371144,0.0,1.0
2023-10-05,371.26,374.75,367.66,372.02,368.774614033645,385225,0.0,1.0
2023-10-04,364.25,373.81,362.96,372.38,369.131473506394,257462,0.0,1.0
2023-10-03,367.14,369.55,359.77,363.38,360.209986687667,273746,0.0,1.0
2023-10-02,374.13,378.57,366.36,368.84,365.622355357695,411106,0.0,1.0
2023-09-29,381.76,384.11,374.11,374.44,371.173502711569,231065,0.0,1.0
2023-09-28,372.21,384.98,371.23,379.08,375.773024804779,230407,0.0,1.0
2023-09-27,367.9,374.97,365.93,374.4,371.133851659041,337523,0.0,1.0
2023-09-26,378.44,380.18,364.85,365.38,362.192539314051,370673,0.0,1.0
2023-09-25,373.07,380.39,371.865,380.09,376.774213881103,261459,0.0,1.0
2023-09-22,373.13,380.21,373.13,374.5,371.232979290361,407064,0.0,1.0
2023-09-21,370.54,370.9,362.785,368.19,364.97802575412,360466,0.0,1.0
2023-09-20,377.35,382.61,373.245,373.53,370.271441266565,141728,0.0,1.0
2023-09-19,376.15,377.71,370.24,376.45,373.165968101085,170561,0.0,1.0
2023-09-18,376.67,380.33,373.49,377.62,374.325761387519,208271,0.0,1.0
2023-09-15,377.62,379.195,369.49,376.43,373.146142574821,507780,0.0,1.0
2023-09-14,380.63,385.63,374.765,381.13,377.805141246823,253791,0.0,1.0
2023-09-13,383.81,386.89,376.77,378.55,375.247648358788,305804,0.0,1.0
2023-09-12,389.18,393.02,382.09,385.78,382.414576103165,290445,0.0,1.0
2023-09-11,389.3,392.82,385.92,392.07,388.649704113142,284796,0.0,1.0
2023-09-08,384.49,389.99,381.82,387.24,383.861839520425,522496,0.0,1.0
2023-09-07,378.13,386.09,371.85,385.1,381.740508210195,421884,0.0,1.0
2023-09-06,374.3,387.35,374.2358,378.63,375.326950463843,349128,0.0,1.0
2023-09-05,380.45,380.92,368.051,373.54,370.281354029696,250911,0.0,1.0
2023-09-01,377.96,383.59,377.335,382.36,379.024411112049,371480,0.0,1.0
2023-08-31,375.21,378.025,374.5,376.81,373.522827573834,400567,0.0,1.0
2023-08-30,372.71,375.79,372.03,373.4,370.14257534585,216669,1.1,1.0
2023-08-29,359.9,372.135,359.9,371.62,367.296085046795,198057,0.0,1.0
2023-08-28,361.19,366.04,360.85,363.2,358.974054380808,181698,0.0,1.0
2023-08-25,359.43,363.895,352.25,360.72,356.522909956622,166738,0.0,1.0
2023-08-24,363.49,367.555,357.67,357.67,353.508397660748,155048,0.0,1.0
2023-08-23,351.78,365.17,351.06,364.81,360.565321527155,408755,0.0,1.0
2023-08-22,348.82,352.5,346.41,350.51,346.431706500597,237761,0.0,1.0
2023-08-21,349.51,351.7,343.17,347.95,343.901492901438,265768,0.0,1.0
2023-08-18,350.14,353.52,347.21,348.6,344.543929948099,351227,0.0,1.0
2023-08-17,364.77,367.97,352.13,352.19,348.092159175046,305857,0.0,1.0
2023-08-16,368.69,373.44,366.91,366.96,362.690305604574,164295,0.0,1.0
2023-08-15,369.92,374.01,368.77,369.37,365.072264500658,151795,0.0,1.0
2023-08-14,369.39,375.23,367.96,372.66,368.323984321453,154124,0.0,1.0
2023-08-11,371.53,374.64,370.88,371.01,366.69318258762,218768,0.0,1.0
2023-08-10,374.0,376.47,369.0659,371.72,367.394921515512,145283,0.0,1.0
2023-08-09,376.62,376.62,370.25,371.87,367.543176218588,190661,0.0,1.0
2023-08-08,374.4,377.89,369.0,377.38,372.989065644904,179731,0.0,1.0
2023-08-07,373.91,382.405,373.91,377.15,372.761741766855,229764,0.0,1.0
2023-08-04,376.57,379.865,371.26,371.91,367.582710806075,320431,0.0,1.0
2023-08-03,371.83,375.195,369.48,373.61,369.262930774267,265738,0.0,1.0
2023-08-02,373.42,374.62,366.71,372.75,368.412937143299,272908,0.0,1.0
2023-08-01,366.63,375.24,366.63,374.98,370.616990395692,369820,0.0,1.0
2023-07-31,364.87,368.42,361.87,367.44,363.164720654416,293954,0.0,1.0
2023-07-28,360.75,370.28,360.06,363.36,359.132192730755,531128,0.0,1.0
2023-07-27,351.64,357.34,340.77,356.46,352.31247638927,759535,0.0,1.0
2023-07-26,333.1,336.26,331.6,335.99,332.080651242862,339709,0.0,1.0
2023-07-25,329.83,335.43,329.48,333.53,329.64927411242,236006,0.0,1.0
2023-07-24,332.54,337.35,330.22,331.91,328.048123319201,217850,0.0,1.0
2023-07-21,332.55,334.19,328.94,330.96,327.109176866388,270383,0.0,1.0
2023-07-20,335.31,336.65,330.665,332.01,328.146959787919,304093,0.0,1.0
2023-07-19,338.27,339.52,332.06,334.25,330.360896687183,496621,0.0,1.0
2023-07-18,338.36,342.8599,338.36,339.34,335.391672944888,169891,0.0,1.0
2023-07-17,336.83,342.18,334.39,340.46,336.498641394521,257567,0.0,1.0
2023-07-14,337.29,337.7253,333.745,336.13,332.219022299067,212983,0.0,1.0
2023-07-13,334.29,337.39,332.14,337.33,333.405059923673,236820,0.0,1.0
2023-07-12,332.0,337.445,328.08,334.3,330.410314921542,288681,0.0,1.0
2023-07-11,326.15,329.01,326.15,327.17,323.363274702007,125742,0.0,1.0
2023-07-10,320.36,326.79,318.1,324.64,320.862712043462,249937,0.0,1.0
2023-07-07,317.68,323.7,316.59,320.08,316.355769069959,284057,0.0,1.0
2023-07-06,319.32,319.54,314.11,318.4,314.69531639551,224357,0.0,1.0
2023-07-05,324.26,324.79,319.965,321.64,317.897617981947,235438,0.0,1.0
2023-07-03,324.79,327.98,323.36,327.05,323.244670939546,98277,0.0,1.0
2023-06-30,325.13,328.77,323.565,326.07,322.276073546118,231338,0.0,1.0
2023-06-29,320.28,323.52,317.88,322.99,319.231910309629,193845,1.1,1.0
2023-06-28,321.33,322.9,320.74,321.44,316.621633650921,250686,0.0,1.0
2023-06-27,317.41,324.24,315.71,322.7,317.862746326382,333514,0.0,1.0
2023-06-26,312.07,316.1,312.07,314.98,310.258468664034,193351,0.0,1.0
2023-06-23,310.02,314.76,309.89,311.71,307.037485768195,339436,0.0,1.0
2023-06-22,314.18,315.25,310.21,312.99,308.298298644854,210054,0.0,1.0
2023-06-21,312.8,314.54,310.43,313.56,308.859754378991,318907,0.0,1.0
2023-06-20,309.08,314.04,309.08,312.17,307.490590395744,219610,0.0,1.0
2023-06-16,310.54,312.62,308.45,311.04,306.377529028069,379364,0.0,1.0
2023-06-15,305.78,309.94,304.355,308.74,304.112005890323,328232,0.0,1.0
2023-06-14,309.81,310.985,304.42,306.64,302.043484764555,347163,0.0,1.0
2023-06-13,305.61,311.51,304.43,309.81,305.165966654405,336762,0.0,1.0
2023-06-12,303.74,307.2,301.265,305.06,300.487168869929,280743,0.0,1.0
2023-06-09,306.19,306.19,298.58,303.38,298.832351969315,316440,0.0,1.0
2023-06-08,305.53,307.34,303.7,304.98,300.408368065138,359788,0.0,1.0
2023-06-07,298.79,309.57,298.616,307.82,303.205796635224,320901,0.0,1.0
2023-06-06,300.57,303.44,295.05,299.74,295.246915351316,432381,0.0,1.0
2023-06-05,297.6,297.8,294.11,294.69,290.272614548874,284200,0.0,1.0
2023-06-02,286.0,299.245,284.62,298.23,293.759550160883,454237,0.0,1.0
2023-06-01,275.58,283.17,273.83,282.98,278.738146747566,414565,0.0,1.0
2023-05-31,279.36,280.91,275.46,275.51,271.380121600191,508197,0.0,1.0
2023-05-30,281.39,282.51,277.91,280.97,276.758276527188,261360,0.0,1.0
2023-05-26,276.49,282.0,276.135,280.54,276.334722201436,281112,0.0,1.0
2023-05-25,275.61,278.173,272.73,276.41,272.266630654091,333644,0.0,1.0
2023-05-24,274.0,275.89,271.51,273.93,269.823805705565,330496,0.0,1.0
2023-05-23,278.56,279.0,273.94,275.42,271.291470694801,337085,0.0,1.0
2023-05-22,287.25,288.45,279.95,280.91,276.699175923595,414480,0.0,1.0
2023-05-19,293.98,294.73,285.705,288.05,283.732147751207,272144,0.0,1.0
2023-05-18,285.84,293.09,284.88,292.48,288.095742316518,235087,0.0,1.0
2023-05-17,281.43,288.39,280.545,286.67,282.372833868559,275793,0.0,1.0
2023-05-16,283.58,284.65,279.86,280.91,276.699175923595,365262,0.0,1.0
2023-05-15,288.01,288.915,283.76,286.48,282.18568195718,382917,0.0,1.0
2023-05-12,289.71,291.8,283.91,288.91,284.579256402712,365826,0.0,1.0
2023-05-11,286.57,290.6,285.42,289.42,285.081611533255,468103,0.0,1.0
2023-05-10,284.29,288.92,279.88,288.09,283.771548153602,367847,0.0,1.0
2023-05-09,280.83,284.505,279.975,281.51,277.290181959528,182956,0.0,1.0
2023-05-08,283.79,283.7925,279.21,281.95,277.72358638588,189172,0.0,1.0
2023-05-05,280.0,284.89,279.61,282.56,278.324442522412,183336,0.0,1.0
2023-05-04,284.78,284.805,277.38,278.74,274.561704093634,326077,0.0,1.0
2023-05-03,283.15,286.8725,282.31,283.27,279.023799664934,426259,0.0,1.0
2023-05-02,282.57,282.57,277.18,281.61,277.388682965517,264037,0.0,1.0
2023-05-01,280.98,285.22,279.82,282.43,278.196391214627,292775,0.0,1.0
2023-04-28,280.89,284.951,275.63,281.91,277.684185983484,382924,0.0,1.0
2023-04-27,269.64,280.91,264.88,280.2,275.999818781073,925822,0.0,1.0
2023-04-26,258.11,261.15,256.74,257.07,253.216536095826,390094,0.0,1.0
2023-04-25,260.87,263.62,258.96,258.98,255.097905310215,425628,0.0,1.0
2023-04-24,260.0,263.97,258.075,260.98,257.067925429994,310214,0.0,1.0
2023-04-21,264.69,266.03,259.84,262.61,258.673491827614,215388,0.0,1.0
2023-04-20,257.8,265.29,257.315,263.53,259.579701082713,375173,0.0,1.0
2023-04-19,254.25,258.9,253.575,258.86,254.979704103028,300671,0.0,1.0
2023-04-18,253.48,254.99,250.95,254.43,250.616109537717,394509,0.0,1.0
2023-04-17,250.09,253.26,248.05,250.49,246.735169901752,339532,0.0,1.0
2023-04-14,251.87,255.17,246.22,249.28,245.543307729286,333394,0.0,1.0
2023-04-13,248.56,251.74,243.67,251.23,247.464077346071,310804,0.0,1.0
2023-04-12,246.56,248.875,245.41,247.1,243.395985798726,364363,0.0,1.0
2023-04-11,238.51,244.26,238.51,242.82,239.180142742399,388046,0.0,1.0
2023-04-10,232.16,237.73,232.16,236.94,233.388283590248,336770,0.0,1.0
2023-04-06,235.35,236.41,232.0,235.18,231.654665884842,181847,0.0,1.0
2023-04-05,237.57,240.51,233.09,235.47,231.94031880221,348020,0.0,1.0
2023-04-04,247.25,248.52,236.06,237.66,234.097490833368,230823,0.0,1.0
2023-04-03,250.33,251.565,245.5,247.32,243.612688011902,312282,0.0,1.0
2023-03-31,247.5,251.88,247.4,251.28,247.513327849065,288893,0.0,1.0
2023-03-30,246.35,247.18,243.87,245.32,241.642667892123,225943,1.06,1.0
2023-03-29,247.22,248.78,243.19,245.21,240.495164355173,266223,0.0,1.0
2023-03-28,242.86,246.34,242.35,244.29,239.592853881673,287762,0.0,1.0
2023-03-27,247.36,247.36,242.51,242.83,238.16092639112,258105,0.0,1.0
2023-03-24,243.01,244.4,238.9,244.15,239.455545766141,304373,0.0,1.0
2023-03-23,246.25,253.69,244.53,245.97,241.240551268063,398375,0.0,1.0
2023-03-22,249.78,253.81,244.71,244.94,240.230355846646,221872,0.0,1.0
2023-03-21,252.44,253.75,246.54,249.38,244.584984653534,261778,0.0,1.0
2023-03-20,245.71,251.11,243.45,249.49,244.692869601452,343131,0.0,1.0
2023-03-17,243.42,244.45,240.66,243.99,239.298622205532,477180,0.0,1.0
2023-03-16,240.12,249.06,237.87,245.35,240.632472470705,380969,0.0,1.0
2023-03-15,244.09,244.95,236.51,241.95,237.297846807773,435013,0.0,1.0
2023-03-14,249.49,251.98,244.47,247.75,242.986325879834,240791,0.0,1.0
2023-03-13,242.11,246.26,240.0,244.1,239.406507153451,415246,0.0,1.0
2023-03-10,251.14,252.41,242.515,245.29,240.573626135477,296499,0.0,1.0
2023-03-09,259.29,259.29,250.33,251.2,246.369990155456,370928,0.0,1.0
2023-03-08,257.87,258.4103,254.46,257.93,252.970587423554,123517,0.0,1.0
2023-03-07,260.26,263.225,255.95,257.07,252.127123285283,270664,0.0,1.0
2023-03-06,262.08,264.4,259.33,259.88,254.883093318471,303564,0.0,1.0
2023-03-03,258.07,262.775,255.62,262.34,257.295793062828,185295,0.0,1.0
2023-03-02,249.84,255.49,249.56,255.49,250.577503124273,142389,0.0,1.0
2023-03-01,253.15,256.03,251.79,252.23,247.380185576874,294442,0.0,1.0
2023-02-28,252.6,256.98,252.33,254.83,249.930193436763,282608,0.0,1.0
2023-02-27,254.31,258.1,251.85,253.03,248.164803379917,185647,0.0,1.0
2023-02-24,251.22,253.185,248.425,251.12,246.291528375152,200763,0.0,1.0
2023-02-23,253.83,256.68,250.84,254.8,249.900770269149,261375,0.0,1.0
2023-02-22,256.36,258.89,251.43,253.67,248.792497622351,187066,0.0,1.0
2023-02-21,265.81,267.035,254.01,254.3,249.410384142247,400760,0.0,1.0
2023-02-17,265.74,269.62,261.95,269.37,264.190622007067,257755,0.0,1.0
2023-02-16,261.43,269.75,261.37,266.85,261.719075927482,284017,0.0,1.0
