,IPGP_Open,IPGP_High,IPGP_Low,IPGP_Close,IPGP_Adj Close,IPGP_Volume,IPGP_Dividend Amount,IPGP_Split Coefficient
2024-04-15,86.28,86.83,84.11,84.4,84.4,159890,0.0,1.0
2024-04-12,89.0,89.0,85.73,85.75,85.75,242633,0.0,1.0
2024-04-11,88.21,89.87,87.58,89.86,89.86,153573,0.0,1.0
2024-04-10,88.37,90.77,86.65,87.67,87.67,177407,0.0,1.0
2024-04-09,87.98,91.65,87.63,90.63,90.63,237838,0.0,1.0
2024-04-08,86.6,87.8,86.35,87.39,87.39,142261,0.0,1.0
2024-04-05,87.0,87.365,86.14,86.27,86.27,218011,0.0,1.0
2024-04-04,89.26,89.365,87.111,87.25,87.25,157103,0.0,1.0
2024-04-03,87.43,88.715,87.37,87.96,87.96,583328,0.0,1.0
2024-04-02,89.82,89.82,87.68,88.23,88.23,260746,0.0,1.0
2024-04-01,90.62,91.7565,89.76,90.16,90.16,167352,0.0,1.0
2024-03-28,90.01,91.6707,90.0013,90.69,90.69,191670,0.0,1.0
2024-03-27,89.84,90.69,88.99,90.57,90.57,166926,0.0,1.0
2024-03-26,90.63,90.87,89.08,89.24,89.24,141003,0.0,1.0
2024-03-25,89.79,90.47,88.88,89.96,89.96,175626,0.0,1.0
2024-03-22,90.78,90.78,89.46,90.0,90.0,177774,0.0,1.0
2024-03-21,89.65,91.5,89.64,91.02,91.02,184672,0.0,1.0
2024-03-20,87.8,89.4,87.17,89.15,89.15,234991,0.0,1.0
2024-03-19,86.09,87.915,86.09,87.78,87.78,222625,0.0,1.0
2024-03-18,87.2,88.47,86.8,86.87,86.87,289399,0.0,1.0
2024-03-15,86.58,88.02,86.26,87.24,87.24,1159980,0.0,1.0
2024-03-14,89.02,89.67,86.26,87.04,87.04,298877,0.0,1.0
2024-03-13,90.11,91.0,88.21,89.3,89.3,353978,0.0,1.0
2024-03-12,90.17,91.32,89.26,90.49,90.49,189673,0.0,1.0
2024-03-11,89.62,90.85,89.62,90.28,90.28,187468,0.0,1.0
2024-03-08,89.94,91.455,89.72,90.24,90.24,230286,0.0,1.0
2024-03-07,89.54,90.27,89.21,89.44,89.44,193886,0.0,1.0
2024-03-06,88.61,89.96,88.43,89.11,89.11,217970,0.0,1.0
2024-03-05,87.0,88.29,87.0,87.99,87.99,283073,0.0,1.0
2024-03-04,87.84,88.6721,87.32,87.83,87.83,199935,0.0,1.0
2024-03-01,87.0,88.43,86.54,87.67,87.67,270602,0.0,1.0
2024-02-29,87.1,87.72,85.99,86.35,86.35,396222,0.0,1.0
2024-02-28,85.22,86.84,85.01,85.66,85.66,269407,0.0,1.0
2024-02-27,85.19,87.31,85.19,86.38,86.38,322572,0.0,1.0
2024-02-26,85.6,86.52,84.59,85.19,85.19,262928,0.0,1.0
2024-02-23,86.52,86.52,85.14,85.58,85.58,250062,0.0,1.0
2024-02-22,87.01,87.69,86.33,86.54,86.54,210025,0.0,1.0
2024-02-21,85.31,86.545,84.9,86.45,86.45,264235,0.0,1.0
2024-02-20,85.68,86.485,85.44,86.28,86.28,281337,0.0,1.0
2024-02-16,88.64,89.185,86.24,86.48,86.48,357820,0.0,1.0
2024-02-15,87.19,90.05,87.04,88.99,88.99,459136,0.0,1.0
2024-02-14,88.0,89.12,86.38,87.86,87.86,876058,0.0,1.0
2024-02-13,96.38,101.94,86.5,86.99,86.99,1008855,0.0,1.0
2024-02-12,102.44,104.19,102.35,103.63,103.63,264679,0.0,1.0
2024-02-09,101.16,103.17,101.16,102.82,102.82,185255,0.0,1.0
2024-02-08,99.81,101.73,99.63,101.01,101.01,208334,0.0,1.0
2024-02-07,99.61,100.945,99.1986,100.03,100.03,156074,0.0,1.0
2024-02-06,98.34,100.11,98.34,99.78,99.78,231347,0.0,1.0
2024-02-05,98.12,98.6,97.0,97.64,97.64,161324,0.0,1.0
2024-02-02,98.14,99.31,97.3,98.8,98.8,186977,0.0,1.0
2024-02-01,98.32,99.37,97.17,99.15,99.15,211884,0.0,1.0
2024-01-31,99.12,99.7,97.4,97.89,97.89,233516,0.0,1.0
2024-01-30,99.52,100.59,99.03,99.5,99.5,159534,0.0,1.0
2024-01-29,99.08,100.03,97.435,99.92,99.92,317056,0.0,1.0
2024-01-26,100.89,101.77,98.93,99.2,99.2,1349169,0.0,1.0
2024-01-25,99.97,102.84,97.56,100.7,100.7,1658256,0.0,1.0
2024-01-24,99.05,100.69,97.44,98.2,98.2,394630,0.0,1.0
2024-01-23,99.99,101.31,98.89,98.91,98.91,345104,0.0,1.0
2024-01-22,99.52,100.5,98.62,99.34,99.34,249094,0.0,1.0
2024-01-19,99.92,99.955,96.05,98.63,98.63,261847,0.0,1.0
2024-01-18,98.39,99.3652,97.6,99.31,99.31,217126,0.0,1.0
2024-01-17,98.01,98.5,96.4,97.18,97.18,155407,0.0,1.0
2024-01-16,98.79,99.87,97.67,99.7,99.7,202791,0.0,1.0
2024-01-12,101.31,102.0662,99.25,99.5,99.5,168252,0.0,1.0
2024-01-11,100.83,101.37,99.55,100.68,100.68,180279,0.0,1.0
2024-01-10,102.17,102.36,100.605,100.82,100.82,154982,0.0,1.0
2024-01-09,101.74,103.39,101.74,102.09,102.09,161262,0.0,1.0
2024-01-08,102.0,103.97,102.0,102.96,102.96,207082,0.0,1.0
2024-01-05,101.28,102.96,101.28,101.82,101.82,316851,0.0,1.0
2024-01-04,102.32,102.68,100.745,101.31,101.31,325158,0.0,1.0
2024-01-03,104.78,105.0031,102.52,103.35,103.35,163511,0.0,1.0
2024-01-02,108.09,108.09,106.15,106.58,106.58,192397,0.0,1.0
2023-12-29,109.7,110.3,108.335,108.54,108.54,144031,0.0,1.0
2023-12-28,109.96,110.23,109.12,110.1,110.1,100365,0.0,1.0
2023-12-27,110.85,111.0935,110.08,110.34,110.34,96245,0.0,1.0
2023-12-26,109.89,111.11,109.72,110.56,110.56,144800,0.0,1.0
2023-12-22,108.56,110.38,107.97,109.53,109.53,133146,0.0,1.0
2023-12-21,108.57,109.025,106.29,107.82,107.82,124988,0.0,1.0
2023-12-20,108.86,110.58,107.01,107.03,107.03,212725,0.0,1.0
2023-12-19,108.01,109.05,107.765,109.0,109.0,177025,0.0,1.0
2023-12-18,107.84,107.91,106.04,106.96,106.96,229505,0.0,1.0
2023-12-15,106.69,108.54,105.64,108.2,108.2,721140,0.0,1.0
2023-12-14,103.84,107.48,103.35,106.5,106.5,355356,0.0,1.0
2023-12-13,101.03,102.77,99.4,102.57,102.57,225521,0.0,1.0
2023-12-12,100.64,100.86,99.52,100.61,100.61,225800,0.0,1.0
2023-12-11,99.44,100.635,98.97,100.39,100.39,115399,0.0,1.0
2023-12-08,99.4,100.705,98.955,99.42,99.42,146918,0.0,1.0
2023-12-07,98.22,100.8,97.67,100.0,100.0,102714,0.0,1.0
2023-12-06,97.49,99.34,96.75,98.04,98.04,136158,0.0,1.0
2023-12-05,98.3,98.3715,95.77,96.32,96.32,232636,0.0,1.0
2023-12-04,96.76,98.7,96.65,98.53,98.53,180983,0.0,1.0
2023-12-01,95.08,97.43,94.23,97.27,97.27,130056,0.0,1.0
2023-11-30,96.26,97.0102,94.83,95.76,95.76,136108,0.0,1.0
2023-11-29,96.34,97.69,95.76,95.86,95.86,134637,0.0,1.0
2023-11-28,95.29,95.51,94.36,95.42,95.42,108690,0.0,1.0
2023-11-27,95.04,96.1899,94.091,95.76,95.76,129666,0.0,1.0
2023-11-24,95.65,95.91,95.0068,95.31,95.31,56928,0.0,1.0
2023-11-22,95.98,96.92,95.55,95.62,95.62,121088,0.0,1.0
2023-11-21,95.71,95.71,94.585,94.97,94.97,102067,0.0,1.0
2023-11-20,95.36,96.39,95.1649,96.0,96.0,144264,0.0,1.0
2023-11-17,95.05,95.32,93.93,95.13,95.13,199186,0.0,1.0
2023-11-16,95.85,96.74,94.49,94.74,94.74,181599,0.0,1.0
2023-11-15,95.38,98.165,95.38,96.71,96.71,248173,0.0,1.0
2023-11-14,93.68,95.28,93.56,95.26,95.26,215237,0.0,1.0
2023-11-13,90.09,91.41,89.67,91.3,91.3,160394,0.0,1.0
2023-11-10,89.97,91.09,88.915,90.79,90.79,168977,0.0,1.0
2023-11-09,92.24,92.24,89.22,89.27,89.27,208182,0.0,1.0
2023-11-08,92.24,93.02,90.805,91.86,91.86,162996,0.0,1.0
2023-11-07,91.92,93.09,91.52,91.81,91.81,351191,0.0,1.0
2023-11-06,91.63,92.8,91.17,92.44,92.44,240472,0.0,1.0
2023-11-03,89.25,92.56,88.2908,91.93,91.93,291288,0.0,1.0
2023-11-02,88.52,89.7999,87.62,88.16,88.16,210919,0.0,1.0
2023-11-01,86.05,87.05,84.48,87.02,87.02,535986,0.0,1.0
2023-10-31,83.0,87.21,83.0,85.9,85.9,734316,0.0,1.0
2023-10-30,88.95,89.235,83.2,83.71,83.71,691607,0.0,1.0
2023-10-27,88.68,89.44,87.64,88.15,88.15,191780,0.0,1.0
2023-10-26,89.54,90.545,87.62,88.02,88.02,304247,0.0,1.0
2023-10-25,91.28,91.78,89.54,89.56,89.56,187252,0.0,1.0
2023-10-24,91.62,92.46,90.91,92.12,92.12,147287,0.0,1.0
2023-10-23,92.42,95.0,90.97,91.03,91.03,234984,0.0,1.0
2023-10-20,91.95,93.505,91.43,92.65,92.65,318319,0.0,1.0
2023-10-19,93.62,94.97,91.4,91.86,91.86,191774,0.0,1.0
2023-10-18,94.97,95.28,93.145,93.68,93.68,192989,0.0,1.0
2023-10-17,93.93,96.99,93.93,96.14,96.14,287417,0.0,1.0
2023-10-16,92.58,94.995,92.56,94.89,94.89,241174,0.0,1.0
2023-10-13,93.41,93.65,92.14,92.26,92.26,204001,0.0,1.0
2023-10-12,95.76,95.78,92.535,93.41,93.41,186463,0.0,1.0
2023-10-11,95.99,96.91,95.205,95.61,95.61,196652,0.0,1.0
2023-10-10,96.61,97.46,95.82,96.2,96.2,198453,0.0,1.0
2023-10-09,95.15,96.45,94.66,95.53,95.53,148464,0.0,1.0
2023-10-06,95.25,96.905,95.2,96.23,96.23,159938,0.0,1.0
2023-10-05,99.29,99.5,94.88,95.37,95.37,286089,0.0,1.0
2023-10-04,100.23,101.345,98.21,99.32,99.32,200023,0.0,1.0
2023-10-03,100.5,101.3925,99.91,100.32,100.32,136243,0.0,1.0
2023-10-02,101.43,101.91,99.87,100.75,100.75,185504,0.0,1.0
2023-09-29,102.86,103.9899,101.42,101.54,101.54,119608,0.0,1.0
2023-09-28,98.68,102.48,98.68,101.83,101.83,175644,0.0,1.0
2023-09-27,97.71,99.12,97.71,99.07,99.07,144452,0.0,1.0
2023-09-26,99.51,100.17,97.37,97.37,97.37,198592,0.0,1.0
2023-09-25,99.57,100.73,99.57,99.94,99.94,161625,0.0,1.0
2023-09-22,98.47,100.72,97.88,100.15,100.15,239373,0.0,1.0
2023-09-21,98.13,98.77,97.97,98.18,98.18,151026,0.0,1.0
2023-09-20,100.2,100.86,99.08,99.21,99.21,129806,0.0,1.0
2023-09-19,99.84,100.66,98.731,99.47,99.47,164467,0.0,1.0
2023-09-18,100.0,101.0,99.75,100.28,100.28,144303,0.0,1.0
2023-09-15,99.58,101.31,99.47,100.06,100.06,902624,0.0,1.0
2023-09-14,100.23,100.745,99.06,99.86,99.86,344574,0.0,1.0
2023-09-13,99.43,100.15,98.56,99.62,99.62,280013,0.0,1.0
2023-09-12,100.08,100.96,98.99,99.47,99.47,234892,0.0,1.0
2023-09-11,101.86,101.885,99.25,100.72,100.72,219658,0.0,1.0
2023-09-08,103.09,103.94,101.22,101.55,101.55,140751,0.0,1.0
2023-09-07,104.0,104.0,101.82,103.35,103.35,179404,0.0,1.0
2023-09-06,106.41,107.23,105.13,105.41,105.41,146944,0.0,1.0
2023-09-05,108.26,108.54,106.0301,106.45,106.45,178033,0.0,1.0
2023-09-01,108.9,109.05,107.6,108.11,108.11,184694,0.0,1.0
2023-08-31,107.86,109.575,107.86,108.36,108.36,281189,0.0,1.0
2023-08-30,106.79,108.72,106.41,107.94,107.94,162962,0.0,1.0
2023-08-29,105.56,107.7,105.56,107.25,107.25,211741,0.0,1.0
2023-08-28,102.48,105.94,102.45,105.65,105.65,200447,0.0,1.0
2023-08-25,101.68,102.72,101.51,102.08,102.08,164602,0.0,1.0
2023-08-24,103.53,104.1,101.72,101.78,101.78,200488,0.0,1.0
2023-08-23,101.42,104.2596,101.42,103.53,103.53,191643,0.0,1.0
2023-08-22,99.97,101.95,99.145,101.49,101.49,238555,0.0,1.0
2023-08-21,98.71,99.43,98.26,99.11,99.11,208165,0.0,1.0
2023-08-18,96.09,99.93,96.09,99.2,99.2,265533,0.0,1.0
2023-08-17,99.68,100.78,98.62,99.0,99.0,209210,0.0,1.0
2023-08-16,102.36,103.21,99.54,99.92,99.92,227005,0.0,1.0
2023-08-15,101.71,104.035,101.16,103.3,103.3,326487,0.0,1.0
2023-08-14,103.35,104.28,101.82,102.61,102.61,272344,0.0,1.0
2023-08-11,105.45,106.17,103.6,104.06,104.06,241574,0.0,1.0
2023-08-10,107.84,108.54,105.1,105.82,105.82,212818,0.0,1.0
2023-08-09,109.88,109.88,107.27,107.4,107.4,191127,0.0,1.0
2023-08-08,110.34,110.34,108.77,110.13,110.13,209299,0.0,1.0
2023-08-07,109.66,111.29,109.01,111.26,111.26,200000,0.0,1.0
2023-08-04,109.73,111.53,107.88,108.88,108.88,255182,0.0,1.0
2023-08-03,110.93,111.35,108.95,109.91,109.91,303184,0.0,1.0
2023-08-02,110.71,114.2899,107.75,111.56,111.56,706169,0.0,1.0
2023-08-01,112.16,119.47,107.32,108.36,108.36,1171602,0.0,1.0
2023-07-31,131.0,132.99,130.815,131.45,131.45,325012,0.0,1.0
2023-07-28,130.87,132.58,130.08,130.62,130.62,145527,0.0,1.0
2023-07-27,131.11,132.72,129.53,130.09,130.09,179350,0.0,1.0
2023-07-26,127.69,130.21,127.17,129.46,129.46,165100,0.0,1.0
2023-07-25,128.18,129.03,126.15,128.01,128.01,301578,0.0,1.0
2023-07-24,132.42,133.25,127.99,128.18,128.18,280210,0.0,1.0
2023-07-21,132.0,133.75,131.64,132.56,132.56,140937,0.0,1.0
2023-07-20,134.1,134.5,131.11,131.36,131.36,111603,0.0,1.0
2023-07-19,134.0,134.905,131.33,134.68,134.68,241983,0.0,1.0
2023-07-18,135.69,137.07,133.29,134.07,134.07,185348,0.0,1.0
2023-07-17,135.78,136.95,134.41,136.42,136.42,139597,0.0,1.0
2023-07-14,137.98,140.24,135.55,136.01,136.01,506995,0.0,1.0
2023-07-13,140.49,141.85,138.11,139.14,139.14,130361,0.0,1.0
2023-07-12,138.31,140.41,138.06,139.71,139.71,159719,0.0,1.0
2023-07-11,134.6,136.895,134.39,136.42,136.42,229252,0.0,1.0
2023-07-10,132.01,134.385,132.01,134.28,134.28,133554,0.0,1.0
2023-07-07,133.61,135.4179,132.08,132.32,132.32,119885,0.0,1.0
2023-07-06,132.25,133.87,131.0467,133.61,133.61,173858,0.0,1.0
2023-07-05,133.06,135.0,132.0401,134.36,134.36,187971,0.0,1.0
2023-07-03,135.33,136.26,134.425,135.08,135.08,123535,0.0,1.0
2023-06-30,135.33,136.065,134.33,135.82,135.82,181410,0.0,1.0
2023-06-29,134.19,134.38,132.63,134.36,134.36,118374,0.0,1.0
2023-06-28,132.57,135.21,132.57,134.19,134.19,167605,0.0,1.0
2023-06-27,129.89,134.08,129.28,133.83,133.83,194672,0.0,1.0
2023-06-26,133.27,133.39,129.245,129.54,129.54,186265,0.0,1.0
2023-06-23,128.89,133.5,128.04,133.39,133.39,888178,0.0,1.0
2023-06-22,129.69,130.54,127.81,130.35,130.35,225675,0.0,1.0
2023-06-21,131.74,132.47,129.42,130.08,130.08,194545,0.0,1.0
2023-06-20,134.73,136.91,131.9201,133.03,133.03,282955,0.0,1.0
2023-06-16,135.47,135.69,132.93,134.75,134.75,1035365,0.0,1.0
2023-06-15,132.3,137.33,132.185,134.34,134.34,684108,0.0,1.0
2023-06-14,121.89,136.715,121.37,132.83,132.83,863908,0.0,1.0
2023-06-13,115.55,118.1,115.26,117.06,117.06,225929,0.0,1.0
2023-06-12,111.35,114.49,111.2,114.29,114.29,134272,0.0,1.0
2023-06-09,112.59,112.96,110.85,111.29,111.29,101372,0.0,1.0
2023-06-08,112.6,113.44,111.41,112.63,112.63,156688,0.0,1.0
2023-06-07,110.87,113.7,110.87,113.1,113.1,158060,0.0,1.0
2023-06-06,108.55,111.51,107.54,110.29,110.29,132328,0.0,1.0
2023-06-05,111.15,111.15,108.05,108.72,108.72,188182,0.0,1.0
2023-06-02,111.49,112.765,110.21,112.61,112.61,132423,0.0,1.0
2023-06-01,110.66,110.81,109.02,110.42,110.42,133349,0.0,1.0
2023-05-31,112.61,113.705,109.82,110.47,110.47,371113,0.0,1.0
2023-05-30,115.3,115.5,112.28,113.8,113.8,188939,0.0,1.0
2023-05-26,111.8,115.04,111.8,114.61,114.61,192336,0.0,1.0
2023-05-25,110.94,112.29,108.54,111.56,111.56,162447,0.0,1.0
2023-05-24,112.87,112.87,108.715,109.81,109.81,179602,0.0,1.0
2023-05-23,113.5,114.7,111.84,114.24,114.24,233809,0.0,1.0
2023-05-22,112.37,113.92,112.37,113.75,113.75,215701,0.0,1.0
2023-05-19,114.01,114.38,112.03,112.31,112.31,207790,0.0,1.0
2023-05-18,113.09,114.2,112.12,113.35,113.35,189250,0.0,1.0
2023-05-17,112.01,113.135,110.78,112.76,112.76,135975,0.0,1.0
2023-05-16,111.85,113.48,111.07,111.2,111.2,117605,0.0,1.0
2023-05-15,110.98,113.39,110.92,112.3,112.3,411073,0.0,1.0
2023-05-12,110.87,111.7,109.53,110.53,110.53,133004,0.0,1.0
2023-05-11,112.27,112.27,109.99,110.68,110.68,129876,0.0,1.0
2023-05-10,113.6,113.66,110.71,112.69,112.69,140120,0.0,1.0
2023-05-09,115.12,115.865,112.4,112.72,112.72,187020,0.0,1.0
2023-05-08,117.8,117.8,115.3301,116.4,116.4,161370,0.0,1.0
2023-05-05,117.75,118.87,116.58,118.17,118.17,147109,0.0,1.0
2023-05-04,118.31,118.31,115.8001,116.59,116.59,249655,0.0,1.0
2023-05-03,120.35,122.03,117.22,118.71,118.71,351422,0.0,1.0
2023-05-02,122.41,122.5,116.025,119.69,119.69,264266,0.0,1.0
2023-05-01,114.98,119.21,114.18,117.93,117.93,549317,0.0,1.0
2023-04-28,110.89,115.21,110.89,114.98,114.98,276477,0.0,1.0
2023-04-27,111.05,111.14,108.51,110.8,110.8,149278,0.0,1.0
2023-04-26,110.98,111.08,110.14,110.76,110.76,111761,0.0,1.0
2023-04-25,113.82,114.005,110.75,110.77,110.77,135430,0.0,1.0
2023-04-24,114.87,115.345,113.585,114.86,114.86,107009,0.0,1.0
2023-04-21,115.36,115.935,114.315,115.54,115.54,113573,0.0,1.0
2023-04-20,114.84,116.25,114.47,115.36,115.36,121046,0.0,1.0
2023-04-19,113.43,116.0,113.16,115.43,115.43,213550,0.0,1.0
2023-04-18,117.15,117.15,113.77,114.8,114.8,122286,0.0,1.0
2023-04-17,116.03,116.57,114.98,116.35,116.35,125337,0.0,1.0
2023-04-14,115.62,116.96,115.06,116.09,116.09,137491,0.0,1.0
2023-04-13,116.61,116.86,115.27,115.93,115.93,164599,0.0,1.0
2023-04-12,117.94,118.165,115.48,116.02,116.02,115108,0.0,1.0
2023-04-11,117.02,117.87,116.39,116.66,116.66,113833,0.0,1.0
2023-04-10,114.85,117.13,114.85,117.02,117.02,150541,0.0,1.0
2023-04-06,112.72,117.0,112.45,115.46,115.46,221824,0.0,1.0
2023-04-05,118.0,118.0,115.915,116.56,116.56,518723,0.0,1.0
2023-04-04,121.25,122.575,117.385,118.48,118.48,198592,0.0,1.0
2023-04-03,122.36,122.88,119.16,121.61,121.61,174439,0.0,1.0
2023-03-31,121.88,123.44,121.34,123.31,123.31,165453,0.0,1.0
2023-03-30,121.65,123.18,121.14,121.27,121.27,173732,0.0,1.0
2023-03-29,118.45,121.16,118.14,120.95,120.95,267523,0.0,1.0
2023-03-28,115.12,116.77,113.77,116.74,116.74,331960,0.0,1.0
2023-03-27,117.76,118.52,114.36,115.03,115.03,176057,0.0,1.0
2023-03-24,116.0,117.09,114.74,116.82,116.82,215383,0.0,1.0
2023-03-23,116.74,119.76,116.23,116.94,116.94,162270,0.0,1.0
2023-03-22,117.32,119.35,116.05,116.06,116.06,136338,0.0,1.0
2023-03-21,118.04,118.54,116.65,117.7,117.7,150489,0.0,1.0
2023-03-20,117.19,118.36,116.17,116.91,116.91,212674,0.0,1.0
2023-03-17,119.12,119.12,115.52,116.33,116.33,530473,0.0,1.0
2023-03-16,114.86,120.15,114.86,119.88,119.88,234166,0.0,1.0
2023-03-15,116.0,116.97,113.2,116.22,116.22,253050,0.0,1.0
2023-03-14,119.26,120.22,116.47,117.96,117.96,218034,0.0,1.0
2023-03-13,116.59,118.37,115.72,116.76,116.76,325387,0.0,1.0
2023-03-10,121.13,121.33,116.95,118.13,118.13,236201,0.0,1.0
2023-03-09,122.63,123.79,120.57,120.79,120.79,252720,0.0,1.0
2023-03-08,121.79,123.39,121.275,122.56,122.56,174119,0.0,1.0
2023-03-07,122.7,123.38,120.2,121.11,121.11,242007,0.0,1.0
2023-03-06,127.12,127.12,121.79,122.38,122.38,256217,0.0,1.0
2023-03-03,127.19,128.0,125.515,127.12,127.12,268643,0.0,1.0
2023-03-02,123.33,127.18,122.8,127.0,127.0,206109,0.0,1.0
2023-03-01,123.24,126.43,123.105,124.64,124.64,260065,0.0,1.0
2023-02-28,122.8,125.32,122.34,123.24,123.24,205488,0.0,1.0
2023-02-27,124.96,125.57,123.28,123.46,123.46,150133,0.0,1.0
2023-02-24,123.43,124.69,122.36,124.0,124.0,181566,0.0,1.0
2023-02-23,127.21,127.515,124.15,125.86,125.86,202713,0.0,1.0
2023-02-22,126.21,127.525,124.985,125.7,125.7,226004,0.0,1.0
2023-02-21,129.29,131.75,126.06,126.1,126.1,310650,0.0,1.0
2023-02-17,132.37,132.76,129.07,131.17,131.17,354951,0.0,1.0
2023-02-16,131.21,134.81,129.575,133.51,133.51,477795,0.0,1.0
2023-02-15,125.12,131.11,124.805,131.1,131.1,646587,0.0,1.0
2023-02-14,110.87,126.685,110.87,125.55,125.55,851318,0.0,1.0
2023-02-13,111.07,114.09,110.47,112.54,112.54,416106,0.0,1.0
2023-02-10,110.67,112.18,110.13,111.56,111.56,203659,0.0,1.0
2023-02-09,113.44,113.75,110.93,111.52,111.52,173396,0.0,1.0
2023-02-08,112.77,114.06,111.85,112.39,112.39,138459,0.0,1.0
2023-02-07,112.82,114.29,111.57,113.97,113.97,231476,0.0,1.0
2023-02-06,114.0,114.62,112.38,113.24,113.24,177686,0.0,1.0
2023-02-03,114.56,116.65,114.56,115.23,115.23,183354,0.0,1.0
2023-02-02,116.07,118.52,115.695,116.36,116.36,228857,0.0,1.0
2023-02-01,112.32,115.29,111.52,114.8,114.8,294802,0.0,1.0
2023-01-31,110.0,112.28,110.0,112.1,112.1,225114,0.0,1.0
2023-01-30,110.67,111.535,109.62,109.87,109.87,168102,0.0,1.0
2023-01-27,110.48,111.65,110.12,111.45,111.45,139765,0.0,1.0
2023-01-26,110.96,111.69,110.14,110.87,110.87,109993,0.0,1.0
2023-01-25,109.22,110.53,108.33,110.34,110.34,157253,0.0,1.0
2023-01-24,110.72,111.555,110.0754,110.98,110.98,269477,0.0,1.0
2023-01-23,107.47,111.141,107.47,111.06,111.06,332721,0.0,1.0
2023-01-20,106.89,107.92,106.43,107.6,107.6,192461,0.0,1.0
2023-01-19,107.05,107.13,104.91,106.22,106.22,232084,0.0,1.0
2023-01-18,109.28,110.61,107.425,107.62,107.62,220320,0.0,1.0
2023-01-17,105.94,109.08,105.15,108.88,108.88,293408,0.0,1.0
2023-01-13,107.0,108.24,105.97,106.41,106.41,237422,0.0,1.0
2023-01-12,106.85,108.095,106.4901,107.94,107.94,208290,0.0,1.0
2023-01-11,106.07,107.015,105.45,106.76,106.76,315309,0.0,1.0
2023-01-10,103.32,106.04,103.32,105.53,105.53,333045,0.0,1.0
2023-01-09,104.81,105.719,103.65,103.86,103.86,314644,0.0,1.0
2023-01-06,101.36,104.7,100.27,103.92,103.92,399876,0.0,1.0
2023-01-05,99.79,101.7,98.89,99.99,99.99,462190,0.0,1.0
2023-01-04,97.76,100.83,97.75,100.35,100.35,420560,0.0,1.0
2023-01-03,95.86,96.65,94.9,96.49,96.49,315938,0.0,1.0
2022-12-30,93.56,94.935,93.35,94.67,94.67,203564,0.0,1.0
2022-12-29,91.25,95.22,91.25,94.45,94.45,197213,0.0,1.0
2022-12-28,92.07,93.61,90.185,90.28,90.28,157266,0.0,1.0
2022-12-27,92.98,93.58,92.29,92.83,92.83,172454,0.0,1.0
2022-12-23,92.17,93.99,91.87,92.94,92.94,314335,0.0,1.0
2022-12-22,91.82,92.61,90.79,92.39,92.39,252447,0.0,1.0
2022-12-21,93.61,94.275,92.77,93.17,93.17,265865,0.0,1.0
2022-12-20,90.7,94.27,90.245,92.81,92.81,420824,0.0,1.0
2022-12-19,91.94,93.655,89.06,91.0,91.0,397593,0.0,1.0
2022-12-16,91.36,92.4,89.76,91.47,91.47,583494,0.0,1.0
2022-12-15,94.0,94.29,92.03,92.16,92.16,370563,0.0,1.0
2022-12-14,96.67,97.905,94.2,95.29,95.29,453261,0.0,1.0
2022-12-13,99.41,99.6,96.7,97.52,97.52,449541,0.0,1.0
2022-12-12,93.33,97.39,92.855,96.4,96.4,295632,0.0,1.0
2022-12-09,92.46,95.2,92.02,93.24,93.24,340410,0.0,1.0
2022-12-08,89.98,92.55,89.69,92.54,92.54,200330,0.0,1.0
2022-12-07,88.63,89.66,88.505,89.23,89.23,199163,0.0,1.0
2022-12-06,90.28,90.33,88.19,89.36,89.36,336330,0.0,1.0
2022-12-05,91.56,91.56,89.64,90.09,90.09,151755,0.0,1.0
2022-12-02,91.63,92.25,90.675,92.11,92.11,145900,0.0,1.0
2022-12-01,91.64,93.225,89.22,92.78,92.78,135363,0.0,1.0
2022-11-30,88.36,91.07,86.46,91.03,91.03,312687,0.0,1.0
2022-11-29,89.15,90.655,88.07,88.36,88.36,111681,0.0,1.0
2022-11-28,90.35,90.35,88.605,89.16,89.16,146711,0.0,1.0
2022-11-25,92.25,92.89,91.05,91.19,91.19,65533,0.0,1.0
2022-11-23,90.77,93.39,90.71,92.39,92.39,156615,0.0,1.0
2022-11-22,89.52,91.29,88.71,90.84,90.84,263420,0.0,1.0
2022-11-21,90.5,90.93,88.051,89.09,89.09,180429,0.0,1.0
2022-11-18,93.03,93.81,90.28,91.22,91.22,154056,0.0,1.0
2022-11-17,89.75,91.56,89.17,91.48,91.48,123312,0.0,1.0
2022-11-16,94.17,94.81,90.95,91.52,91.52,154639,0.0,1.0
2022-11-15,95.99,97.835,95.39,95.79,95.79,295452,0.0,1.0
2022-11-14,94.03,96.145,93.35,93.82,93.82,419560,0.0,1.0
2022-11-11,90.21,94.73,89.57,94.63,94.63,296991,0.0,1.0
2022-11-10,88.05,89.9,88.05,89.49,89.49,211426,0.0,1.0
2022-11-09,83.93,85.29,83.815,84.06,84.06,165831,0.0,1.0
2022-11-08,87.45,87.72,83.46,84.69,84.69,265163,0.0,1.0
2022-11-07,88.25,88.615,86.595,87.06,87.06,188183,0.0,1.0
2022-11-04,88.57,89.35,86.0096,87.83,87.83,367995,0.0,1.0
2022-11-03,86.12,87.68,85.21,86.83,86.83,321204,0.0,1.0
2022-11-02,84.85,90.96,84.0537,87.9,87.9,408398,0.0,1.0
2022-11-01,82.39,86.15,79.875,85.48,85.48,601665,0.0,1.0
2022-10-31,87.28,87.28,85.36,85.66,85.66,296532,0.0,1.0
