,NOC_Open,NOC_High,NOC_Low,NOC_Close,NOC_Adj Close,NOC_Volume,NOC_Dividend Amount,NOC_Split Coefficient
2024-06-25,430.91,431.555,428.43,428.48,426.797925107194,724367,0.0,1.0
2024-06-24,433.9,437.7,428.84,430.67,428.979327870415,1077528,0.0,1.0
2024-06-21,431.74,433.53,427.015,432.09,430.393753406384,1889011,0.0,1.0
2024-06-20,425.56,436.8,425.56,434.48,432.774371033826,863827,0.0,1.0
2024-06-18,430.29,432.89,424.95,425.83,424.158328156265,963090,0.0,1.0
2024-06-17,423.04,431.04,422.19,429.78,428.092821724631,1033523,0.0,1.0
2024-06-14,422.09,424.11,418.6,424.09,422.425158837542,1085612,0.0,1.0
2024-06-13,426.58,426.81,420.25,423.42,421.757789042401,1393804,0.0,1.0
2024-06-12,430.23,432.31,424.4,427.15,425.473146260124,1326191,0.0,1.0
2024-06-11,434.25,436.0,428.97,429.82,428.132664697475,1385091,0.0,1.0
2024-06-10,440.0,441.87,435.07,435.77,434.059306908051,1013997,0.0,1.0
2024-06-07,443.85,445.85,439.82,440.04,438.312544259171,716688,0.0,1.0
2024-06-06,442.4,446.37,441.5,444.78,443.03393654121,673554,0.0,1.0
2024-06-05,447.66,448.18,441.3,442.37,440.633397427346,993902,0.0,1.0
2024-06-04,449.29,450.25,447.35,448.39,446.6297648404,530701,0.0,1.0
2024-06-03,449.2,453.4,448.84,449.33,447.566074702239,1085656,0.0,1.0
2024-05-31,446.3,451.93,445.315,450.77,449.000421724631,2867163,0.0,1.0
2024-05-30,448.48,450.16,444.83,446.52,444.767105859933,1256961,0.0,1.0
2024-05-29,453.6,453.76,446.19,446.39,444.63761619819,1340834,0.0,1.0
2024-05-28,465.13,465.13,455.06,455.5,453.711853263459,848468,0.0,1.0
2024-05-24,465.45,467.52,464.86,466.43,464.59894559314,420855,2.06,1.0
2024-05-23,472.08,475.05,466.24,467.21,463.329576662406,947079,0.0,1.0
2024-05-22,470.97,475.34,470.35,474.69,470.747451351379,556380,0.0,1.0
2024-05-21,470.72,473.96,468.57,471.9,467.980623760171,579642,0.0,1.0
2024-05-20,471.9,472.09,468.09,468.94,465.045208107851,689391,0.0,1.0
2024-05-17,471.87,471.87,468.2054,470.22,466.314577038584,966743,0.0,1.0
2024-05-16,470.32,472.42,467.63,470.69,466.780673442837,842408,0.0,1.0
2024-05-15,471.85,473.23,466.325,469.65,465.749311186617,682330,0.0,1.0
2024-05-14,477.75,479.21,473.85,474.07,470.132600775555,505807,0.0,1.0
2024-05-13,475.2,480.725,475.2,476.65,472.691172526564,507088,0.0,1.0
2024-05-10,474.26,476.3,472.42,474.8,470.856537743864,579024,0.0,1.0
2024-05-09,471.54,474.52,471.54,473.43,469.497916310188,868961,0.0,1.0
2024-05-08,474.61,475.76,471.36,471.61,467.693032361802,866622,0.0,1.0
2024-05-07,470.69,474.85,468.96,473.75,469.815258542872,734316,0.0,1.0
2024-05-06,470.34,471.26,467.31,468.86,464.96587254968,862320,0.0,1.0
2024-05-03,475.65,477.52,465.23,469.09,465.193962279421,1443462,0.0,1.0
2024-05-02,484.91,488.48,474.33,475.0,471.054876639291,1372953,0.0,1.0
2024-05-01,485.12,490.2673,483.41,486.37,482.33044284432,1157284,0.0,1.0
2024-04-30,486.45,488.0623,483.53,485.03,481.001572244958,908975,0.0,1.0
2024-04-29,481.5,486.28,480.745,486.22,482.181688672749,753660,0.0,1.0
2024-04-26,487.56,488.35,477.71,480.45,476.459611539678,1371947,0.0,1.0
2024-04-25,468.77,490.6,465.0,488.06,484.006406510678,1365354,0.0,1.0
2024-04-24,475.09,477.12,470.78,474.57,470.628448014123,1124259,0.0,1.0
2024-04-23,473.58,476.765,470.41,474.68,470.737534406607,1365417,0.0,1.0
2024-04-22,464.93,472.45,462.07,470.98,467.068264841207,1006341,0.0,1.0
2024-04-19,455.59,463.5,453.065,462.58,458.73803123327,1213952,0.0,1.0
2024-04-18,449.88,456.6999,449.88,452.5,448.741750903745,846252,0.0,1.0
2024-04-17,452.92,453.85,448.435,452.05,448.295488389035,818188,0.0,1.0
2024-04-16,453.08,456.15,450.05,450.35,446.609607777904,953356,0.0,1.0
2024-04-15,461.96,464.61,446.22,451.29,447.541800586412,2007756,0.0,1.0
2024-04-12,462.03,468.205,455.82,456.11,452.321767966204,1045967,0.0,1.0
2024-04-11,456.59,459.93,454.78,457.83,454.027482466877,692836,0.0,1.0
2024-04-10,452.6,458.76,449.77,457.91,454.106818025048,983054,0.0,1.0
2024-04-09,452.83,455.095,450.43,454.66,450.883810974358,825082,0.0,1.0
2024-04-08,456.12,457.955,454.81,456.36,452.569691585488,1465335,0.0,1.0
2024-04-05,457.51,459.015,452.5,454.5,450.725139858016,1443618,0.0,1.0
2024-04-04,458.0,464.65,455.6,459.48,455.66377835415,2176680,0.0,1.0
2024-04-03,465.33,467.6,456.81,457.01,453.214292995626,1261945,0.0,1.0
2024-04-02,472.09,473.99,465.01,466.36,462.486636356841,797026,0.0,1.0
2024-04-01,478.39,478.82,470.92,471.35,467.435191797747,710525,0.0,1.0
2024-03-28,479.0,480.7523,478.0,478.66,474.684478425606,632461,0.0,1.0
2024-03-27,472.83,477.89,471.96,477.36,473.39527560533,823088,0.0,1.0
2024-03-26,469.5,473.06,468.6,469.91,466.007151750672,503957,0.0,1.0
2024-03-25,471.32,472.0,467.905,469.32,465.422052009162,447012,0.0,1.0
2024-03-22,468.97,471.29,467.595,468.75,464.856786157195,615412,0.0,1.0
2024-03-21,471.94,473.56,467.3,467.49,463.607251116004,798061,0.0,1.0
2024-03-20,468.63,471.41,466.62,470.75,466.840175111466,617300,0.0,1.0
2024-03-19,465.0,467.5,462.63,467.48,463.597334171233,726841,0.0,1.0
2024-03-18,461.0,463.515,459.05,462.39,458.549609282614,540801,0.0,1.0
2024-03-15,457.88,464.39,457.88,461.75,457.914924817247,1000053,0.0,1.0
2024-03-14,458.0,461.39,457.23,460.86,457.032316732597,669577,0.0,1.0
2024-03-13,458.56,462.2,458.03,458.23,454.424160257731,698093,0.0,1.0
2024-03-12,456.55,460.9,454.53,458.84,455.029093888784,1027518,0.0,1.0
2024-03-11,459.48,462.24,458.35,459.25,455.435688624409,550860,0.0,1.0
2024-03-08,455.01,459.89,453.135,459.5,455.683612243693,475584,0.0,1.0
2024-03-07,459.21,459.5947,454.255,456.4,452.609359364573,796373,0.0,1.0
2024-03-06,458.16,463.835,457.875,461.07,457.240572572795,546179,0.0,1.0
2024-03-05,463.23,464.58,457.96,458.26,454.453911092045,1250601,0.0,1.0
2024-03-04,456.0,461.225,455.4518,460.08,456.258795040431,692838,0.0,1.0
2024-03-01,461.0,461.0,453.82,454.9,451.12181764887,1272613,0.0,1.0
2024-02-29,458.38,461.5,455.4101,461.02,457.190987848939,927199,0.0,1.0
2024-02-28,459.61,462.08,457.21,458.95,455.138180281268,534692,0.0,1.0
2024-02-27,457.58,459.27,454.0,458.36,454.553080539759,421081,0.0,1.0
2024-02-26,462.27,465.75,458.88,459.34,455.524941127351,618601,0.0,1.0
2024-02-23,455.82,461.56,455.54,461.1,457.270323407109,574672,1.87,1.0
2024-02-22,458.68,459.4394,451.51,457.05,451.423205203835,1801373,0.0,1.0
2024-02-21,454.68,461.09,453.76,460.0,454.336887416615,1284686,0.0,1.0
2024-02-20,453.22,460.54,452.85,453.91,448.321862102773,1367775,0.0,1.0
2024-02-16,450.37,452.87,448.01,450.96,445.408179889993,1016425,0.0,1.0
2024-02-15,447.25,451.66,446.45,450.0,444.459998559732,974710,0.0,1.0
2024-02-14,447.5,450.0,443.0,446.37,440.874687904684,1002245,0.0,1.0
2024-02-13,453.76,455.575,443.15,446.17,440.677150127546,1020165,0.0,1.0
2024-02-12,455.0,455.64,451.31,451.47,445.911901221694,723449,0.0,1.0
2024-02-09,452.11,455.56,450.52,454.92,449.319427877319,906752,0.0,1.0
2024-02-08,452.86,454.15,449.81,451.22,445.664979000272,527816,0.0,1.0
2024-02-07,448.17,453.93,448.17,453.9,448.311985213917,748257,0.0,1.0
2024-02-06,442.0,449.92,440.94,448.17,442.652527898923,587889,0.0,1.0
2024-02-05,443.93,445.82,440.235,442.28,436.835040362219,1656039,0.0,1.0
2024-02-02,445.78,447.74,441.5,446.58,441.082102570678,1616606,0.0,1.0
2024-02-01,446.77,447.77,442.7,446.22,440.726534571831,2179403,0.0,1.0
2024-01-31,445.38,449.7,444.54,446.76,441.259886570102,3213837,0.0,1.0
2024-01-30,443.0,445.06,437.33,443.5,438.040020802758,2324819,0.0,1.0
2024-01-29,440.0,442.555,435.15,438.31,432.913915486036,857137,0.0,1.0
2024-01-26,435.74,439.27,431.52,437.96,432.568224376045,1147626,0.0,1.0
2024-01-25,446.6,449.0,426.0,434.55,429.200205275848,2293245,0.0,1.0
2024-01-24,466.62,472.99,462.81,463.92,458.208627848513,1181093,0.0,1.0
2024-01-23,466.54,470.8864,464.82,467.92,462.159383391266,1083846,0.0,1.0
2024-01-22,469.42,470.77,466.29,466.62,460.875387839872,871234,0.0,1.0
2024-01-19,475.37,475.37,469.3556,470.48,464.687866938629,1369200,0.0,1.0
2024-01-18,475.14,476.22,468.52,474.63,468.786775814235,875832,0.0,1.0
2024-01-17,477.34,482.9,473.58,473.88,468.046009149969,612218,0.0,1.0
2024-01-16,481.5,482.17,476.03,477.9,472.016518470436,734619,0.0,1.0
2024-01-12,468.77,481.46,468.77,481.08,475.157369126924,701359,0.0,1.0
2024-01-11,472.61,473.05,465.33,467.34,461.586523837567,544619,0.0,1.0
2024-01-10,472.0,477.08,471.11,471.95,466.13976960059,499277,0.0,1.0
2024-01-09,475.3,477.82,470.0,472.23,466.416322488583,617523,0.0,1.0
2024-01-08,466.03,475.4,465.21,475.26,469.409019812219,658961,0.0,1.0
2024-01-05,472.72,472.72,467.2,469.89,464.105130496072,511295,0.0,1.0
2024-01-04,481.31,483.78,471.65,471.73,465.922478045739,791720,0.0,1.0
2024-01-03,474.44,483.83,470.84,474.88,469.033698035657,773573,0.0,1.0
2024-01-02,469.19,476.36,467.27,470.09,464.30266827321,742526,0.0,1.0
2023-12-29,466.21,468.93,465.02,468.14,462.376674946118,403460,0.0,1.0
2023-12-28,463.4,467.41,463.2,465.68,459.946960287325,387689,0.0,1.0
2023-12-27,462.9,465.85,462.5991,464.22,458.50493451422,378036,0.0,1.0
2023-12-26,462.56,465.755,462.4015,464.5,458.781487402213,419959,0.0,1.0
2023-12-22,461.45,465.43,461.45,463.13,457.42835362882,362295,0.0,1.0
2023-12-21,458.6,461.89,458.29,459.22,453.566490085778,484021,0.0,1.0
2023-12-20,462.71,463.85,457.14,457.16,451.53185098126,598454,0.0,1.0
2023-12-19,465.04,467.33,462.59,464.16,458.445673181079,596189,0.0,1.0
2023-12-18,462.27,466.76,460.51,465.42,459.690161177046,757955,0.0,1.0
2023-12-15,460.6,462.48,455.0,461.05,455.373960746588,1746553,0.0,1.0
2023-12-14,479.59,480.0,461.69,463.66,457.951828738234,1205481,0.0,1.0
2023-12-13,480.43,486.395,478.98,485.01,479.038986447679,778318,0.0,1.0
2023-12-12,479.55,481.69,477.47,479.25,473.349898466115,379413,0.0,1.0
2023-12-11,476.97,480.925,476.91,478.76,472.865930912128,429348,0.0,1.0
2023-12-08,478.72,479.8384,475.36,476.25,470.38683180905,411324,0.0,1.0
2023-12-07,482.22,483.6577,476.34,477.48,471.601689138447,530513,0.0,1.0
2023-12-06,475.21,481.14,475.21,480.29,474.377094907231,443665,0.0,1.0
2023-12-05,480.43,480.43,475.28,476.61,470.742399807898,637020,0.0,1.0
2023-12-04,478.49,480.56,474.96,480.33,474.416602462658,1079102,0.0,1.0
2023-12-01,476.39,480.575,475.11,479.84,473.932634908671,696188,0.0,1.0
2023-11-30,469.22,476.27,468.39,475.16,469.31025092365,701255,0.0,1.0
2023-11-29,470.28,471.4106,464.44,467.41,461.655662059565,554503,0.0,1.0
2023-11-28,470.53,473.57,468.81,470.08,464.292791384353,550530,0.0,1.0
2023-11-27,470.81,470.81,465.56,468.39,462.62359716754,482282,0.0,1.0
2023-11-24,471.5,473.61,470.338,471.52,465.715063379744,191235,1.87,1.0
2023-11-22,468.71,472.94,467.76,471.45,463.806516044658,589909,0.0,1.0
2023-11-21,465.82,472.02,462.51,471.07,463.432676875929,448961,0.0,1.0
2023-11-20,464.52,467.915,462.87,465.82,458.267793623762,594175,0.0,1.0
2023-11-17,464.34,466.27,463.21,464.17,456.644544601652,519874,0.0,1.0
2023-11-16,466.15,467.08,462.845,463.88,456.359246288675,429884,0.0,1.0
2023-11-15,466.0,467.84,462.75,464.99,457.451250176276,649583,0.0,1.0
2023-11-14,463.0,468.68,460.57,466.83,459.26141878275,1064848,0.0,1.0
2023-11-13,464.03,466.21,462.03,464.38,456.851139931738,1020334,0.0,1.0
2023-11-10,461.55,464.24,458.335,463.27,455.759136044137,758545,0.0,1.0
2023-11-09,461.25,462.4499,457.16,461.09,453.61447976038,971391,0.0,1.0
2023-11-08,467.67,469.58,459.52,460.48,453.014369515842,952858,0.0,1.0
2023-11-07,473.3,473.3,464.77,467.7,460.117313721681,1009749,0.0,1.0
2023-11-06,472.62,474.37,469.7006,471.0,463.3638117659,636803,0.0,1.0
2023-11-03,475.8,477.0,470.13,470.58,462.950621105727,785829,0.0,1.0
2023-11-02,465.32,476.1,463.69,475.77,468.056477120727,1353393,0.0,1.0
2023-11-01,474.75,474.75,467.1416,468.26,460.668234601912,841141,0.0,1.0
2023-10-31,470.33,471.9,463.84,471.43,463.786840298935,1089651,0.0,1.0
2023-10-30,473.67,475.0,467.4,468.68,461.081425262085,1032670,0.0,1.0
2023-10-27,474.99,478.52,468.9,473.07,465.400251448184,805731,0.0,1.0
2023-10-26,486.5,492.0,474.01,477.78,470.033889565843,1545694,0.0,1.0
2023-10-25,482.41,486.3,480.04,483.26,475.42504389382,1062055,0.0,1.0
2023-10-24,484.21,487.14,477.98,478.44,470.683189174687,771937,0.0,1.0
2023-10-23,486.27,487.9,480.441,480.6,472.808169712721,802024,0.0,1.0
2023-10-20,492.13,494.77,485.6,485.7,477.82548487197,920383,0.0,1.0
2023-10-19,488.58,493.43,487.63,489.94,481.996742965149,671954,0.0,1.0
2023-10-18,493.0,495.99,488.29,490.76,482.803448539773,740177,0.0,1.0
2023-10-17,487.81,496.89,483.89,489.0,481.07198291619,1175488,0.0,1.0
2023-10-16,492.18,495.0,482.58,489.07,481.140848026218,959993,0.0,1.0
2023-10-13,482.39,490.99,480.3501,490.15,482.203338295236,1465367,0.0,1.0
2023-10-12,474.0,479.42,471.07,477.31,469.571509541363,1084448,0.0,1.0
2023-10-11,467.25,474.64,466.31,473.37,465.695387634022,865807,0.0,1.0
2023-10-10,473.86,474.98,462.63,465.12,457.579142523473,1383621,0.0,1.0
2023-10-09,448.8,474.48,448.73,471.61,463.963922010438,2864339,0.0,1.0
2023-10-06,419.0,425.32,414.56,423.24,416.378130980466,947747,0.0,1.0
2023-10-05,422.16,424.26,419.86,420.07,413.259525283443,792117,0.0,1.0
2023-10-04,430.79,431.75,420.12,422.29,415.443533058646,900180,0.0,1.0
2023-10-03,442.21,443.57,433.66,434.31,427.268656237894,844538,0.0,1.0
2023-10-02,440.41,445.75,440.41,442.22,435.05041367116,889353,0.0,1.0
2023-09-29,439.9,442.53,438.15,440.19,433.053325480322,790137,0.0,1.0
2023-09-28,441.39,443.23,438.615,439.5,432.374512252894,997397,0.0,1.0
2023-09-27,427.31,438.04,427.04,437.24,430.151152986247,987056,0.0,1.0
2023-09-26,423.98,426.9,421.62,426.58,419.663980516131,617463,0.0,1.0
2023-09-25,423.32,428.965,420.12,425.57,418.670355357143,676647,0.0,1.0
2023-09-22,434.52,436.0325,424.4,424.9,418.011217875438,850477,0.0,1.0
2023-09-21,439.7,441.07,436.76,437.11,430.02326063905,768104,0.0,1.0
2023-09-20,437.43,443.86,435.64,440.18,433.043487607461,432686,0.0,1.0
2023-09-19,440.26,441.655,435.55,435.97,428.901743132865,597532,0.0,1.0
2023-09-18,435.87,442.6,435.028,440.52,433.377975284744,692746,0.0,1.0
2023-09-15,432.46,435.74,431.47,433.49,426.46195066327,1034233,0.0,1.0
2023-09-14,424.99,432.435,424.18,432.32,425.310919538501,543963,0.0,1.0
2023-09-13,426.0,431.93,424.51,426.31,419.398357948877,472651,0.0,1.0
2023-09-12,423.52,426.205,421.775,424.08,417.204512300813,581611,0.0,1.0
2023-09-11,423.31,425.11,416.71,425.0,418.10959660405,843302,0.0,1.0
2023-09-08,430.83,430.83,420.95,422.72,415.86656159168,768088,0.0,1.0
2023-09-07,425.64,431.44,425.64,430.99,424.002482447952,718522,0.0,1.0
2023-09-06,431.59,432.025,423.44,423.64,416.771645894917,602486,0.0,1.0
2023-09-05,435.01,435.9,431.0,431.08,424.091023303703,470436,0.0,1.0
2023-09-01,435.23,437.11,434.865,435.62,428.557417582721,423860,0.0,1.0
2023-08-31,436.0,437.44,433.06,433.09,426.068435748819,503615,0.0,1.0
2023-08-30,431.22,436.0,430.995,434.8,427.750712008097,478673,0.0,1.0
2023-08-29,429.91,431.19,426.0,430.06,423.087560271854,541185,0.0,1.0
2023-08-28,429.34,431.325,428.52,431.15,424.159888413732,505283,0.0,1.0
2023-08-25,432.46,433.25,428.5,429.56,422.59566662879,436488,1.87,1.0
2023-08-24,434.21,437.69,432.12,432.18,423.330308980902,518370,0.0,1.0
2023-08-23,438.95,440.01,433.37,434.52,425.622393119491,558696,0.0,1.0
2023-08-22,434.5,438.215,434.01,437.73,428.766662386529,598001,0.0,1.0
2023-08-21,429.17,434.72,429.07,433.69,424.809388916487,542468,0.0,1.0
2023-08-18,428.13,437.54,428.12,430.17,421.361467477242,716439,0.0,1.0
2023-08-17,428.17,432.25,428.1,429.17,420.381944341093,576201,0.0,1.0
2023-08-16,422.48,428.545,422.48,427.29,418.540440845133,518162,0.0,1.0
2023-08-15,427.79,428.42,421.73,423.17,414.504805524199,583671,0.0,1.0
2023-08-14,431.23,432.89,429.01,429.45,420.656210819215,516709,0.0,1.0
2023-08-11,430.27,432.655,429.67,431.05,422.223447837054,734040,0.0,1.0
2023-08-10,434.35,434.735,429.64,430.27,421.459419790857,800632,0.0,1.0
2023-08-09,433.0,437.57,432.46,435.55,426.631301949724,1547885,0.0,1.0
2023-08-08,436.0,438.42,432.31,432.9,424.035565638929,664791,0.0,1.0
2023-08-07,437.87,439.36,433.11,436.66,427.71857263085,1289313,0.0,1.0
2023-08-04,444.02,444.77,437.67,438.54,429.56007612681,583999,0.0,1.0
2023-08-03,447.19,447.99,441.61,442.61,433.546735290937,758514,0.0,1.0
2023-08-02,447.89,448.44,444.37,447.47,438.307217732621,830741,0.0,1.0
2023-08-01,445.89,449.66,445.0,448.15,438.973293465203,576746,0.0,1.0
2023-07-31,450.5,450.5,442.5,445.0,435.887795586333,1031050,0.0,1.0
2023-07-28,445.86,452.4,445.5,449.68,440.471963863511,1127039,0.0,1.0
2023-07-27,442.72,446.985,431.605,445.31,436.191447758539,1719839,0.0,1.0
2023-07-26,457.17,459.82,454.02,457.16,447.798796921906,896234,0.0,1.0
2023-07-25,445.46,457.29,444.05,457.19,447.82818261599,846299,0.0,1.0
2023-07-24,453.91,455.33,451.4,452.21,442.950157397968,551465,0.0,1.0
2023-07-21,454.11,457.06,451.9001,453.42,444.135380392708,593349,0.0,1.0
2023-07-20,447.53,455.16,443.19,454.36,445.056132140688,978240,0.0,1.0
2023-07-19,442.42,445.83,438.645,442.28,433.223492656008,933713,0.0,1.0
2023-07-18,456.69,460.64,440.5,442.68,433.615301910467,1263136,0.0,1.0
2023-07-17,451.87,457.0,449.3485,454.24,444.93858936435,861496,0.0,1.0
2023-07-14,455.95,456.24,449.75,450.64,441.412306074214,604307,0.0,1.0
2023-07-13,452.29,457.96,450.76,457.03,447.671458914206,552821,0.0,1.0
2023-07-12,461.44,461.495,453.18,453.35,444.066813773178,691073,0.0,1.0
2023-07-11,453.91,462.0,453.17,460.75,451.315284980681,688164,0.0,1.0
2023-07-10,452.59,455.545,451.36,452.59,443.322376189704,494670,0.0,1.0
2023-07-07,454.99,455.84,450.765,452.45,443.185242950643,577477,0.0,1.0
2023-07-06,458.45,460.68,454.04,455.98,446.64295962125,673827,0.0,1.0
2023-07-05,457.83,459.63,453.12,459.05,449.650095649227,369275,0.0,1.0
2023-07-03,453.11,458.84,452.22,458.16,448.778320058055,239579,0.0,1.0
2023-06-30,453.15,459.51,449.905,455.8,446.466645456743,766990,0.0,1.0
2023-06-29,442.76,451.44,442.4,451.22,441.98042949318,531168,0.0,1.0
2023-06-28,448.79,450.57,440.67,442.66,433.595711447744,618912,0.0,1.0
2023-06-27,448.24,451.44,445.34,448.44,439.257355174686,535160,0.0,1.0
2023-06-26,449.59,449.9281,442.8,448.02,438.845955457503,744249,0.0,1.0
2023-06-23,458.14,460.11,452.63,454.05,444.752479968482,554957,0.0,1.0
2023-06-22,460.95,460.985,455.81,458.06,448.68036774444,454399,0.0,1.0
2023-06-21,454.23,462.63,454.1727,462.47,453.000064774857,495389,0.0,1.0
2023-06-20,458.95,460.69,454.09,454.34,445.036541677965,510337,0.0,1.0
2023-06-16,453.1,458.91,452.6,458.35,448.964429453923,1179077,0.0,1.0
2023-06-15,449.69,454.78,446.76,452.87,443.596642667826,544560,0.0,1.0
2023-06-14,450.89,453.4392,446.16,447.9,438.728412681165,510179,0.0,1.0
2023-06-13,450.18,453.83,445.16,451.15,441.91186287365,609852,0.0,1.0
2023-06-12,453.96,453.96,448.235,453.51,444.223537474962,781848,0.0,1.0
2023-06-09,456.45,459.71,454.19,454.26,444.958179827073,640865,0.0,1.0
2023-06-08,453.74,457.84,452.4,455.47,446.143402821814,630336,0.0,1.0
2023-06-07,447.89,454.5,444.25,453.35,444.066813773178,814339,0.0,1.0
2023-06-06,447.5,449.37,444.175,448.1,438.924317308395,696060,0.0,1.0
2023-06-05,446.99,446.99,442.05,445.55,436.426533311215,843900,0.0,1.0
2023-06-02,441.92,447.13,438.74,443.83,434.741753517039,1025126,0.0,1.0
2023-06-01,436.77,439.23,433.53,438.51,429.530690432726,792525,0.0,1.0
2023-05-31,437.81,441.36,434.62,435.49,426.572530561555,1344485,0.0,1.0
2023-05-30,434.89,441.12,432.33,438.16,429.187857335073,875989,0.0,1.0
2023-05-26,432.62,441.51,432.62,438.32,429.344581036857,865024,1.87,1.0
2023-05-25,438.33,439.95,429.1,433.51,422.829163146114,910608,0.0,1.0
2023-05-24,443.03,446.35,441.38,441.44,430.563783486472,664637,0.0,1.0
2023-05-23,441.17,445.87,440.26,443.03,432.114609002383,578496,0.0,1.0
2023-05-22,442.09,445.18,438.435,443.07,432.15362348077,508740,0.0,1.0
2023-05-19,445.36,446.3,440.79,443.31,432.387710351097,463787,0.0,1.0
2023-05-18,446.07,446.92,437.75,443.6,432.670565319407,518619,0.0,1.0
2023-05-17,439.0,448.4,437.58,447.34,436.318419048656,758396,0.0,1.0
2023-05-16,439.99,440.3445,435.45,435.63,424.896930500661,448897,0.0,1.0
2023-05-15,438.75,440.08,436.0,439.37,428.54478422991,491027,0.0,1.0
2023-05-12,437.09,441.8099,434.77,438.76,427.949813434498,749498,0.0,1.0
2023-05-11,438.9,440.31,433.18,435.85,425.111510131794,699017,0.0,1.0
2023-05-10,443.1,445.0,438.7,443.03,432.114609002383,559606,0.0,1.0
2023-05-09,443.0,445.09,440.87,442.31,431.412348391404,462234,0.0,1.0
2023-05-08,448.33,450.95,441.87,442.24,431.344073054226,418159,0.0,1.0
2023-05-05,443.46,448.45,441.93,446.81,435.801477210019,474749,0.0,1.0
2023-05-04,443.28,445.275,435.2,442.23,431.334319434629,645682,0.0,1.0
2023-05-03,447.53,452.28,443.57,443.71,432.777855134973,520165,0.0,1.0
2023-05-02,460.83,460.84,448.58,448.81,437.752201129403,770369,0.0,1.0
2023-05-01,461.95,466.0299,459.59,462.72,451.31948598872,630312,0.0,1.0
2023-04-28,460.37,461.57,455.525,461.27,449.905211147166,708800,0.0,1.0
2023-04-27,452.48,459.675,443.0,457.68,446.403661711872,1370998,0.0,1.0
2023-04-26,462.69,464.3281,449.07,449.09,438.025302478117,1412072,0.0,1.0
2023-04-25,470.11,470.11,464.42,465.47,454.001731377873,691418,0.0,1.0
2023-04-24,471.16,472.6305,466.5,470.92,459.317454058195,593594,0.0,1.0
2023-04-21,475.72,475.72,468.83,471.99,460.361091355065,1519458,0.0,1.0
2023-04-20,478.4,478.4,472.07,474.18,462.497134046791,511686,0.0,1.0
2023-04-19,480.46,482.7909,476.2,477.07,465.315930110301,482811,0.0,1.0
2023-04-18,475.74,483.4,475.74,479.47,467.656798813562,756224,0.0,1.0
2023-04-17,472.99,477.68,471.38,474.79,463.092104842203,587464,0.0,1.0
2023-04-14,470.55,473.09,468.765,472.57,460.926801291687,501938,0.0,1.0
2023-04-13,472.0,476.065,469.67,474.16,462.477626807597,540005,0.0,1.0
2023-04-12,467.43,474.7299,466.03,472.77,461.121873683625,574938,0.0,1.0
2023-04-11,476.12,476.12,467.525,468.27,456.732744865011,657095,0.0,1.0
2023-04-10,470.98,478.17,470.98,476.54,464.798988271664,594820,0.0,1.0
2023-04-06,474.68,476.26,468.29,470.39,458.800512219558,575862,0.0,1.0
2023-04-05,467.22,473.6,467.22,470.91,459.307700438598,707031,0.0,1.0
2023-04-04,468.73,471.94,465.0,468.1,456.566933331863,495274,0.0,1.0
2023-04-03,463.3,471.55,462.65,469.19,457.630077867928,577564,0.0,1.0
2023-03-31,462.98,463.32,459.45,461.72,450.344124029028,640613,0.0,1.0
2023-03-30,460.46,462.92,458.5,460.98,449.622356178856,541518,0.0,1.0
2023-03-29,459.38,462.58,457.495,461.57,450.197819735074,584223,0.0,1.0
2023-03-28,458.31,461.5,457.59,459.0,447.691139498665,476830,0.0,1.0
2023-03-27,459.09,459.8,455.18,458.25,446.959618028896,626760,0.0,1.0
2023-03-24,445.08,456.2,443.0,455.25,444.03353214982,1006400,0.0,1.0
2023-03-23,444.01,446.06,440.71,444.44,433.489869365549,1123898,0.0,1.0
2023-03-22,450.22,452.4,443.085,443.6,432.670565319407,726223,0.0,1.0
2023-03-21,453.79,454.66,447.07,449.98,438.893374622243,680128,0.0,1.0
2023-03-20,445.27,452.31,445.005,449.26,438.191114011264,662434,0.0,1.0
2023-03-17,449.81,450.16,441.305,443.6,432.670565319407,1599300,0.0,1.0
2023-03-16,449.11,455.97,448.0,450.15,439.05918615539,1080595,0.0,1.0
2023-03-15,448.97,456.38,439.87,448.9,437.839983705775,1513271,0.0,1.0
2023-03-14,457.9,459.98,449.23,453.66,442.48270663391,1782986,0.0,1.0
2023-03-13,454.69,462.87,453.715,457.74,446.462183429453,1237246,0.0,1.0
2023-03-10,458.53,463.19,457.19,459.78,448.451921827225,772293,0.0,1.0
2023-03-09,469.63,469.63,458.2,459.04,447.730153977053,834940,0.0,1.0
2023-03-08,472.0,475.63,460.92,465.25,453.787151746741,1089050,0.0,1.0
2023-03-07,470.86,475.97,470.68,472.2,460.565917366601,923283,0.0,1.0
2023-03-06,466.62,474.4,465.96,470.22,458.63470068641,761274,0.0,1.0
2023-03-03,470.18,470.6982,464.52,467.38,455.864672720885,726868,0.0,1.0
2023-03-02,460.33,468.88,460.33,468.27,456.732744865011,549323,0.0,1.0
2023-03-01,461.97,465.67,459.25,462.55,451.153674455572,588850,0.0,1.0
2023-02-28,470.49,471.74,463.31,464.11,452.675239112692,764469,0.0,1.0
2023-02-27,470.63,474.1,467.37,470.07,458.488396392457,681547,0.0,1.0
2023-02-24,472.65,478.0,468.55,470.91,459.307700438598,629295,1.73,1.0
2023-02-23,477.55,482.34,472.705,476.26,462.82558693908,995411,0.0,1.0
